Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-BlockReGLU2'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually

# max_iters = 1e5
max_iters = 2e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 29.99M
num decayed parameter tensors: 32, with 30,382,080 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 43190: loss 4.2959, time 74.49ms, mfu 14.48%
iter 43200: loss 4.3287, time 74.48ms, mfu 14.50%
iter 43210: loss 4.1578, time 74.54ms, mfu 14.52%
iter 43220: loss 4.0001, time 74.53ms, mfu 14.53%
iter 43230: loss 4.3768, time 74.46ms, mfu 14.55%
iter 43240: loss 4.1422, time 74.48ms, mfu 14.56%
iter 43250: loss 4.2481, time 74.54ms, mfu 14.57%
iter 43260: loss 4.2753, time 74.51ms, mfu 14.58%
iter 43270: loss 3.9987, time 74.54ms, mfu 14.59%
iter 43280: loss 4.2590, time 74.50ms, mfu 14.60%
iter 43290: loss 4.3088, time 74.53ms, mfu 14.61%
iter 43300: loss 4.2351, time 74.49ms, mfu 14.62%
iter 43310: loss 4.2077, time 74.48ms, mfu 14.62%
iter 43320: loss 4.2295, time 74.54ms, mfu 14.63%
iter 43330: loss 4.1826, time 74.48ms, mfu 14.63%
iter 43340: loss 4.1287, time 74.47ms, mfu 14.64%
iter 43350: loss 4.0317, time 74.51ms, mfu 14.64%
iter 43360: loss 4.2284, time 74.51ms, mfu 14.65%
iter 43370: loss 4.1887, time 74.44ms, mfu 14.65%
iter 43380: loss 4.1121, time 74.56ms, mfu 14.65%
iter 43390: loss 4.1627, time 74.53ms, mfu 14.66%
iter 43400: loss 4.2841, time 74.48ms, mfu 14.66%
iter 43410: loss 4.1472, time 74.49ms, mfu 14.66%
iter 43420: loss 4.1113, time 74.56ms, mfu 14.66%
iter 43430: loss 3.9592, time 74.47ms, mfu 14.66%
iter 43440: loss 4.2272, time 74.52ms, mfu 14.67%
iter 43450: loss 4.1513, time 74.60ms, mfu 14.66%
iter 43460: loss 4.0593, time 74.55ms, mfu 14.67%
iter 43470: loss 4.1324, time 74.55ms, mfu 14.67%
iter 43480: loss 4.1066, time 74.48ms, mfu 14.67%
iter 43490: loss 4.0890, time 74.49ms, mfu 14.67%
iter 43500: loss 4.1676, time 74.50ms, mfu 14.67%
iter 43510: loss 4.1435, time 74.51ms, mfu 14.67%
iter 43520: loss 4.2851, time 74.56ms, mfu 14.67%
iter 43530: loss 4.0600, time 74.54ms, mfu 14.67%
iter 43540: loss 4.1357, time 74.51ms, mfu 14.67%
iter 43550: loss 3.9709, time 74.49ms, mfu 14.67%
iter 43560: loss 4.1311, time 74.53ms, mfu 14.67%
iter 43570: loss 4.0772, time 74.47ms, mfu 14.67%
iter 43580: loss 4.1201, time 74.54ms, mfu 14.67%
iter 43590: loss 4.0943, time 74.54ms, mfu 14.67%
iter 43600: loss 4.0240, time 74.47ms, mfu 14.68%
iter 43610: loss 4.2234, time 74.52ms, mfu 14.68%
iter 43620: loss 4.2839, time 74.52ms, mfu 14.68%
iter 43630: loss 4.1924, time 74.50ms, mfu 14.68%
iter 43640: loss 3.8244, time 74.52ms, mfu 14.68%
iter 43650: loss 4.0200, time 74.51ms, mfu 14.68%
iter 43660: loss 3.9979, time 74.51ms, mfu 14.68%
iter 43670: loss 4.1412, time 74.53ms, mfu 14.68%
iter 43680: loss 4.1579, time 74.48ms, mfu 14.68%
iter 43690: loss 4.0538, time 74.47ms, mfu 14.68%
iter 43700: loss 4.2681, time 74.49ms, mfu 14.68%
iter 43710: loss 4.0838, time 74.49ms, mfu 14.68%
iter 43720: loss 4.1341, time 74.50ms, mfu 14.68%
iter 43730: loss 4.1199, time 74.54ms, mfu 14.68%
iter 43740: loss 4.1289, time 74.53ms, mfu 14.68%
iter 43750: loss 4.1363, time 74.58ms, mfu 14.68%
iter 43760: loss 4.3073, time 74.53ms, mfu 14.68%
iter 43770: loss 4.2752, time 74.50ms, mfu 14.68%
iter 43780: loss 4.1277, time 74.52ms, mfu 14.68%
iter 43790: loss 4.1883, time 74.56ms, mfu 14.68%
iter 43800: loss 4.0755, time 74.51ms, mfu 14.68%
iter 43810: loss 4.2628, time 74.51ms, mfu 14.68%
iter 43820: loss 4.1543, time 74.46ms, mfu 14.68%
iter 43830: loss 4.1541, time 74.54ms, mfu 14.68%
iter 43840: loss 4.2654, time 74.52ms, mfu 14.68%
iter 43850: loss 4.1806, time 74.51ms, mfu 14.68%
iter 43860: loss 4.1497, time 74.50ms, mfu 14.68%
iter 43870: loss 4.1360, time 74.53ms, mfu 14.68%
iter 43880: loss 4.1129, time 74.56ms, mfu 14.68%
iter 43890: loss 4.0419, time 74.52ms, mfu 14.68%
iter 43900: loss 4.1545, time 74.59ms, mfu 14.68%
iter 43910: loss 3.9759, time 74.49ms, mfu 14.68%
iter 43920: loss 4.1650, time 74.54ms, mfu 14.68%
iter 43930: loss 4.2300, time 74.51ms, mfu 14.68%
iter 43940: loss 4.3504, time 74.52ms, mfu 14.68%
iter 43950: loss 4.1020, time 74.52ms, mfu 14.68%
iter 43960: loss 4.3388, time 74.53ms, mfu 14.68%
iter 43970: loss 3.9900, time 74.52ms, mfu 14.68%
iter 43980: loss 4.2565, time 74.54ms, mfu 14.68%
iter 43990: loss 4.1529, time 74.48ms, mfu 14.68%
0.15117899576822916
0.5182139078776041
0.4753468831380208
0.4174245198567708
0.3296000162760417
0.24364471435546875
step 44000: train loss 4.1608, val loss 4.1709
saving checkpoint to out-nano-gpt2-BlockReGLU2
iter 44000: loss 4.1696, time 17447.18ms, mfu 13.22%
iter 44010: loss 4.2351, time 74.50ms, mfu 13.36%
iter 44020: loss 4.2490, time 74.55ms, mfu 13.49%
iter 44030: loss 4.1423, time 74.51ms, mfu 13.61%
iter 44040: loss 4.1619, time 74.58ms, mfu 13.72%
iter 44050: loss 4.3182, time 74.53ms, mfu 13.81%
iter 44060: loss 4.2643, time 74.55ms, mfu 13.90%
iter 44070: loss 4.1661, time 74.53ms, mfu 13.98%
iter 44080: loss 4.2860, time 74.52ms, mfu 14.05%
iter 44090: loss 4.2130, time 74.56ms, mfu 14.11%
iter 44100: loss 4.1513, time 74.51ms, mfu 14.17%
iter 44110: loss 4.2849, time 74.52ms, mfu 14.22%
iter 44120: loss 4.2604, time 74.47ms, mfu 14.26%
iter 44130: loss 4.4363, time 74.49ms, mfu 14.31%
iter 44140: loss 4.1563, time 74.53ms, mfu 14.34%
iter 44150: loss 4.2001, time 74.52ms, mfu 14.38%
iter 44160: loss 4.1397, time 74.51ms, mfu 14.41%
iter 44170: loss 4.1965, time 74.47ms, mfu 14.43%
iter 44180: loss 4.1850, time 74.52ms, mfu 14.46%
iter 44190: loss 3.9887, time 74.52ms, mfu 14.48%
iter 44200: loss 4.0348, time 74.54ms, mfu 14.50%
iter 44210: loss 4.2213, time 74.48ms, mfu 14.52%
iter 44220: loss 4.1503, time 74.52ms, mfu 14.53%
iter 44230: loss 4.0805, time 74.54ms, mfu 14.55%
iter 44240: loss 4.0639, time 74.52ms, mfu 14.56%
iter 44250: loss 4.2561, time 74.57ms, mfu 14.57%
iter 44260: loss 4.2358, time 74.53ms, mfu 14.58%
iter 44270: loss 4.0670, time 74.49ms, mfu 14.59%
iter 44280: loss 4.0556, time 74.59ms, mfu 14.60%
iter 44290: loss 4.1864, time 74.51ms, mfu 14.61%
iter 44300: loss 4.0487, time 74.49ms, mfu 14.61%
iter 44310: loss 4.0313, time 74.51ms, mfu 14.62%
iter 44320: loss 4.1852, time 74.56ms, mfu 14.63%
iter 44330: loss 4.1744, time 74.57ms, mfu 14.63%
iter 44340: loss 4.1609, time 74.46ms, mfu 14.64%
iter 44350: loss 4.1425, time 74.56ms, mfu 14.64%
iter 44360: loss 4.0949, time 74.51ms, mfu 14.64%
iter 44370: loss 4.1292, time 74.58ms, mfu 14.65%
iter 44380: loss 4.2638, time 74.53ms, mfu 14.65%
iter 44390: loss 4.0577, time 74.49ms, mfu 14.65%
iter 44400: loss 4.3408, time 74.54ms, mfu 14.65%
iter 44410: loss 4.3088, time 74.52ms, mfu 14.66%
iter 44420: loss 4.3233, time 74.54ms, mfu 14.66%
iter 44430: loss 4.2560, time 74.54ms, mfu 14.66%
iter 44440: loss 4.2029, time 74.49ms, mfu 14.66%
iter 44450: loss 4.1770, time 74.56ms, mfu 14.66%
iter 44460: loss 4.0457, time 74.50ms, mfu 14.66%
iter 44470: loss 3.8987, time 74.52ms, mfu 14.67%
iter 44480: loss 4.0566, time 74.48ms, mfu 14.67%
iter 44490: loss 4.1298, time 74.54ms, mfu 14.67%
iter 44500: loss 4.2150, time 74.52ms, mfu 14.67%
iter 44510: loss 4.0724, time 74.49ms, mfu 14.67%
iter 44520: loss 4.3271, time 74.54ms, mfu 14.67%
iter 44530: loss 4.2153, time 74.51ms, mfu 14.67%
iter 44540: loss 4.2426, time 74.52ms, mfu 14.67%
iter 44550: loss 4.3061, time 74.53ms, mfu 14.67%
iter 44560: loss 3.9676, time 74.55ms, mfu 14.67%
iter 44570: loss 4.1989, time 74.54ms, mfu 14.67%
iter 44580: loss 4.0276, time 74.55ms, mfu 14.67%
iter 44590: loss 4.0324, time 74.55ms, mfu 14.67%
iter 44600: loss 4.1139, time 74.50ms, mfu 14.67%
iter 44610: loss 4.1751, time 74.53ms, mfu 14.67%
iter 44620: loss 4.0317, time 74.51ms, mfu 14.67%
iter 44630: loss 4.2825, time 74.50ms, mfu 14.67%
iter 44640: loss 4.2497, time 74.50ms, mfu 14.67%
iter 44650: loss 4.2341, time 74.50ms, mfu 14.68%
iter 44660: loss 4.2039, time 74.51ms, mfu 14.68%
iter 44670: loss 4.1169, time 74.51ms, mfu 14.68%
iter 44680: loss 3.9673, time 74.54ms, mfu 14.68%
iter 44690: loss 4.1936, time 74.52ms, mfu 14.68%
iter 44700: loss 4.2233, time 74.50ms, mfu 14.68%
iter 44710: loss 4.2620, time 74.53ms, mfu 14.68%
iter 44720: loss 4.3669, time 74.51ms, mfu 14.68%
iter 44730: loss 4.2442, time 74.47ms, mfu 14.68%
iter 44740: loss 4.1930, time 74.51ms, mfu 14.68%
iter 44750: loss 4.1567, time 74.49ms, mfu 14.68%
iter 44760: loss 4.3302, time 74.49ms, mfu 14.68%
iter 44770: loss 4.1624, time 74.49ms, mfu 14.68%
iter 44780: loss 4.1311, time 74.54ms, mfu 14.68%
iter 44790: loss 4.0369, time 74.57ms, mfu 14.68%
iter 44800: loss 4.1050, time 74.56ms, mfu 14.68%
iter 44810: loss 4.1628, time 74.54ms, mfu 14.68%
iter 44820: loss 4.0808, time 74.51ms, mfu 14.68%
iter 44830: loss 4.1274, time 74.57ms, mfu 14.68%
iter 44840: loss 4.0615, time 74.49ms, mfu 14.68%
iter 44850: loss 4.0672, time 74.49ms, mfu 14.68%
iter 44860: loss 4.1388, time 74.53ms, mfu 14.68%
iter 44870: loss 4.1800, time 74.50ms, mfu 14.68%
iter 44880: loss 4.2036, time 74.51ms, mfu 14.68%
iter 44890: loss 4.0192, time 74.52ms, mfu 14.68%
iter 44900: loss 4.0738, time 74.51ms, mfu 14.68%
iter 44910: loss 3.9949, time 74.47ms, mfu 14.68%
iter 44920: loss 4.2469, time 74.50ms, mfu 14.68%
iter 44930: loss 4.1134, time 74.54ms, mfu 14.68%
iter 44940: loss 3.9504, time 74.53ms, mfu 14.68%
iter 44950: loss 3.9541, time 74.58ms, mfu 14.68%
iter 44960: loss 4.2059, time 74.51ms, mfu 14.68%
iter 44970: loss 4.1957, time 74.51ms, mfu 14.68%
iter 44980: loss 4.3144, time 74.53ms, mfu 14.68%
iter 44990: loss 4.1078, time 74.49ms, mfu 14.68%
0.145782470703125
0.5087661743164062
0.48296356201171875
0.41282908121744794
0.3282114664713542
0.2473576863606771
step 45000: train loss 4.1569, val loss 4.1735
iter 45000: loss 4.1370, time 17047.57ms, mfu 13.22%
iter 45010: loss 4.1421, time 74.51ms, mfu 13.36%
iter 45020: loss 4.0015, time 74.49ms, mfu 13.49%
iter 45030: loss 4.0790, time 74.57ms, mfu 13.61%
iter 45040: loss 4.0733, time 74.51ms, mfu 13.72%
iter 45050: loss 4.1046, time 74.47ms, mfu 13.82%
iter 45060: loss 4.0621, time 74.50ms, mfu 13.90%
iter 45070: loss 4.1493, time 74.52ms, mfu 13.98%
iter 45080: loss 4.1914, time 74.56ms, mfu 14.05%
iter 45090: loss 4.1961, time 74.50ms, mfu 14.11%
iter 45100: loss 4.0173, time 74.48ms, mfu 14.17%
iter 45110: loss 3.9726, time 74.52ms, mfu 14.22%
iter 45120: loss 4.0786, time 74.51ms, mfu 14.27%
iter 45130: loss 4.2456, time 74.52ms, mfu 14.31%
iter 45140: loss 4.2233, time 74.50ms, mfu 14.34%
iter 45150: loss 4.1883, time 74.55ms, mfu 14.38%
iter 45160: loss 4.0633, time 74.53ms, mfu 14.41%
iter 45170: loss 4.2061, time 74.51ms, mfu 14.43%
iter 45180: loss 4.1130, time 74.52ms, mfu 14.46%
iter 45190: loss 4.1491, time 74.53ms, mfu 14.48%
iter 45200: loss 4.2892, time 74.49ms, mfu 14.50%
iter 45210: loss 4.1220, time 74.53ms, mfu 14.52%
iter 45220: loss 4.1844, time 74.60ms, mfu 14.53%
iter 45230: loss 4.0234, time 74.49ms, mfu 14.55%
iter 45240: loss 4.0539, time 74.57ms, mfu 14.56%
iter 45250: loss 4.1900, time 74.50ms, mfu 14.57%
iter 45260: loss 4.1264, time 74.54ms, mfu 14.58%
iter 45270: loss 4.5574, time 74.49ms, mfu 14.59%
iter 45280: loss 4.1076, time 74.54ms, mfu 14.60%
iter 45290: loss 4.0848, time 74.55ms, mfu 14.61%
iter 45300: loss 4.1703, time 74.52ms, mfu 14.61%
iter 45310: loss 4.1458, time 74.49ms, mfu 14.62%
iter 45320: loss 4.0571, time 74.44ms, mfu 14.63%
iter 45330: loss 4.1671, time 74.53ms, mfu 14.63%
iter 45340: loss 4.0681, time 74.48ms, mfu 14.64%
iter 45350: loss 3.9001, time 74.54ms, mfu 14.64%
iter 45360: loss 4.2191, time 74.56ms, mfu 14.64%
iter 45370: loss 4.1280, time 74.47ms, mfu 14.65%
iter 45380: loss 4.2417, time 74.51ms, mfu 14.65%
iter 45390: loss 4.1919, time 74.54ms, mfu 14.65%
iter 45400: loss 3.9624, time 74.47ms, mfu 14.66%
iter 45410: loss 4.1614, time 74.51ms, mfu 14.66%
iter 45420: loss 4.1941, time 74.51ms, mfu 14.66%
iter 45430: loss 4.2854, time 74.49ms, mfu 14.66%
iter 45440: loss 4.1085, time 74.48ms, mfu 14.67%
iter 45450: loss 3.9341, time 74.49ms, mfu 14.67%
iter 45460: loss 4.1531, time 74.52ms, mfu 14.67%
iter 45470: loss 4.0991, time 74.49ms, mfu 14.67%
iter 45480: loss 4.0563, time 74.51ms, mfu 14.67%
iter 45490: loss 4.1821, time 74.52ms, mfu 14.67%
iter 45500: loss 4.1651, time 74.50ms, mfu 14.67%
iter 45510: loss 4.0556, time 74.51ms, mfu 14.67%
iter 45520: loss 4.2611, time 74.52ms, mfu 14.67%
iter 45530: loss 4.0552, time 74.52ms, mfu 14.67%
iter 45540: loss 4.0914, time 74.55ms, mfu 14.67%
iter 45550: loss 4.0813, time 74.57ms, mfu 14.67%
iter 45560: loss 4.1704, time 74.43ms, mfu 14.67%
iter 45570: loss 4.0186, time 74.53ms, mfu 14.67%
iter 45580: loss 4.1785, time 74.55ms, mfu 14.67%
iter 45590: loss 4.3041, time 74.46ms, mfu 14.68%
iter 45600: loss 4.1980, time 74.54ms, mfu 14.68%
iter 45610: loss 4.2326, time 74.52ms, mfu 14.68%
iter 45620: loss 4.1084, time 74.55ms, mfu 14.68%
iter 45630: loss 3.9195, time 74.53ms, mfu 14.67%
iter 45640: loss 4.3167, time 74.53ms, mfu 14.67%
iter 45650: loss 4.1124, time 74.52ms, mfu 14.68%
iter 45660: loss 4.2964, time 74.48ms, mfu 14.68%
iter 45670: loss 4.1250, time 74.50ms, mfu 14.68%
iter 45680: loss 4.3106, time 74.55ms, mfu 14.68%
iter 45690: loss 4.1324, time 74.51ms, mfu 14.68%
iter 45700: loss 4.0859, time 74.55ms, mfu 14.68%
iter 45710: loss 4.3160, time 74.47ms, mfu 14.68%
iter 45720: loss 4.2110, time 74.52ms, mfu 14.68%
iter 45730: loss 4.1806, time 74.45ms, mfu 14.68%
iter 45740: loss 4.2034, time 74.48ms, mfu 14.68%
iter 45750: loss 3.9631, time 74.51ms, mfu 14.68%
iter 45760: loss 4.1746, time 74.52ms, mfu 14.68%
iter 45770: loss 4.1510, time 74.51ms, mfu 14.68%
iter 45780: loss 4.2956, time 74.51ms, mfu 14.68%
iter 45790: loss 4.1199, time 74.51ms, mfu 14.68%
iter 45800: loss 3.9695, time 74.48ms, mfu 14.68%
iter 45810: loss 4.1707, time 74.45ms, mfu 14.68%
iter 45820: loss 4.0368, time 74.53ms, mfu 14.68%
iter 45830: loss 4.1610, time 74.53ms, mfu 14.68%
iter 45840: loss 4.0795, time 74.49ms, mfu 14.68%
iter 45850: loss 4.3417, time 74.47ms, mfu 14.68%
iter 45860: loss 4.0798, time 74.50ms, mfu 14.68%
iter 45870: loss 4.2898, time 74.50ms, mfu 14.68%
iter 45880: loss 4.2283, time 74.55ms, mfu 14.68%
iter 45890: loss 4.1860, time 74.47ms, mfu 14.68%
iter 45900: loss 4.3376, time 74.53ms, mfu 14.68%
iter 45910: loss 3.9314, time 74.51ms, mfu 14.68%
iter 45920: loss 4.2648, time 74.48ms, mfu 14.68%
iter 45930: loss 4.0469, time 74.55ms, mfu 14.68%
iter 45940: loss 4.1392, time 74.48ms, mfu 14.68%
iter 45950: loss 4.2054, time 74.51ms, mfu 14.68%
iter 45960: loss 4.1496, time 74.51ms, mfu 14.68%
iter 45970: loss 4.1496, time 74.52ms, mfu 14.68%
iter 45980: loss 4.1449, time 74.53ms, mfu 14.68%
iter 45990: loss 4.1786, time 74.53ms, mfu 14.68%
0.15839640299479166
0.5230662027994791
0.48125966389973956
0.3968505859375
0.3144378662109375
0.2429682413736979
step 46000: train loss 4.1512, val loss 4.1616
saving checkpoint to out-nano-gpt2-BlockReGLU2
iter 46000: loss 4.2481, time 17473.50ms, mfu 13.22%
iter 46010: loss 4.2403, time 74.53ms, mfu 13.36%
iter 46020: loss 4.1671, time 74.53ms, mfu 13.49%
iter 46030: loss 3.9560, time 74.57ms, mfu 13.61%
iter 46040: loss 4.0257, time 74.50ms, mfu 13.72%
iter 46050: loss 4.1180, time 74.50ms, mfu 13.81%
iter 46060: loss 4.2175, time 74.45ms, mfu 13.90%
iter 46070: loss 4.2560, time 74.44ms, mfu 13.98%
iter 46080: loss 4.2311, time 74.56ms, mfu 14.05%
iter 46090: loss 4.0088, time 74.51ms, mfu 14.11%
iter 46100: loss 4.2884, time 74.51ms, mfu 14.17%
iter 46110: loss 4.0017, time 74.51ms, mfu 14.22%
iter 46120: loss 4.1080, time 74.53ms, mfu 14.27%
iter 46130: loss 3.9396, time 74.52ms, mfu 14.31%
iter 46140: loss 4.3245, time 74.54ms, mfu 14.34%
iter 46150: loss 4.1031, time 74.55ms, mfu 14.38%
iter 46160: loss 4.1301, time 74.52ms, mfu 14.41%
iter 46170: loss 4.0325, time 74.55ms, mfu 14.43%
iter 46180: loss 4.1376, time 74.57ms, mfu 14.46%
iter 46190: loss 4.1669, time 74.50ms, mfu 14.48%
iter 46200: loss 4.2009, time 74.56ms, mfu 14.50%
iter 46210: loss 4.0909, time 74.51ms, mfu 14.52%
iter 46220: loss 4.0407, time 74.47ms, mfu 14.53%
iter 46230: loss 4.0241, time 74.57ms, mfu 14.55%
iter 46240: loss 4.1494, time 74.52ms, mfu 14.56%
iter 46250: loss 4.2227, time 74.49ms, mfu 14.57%
iter 46260: loss 4.1310, time 74.49ms, mfu 14.58%
iter 46270: loss 4.1629, time 74.59ms, mfu 14.59%
iter 46280: loss 4.2343, time 74.55ms, mfu 14.60%
iter 46290: loss 4.1985, time 74.54ms, mfu 14.61%
iter 46300: loss 4.2007, time 74.46ms, mfu 14.61%
iter 46310: loss 3.9731, time 74.52ms, mfu 14.62%
iter 46320: loss 4.2778, time 74.50ms, mfu 14.63%
iter 46330: loss 4.1202, time 74.57ms, mfu 14.63%
iter 46340: loss 4.0212, time 74.52ms, mfu 14.64%
iter 46350: loss 4.0734, time 74.56ms, mfu 14.64%
iter 46360: loss 4.1157, time 74.51ms, mfu 14.64%
iter 46370: loss 3.7779, time 74.48ms, mfu 14.65%
iter 46380: loss 4.0887, time 74.43ms, mfu 14.65%
iter 46390: loss 4.2256, time 74.50ms, mfu 14.65%
iter 46400: loss 4.0962, time 74.55ms, mfu 14.66%
iter 46410: loss 4.1511, time 74.50ms, mfu 14.66%
iter 46420: loss 4.0983, time 74.55ms, mfu 14.66%
iter 46430: loss 4.1894, time 74.51ms, mfu 14.66%
iter 46440: loss 4.0548, time 74.55ms, mfu 14.66%
iter 46450: loss 4.0882, time 74.51ms, mfu 14.66%
iter 46460: loss 4.2123, time 74.52ms, mfu 14.67%
iter 46470: loss 3.9707, time 74.47ms, mfu 14.67%
iter 46480: loss 4.2245, time 74.54ms, mfu 14.67%
iter 46490: loss 4.1853, time 74.50ms, mfu 14.67%
iter 46500: loss 4.1208, time 74.53ms, mfu 14.67%
iter 46510: loss 4.1341, time 74.52ms, mfu 14.67%
iter 46520: loss 4.3068, time 74.52ms, mfu 14.67%
iter 46530: loss 4.1154, time 74.51ms, mfu 14.67%
iter 46540: loss 4.0175, time 74.49ms, mfu 14.67%
iter 46550: loss 4.1617, time 74.52ms, mfu 14.67%
iter 46560: loss 4.2212, time 74.53ms, mfu 14.67%
iter 46570: loss 4.1831, time 74.46ms, mfu 14.68%
iter 46580: loss 4.0815, time 74.51ms, mfu 14.68%
iter 46590: loss 4.0942, time 74.48ms, mfu 14.68%
iter 46600: loss 4.1722, time 74.46ms, mfu 14.68%
iter 46610: loss 4.3690, time 74.51ms, mfu 14.68%
iter 46620: loss 4.0793, time 74.51ms, mfu 14.68%
iter 46630: loss 4.1409, time 74.50ms, mfu 14.68%
iter 46640: loss 4.3088, time 74.52ms, mfu 14.68%
iter 46650: loss 4.1905, time 74.54ms, mfu 14.68%
iter 46660: loss 4.1483, time 74.52ms, mfu 14.68%
iter 46670: loss 4.2188, time 74.51ms, mfu 14.68%
iter 46680: loss 4.1939, time 74.54ms, mfu 14.68%
iter 46690: loss 4.0641, time 74.47ms, mfu 14.68%
iter 46700: loss 4.2277, time 74.51ms, mfu 14.68%
iter 46710: loss 4.1268, time 74.55ms, mfu 14.68%
iter 46720: loss 4.0800, time 74.48ms, mfu 14.68%
iter 46730: loss 3.9104, time 74.49ms, mfu 14.68%
iter 46740: loss 4.0677, time 74.47ms, mfu 14.68%
iter 46750: loss 4.2290, time 74.52ms, mfu 14.68%
iter 46760: loss 4.1628, time 74.52ms, mfu 14.68%
iter 46770: loss 4.1020, time 74.53ms, mfu 14.68%
iter 46780: loss 4.1975, time 74.48ms, mfu 14.68%
iter 46790: loss 4.2041, time 74.52ms, mfu 14.68%
iter 46800: loss 4.1700, time 74.51ms, mfu 14.68%
iter 46810: loss 4.0498, time 74.52ms, mfu 14.68%
iter 46820: loss 4.0415, time 74.51ms, mfu 14.68%
iter 46830: loss 4.0075, time 74.59ms, mfu 14.68%
iter 46840: loss 4.1837, time 74.49ms, mfu 14.68%
iter 46850: loss 4.2087, time 74.48ms, mfu 14.68%
iter 46860: loss 4.1971, time 74.56ms, mfu 14.68%
iter 46870: loss 4.2628, time 74.52ms, mfu 14.68%
iter 46880: loss 4.1265, time 74.48ms, mfu 14.68%
iter 46890: loss 4.2054, time 74.52ms, mfu 14.68%
iter 46900: loss 4.1594, time 74.42ms, mfu 14.68%
iter 46910: loss 4.0694, time 74.47ms, mfu 14.68%
iter 46920: loss 4.2172, time 74.51ms, mfu 14.68%
iter 46930: loss 4.1113, time 74.48ms, mfu 14.68%
iter 46940: loss 4.0746, time 74.49ms, mfu 14.68%
iter 46950: loss 4.0603, time 74.46ms, mfu 14.68%
iter 46960: loss 4.2781, time 74.54ms, mfu 14.68%
iter 46970: loss 4.1382, time 74.54ms, mfu 14.68%
iter 46980: loss 4.0909, time 74.52ms, mfu 14.68%
iter 46990: loss 4.1686, time 74.49ms, mfu 14.68%
0.13114420572916666
0.5395736694335938
0.5108896891276041
0.4475911458333333
0.3109130859375
0.2384923299153646
step 47000: train loss 4.1482, val loss 4.1621
iter 47000: loss 4.3003, time 17053.64ms, mfu 13.22%
iter 47010: loss 4.0779, time 74.56ms, mfu 13.36%
iter 47020: loss 4.0242, time 74.46ms, mfu 13.50%
iter 47030: loss 4.3777, time 74.48ms, mfu 13.61%
iter 47040: loss 4.0656, time 74.49ms, mfu 13.72%
iter 47050: loss 4.2128, time 74.55ms, mfu 13.82%
iter 47060: loss 4.1829, time 74.56ms, mfu 13.90%
iter 47070: loss 4.1665, time 74.56ms, mfu 13.98%
iter 47080: loss 4.0702, time 74.55ms, mfu 14.05%
iter 47090: loss 4.1028, time 74.53ms, mfu 14.11%
iter 47100: loss 4.2056, time 74.54ms, mfu 14.17%
iter 47110: loss 4.0690, time 74.56ms, mfu 14.22%
iter 47120: loss 4.1859, time 74.55ms, mfu 14.26%
iter 47130: loss 4.1214, time 74.50ms, mfu 14.30%
iter 47140: loss 4.0873, time 74.51ms, mfu 14.34%
iter 47150: loss 4.2080, time 74.54ms, mfu 14.37%
iter 47160: loss 4.1845, time 74.59ms, mfu 14.40%
iter 47170: loss 4.2346, time 74.47ms, mfu 14.43%
iter 47180: loss 4.1703, time 74.53ms, mfu 14.46%
iter 47190: loss 4.2440, time 74.55ms, mfu 14.48%
iter 47200: loss 4.0921, time 74.52ms, mfu 14.50%
iter 47210: loss 4.0693, time 74.56ms, mfu 14.51%
iter 47220: loss 4.2495, time 74.56ms, mfu 14.53%
iter 47230: loss 4.2315, time 74.56ms, mfu 14.54%
iter 47240: loss 4.2094, time 74.54ms, mfu 14.56%
iter 47250: loss 4.0966, time 74.56ms, mfu 14.57%
iter 47260: loss 4.1668, time 74.58ms, mfu 14.58%
iter 47270: loss 4.2402, time 74.54ms, mfu 14.59%
iter 47280: loss 4.1414, time 74.58ms, mfu 14.60%
iter 47290: loss 4.2250, time 74.50ms, mfu 14.60%
iter 47300: loss 4.2612, time 74.48ms, mfu 14.61%
iter 47310: loss 4.1312, time 74.51ms, mfu 14.62%
iter 47320: loss 4.0774, time 74.49ms, mfu 14.62%
iter 47330: loss 4.1604, time 74.49ms, mfu 14.63%
iter 47340: loss 4.1917, time 74.58ms, mfu 14.63%
iter 47350: loss 4.2075, time 74.54ms, mfu 14.64%
iter 47360: loss 3.9955, time 74.52ms, mfu 14.64%
