Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-SwiGLU'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

# max_iters = 1e5
max_iters = 1e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 29.94M
num decayed parameter tensors: 32, with 30,326,784 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 79680: loss 3.8390, time 74.82ms, mfu 14.68%
iter 79690: loss 3.7808, time 69.21ms, mfu 14.79%
iter 79700: loss 3.7605, time 74.80ms, mfu 14.77%
iter 79710: loss 3.5591, time 74.70ms, mfu 14.75%
iter 79720: loss 3.5601, time 73.16ms, mfu 14.77%
iter 79730: loss 3.6112, time 74.60ms, mfu 14.76%
iter 79740: loss 3.7535, time 74.74ms, mfu 14.74%
iter 79750: loss 3.8998, time 74.85ms, mfu 14.73%
iter 79760: loss 3.8207, time 78.20ms, mfu 14.65%
iter 79770: loss 3.8236, time 73.53ms, mfu 14.67%
iter 79780: loss 3.7873, time 74.53ms, mfu 14.67%
iter 79790: loss 3.6585, time 75.47ms, mfu 14.65%
iter 79800: loss 3.7688, time 74.31ms, mfu 14.65%
iter 79810: loss 3.7498, time 75.57ms, mfu 14.63%
iter 79820: loss 3.7470, time 74.57ms, mfu 14.63%
iter 79830: loss 3.8108, time 75.58ms, mfu 14.62%
iter 79840: loss 3.6423, time 74.48ms, mfu 14.62%
iter 79850: loss 3.7273, time 74.74ms, mfu 14.62%
iter 79860: loss 3.7672, time 74.90ms, mfu 14.62%
iter 79870: loss 3.7603, time 75.17ms, mfu 14.61%
iter 79880: loss 3.6884, time 66.41ms, mfu 14.79%
iter 79890: loss 3.7697, time 74.88ms, mfu 14.77%
iter 79900: loss 3.7068, time 74.80ms, mfu 14.75%
iter 79910: loss 3.6792, time 75.18ms, mfu 14.73%
iter 79920: loss 3.5876, time 74.90ms, mfu 14.71%
iter 79930: loss 3.7271, time 74.51ms, mfu 14.71%
iter 79940: loss 3.6998, time 74.52ms, mfu 14.70%
iter 79950: loss 3.7123, time 74.50ms, mfu 14.70%
iter 79960: loss 3.7311, time 74.55ms, mfu 14.69%
iter 79970: loss 3.6827, time 74.49ms, mfu 14.69%
iter 79980: loss 3.6011, time 74.53ms, mfu 14.69%
iter 79990: loss 3.6728, time 74.58ms, mfu 14.68%
step 80000: train loss 3.7360, val loss 3.7387
iter 80000: loss 3.7374, time 17560.22ms, mfu 13.22%
iter 80010: loss 3.6960, time 74.58ms, mfu 13.36%
iter 80020: loss 3.8477, time 74.58ms, mfu 13.49%
iter 80030: loss 3.6475, time 74.52ms, mfu 13.61%
iter 80040: loss 3.7430, time 74.56ms, mfu 13.71%
iter 80050: loss 3.7362, time 74.56ms, mfu 13.80%
iter 80060: loss 3.6749, time 74.58ms, mfu 13.89%
iter 80070: loss 3.7975, time 74.59ms, mfu 13.96%
iter 80080: loss 3.6762, time 74.61ms, mfu 14.03%
iter 80090: loss 3.5912, time 74.56ms, mfu 14.09%
iter 80100: loss 3.8057, time 74.56ms, mfu 14.15%
iter 80110: loss 3.7741, time 74.54ms, mfu 14.20%
iter 80120: loss 3.6453, time 74.58ms, mfu 14.24%
iter 80130: loss 3.8138, time 74.55ms, mfu 14.28%
iter 80140: loss 3.7289, time 74.54ms, mfu 14.32%
iter 80150: loss 3.7526, time 74.58ms, mfu 14.35%
iter 80160: loss 3.9082, time 74.56ms, mfu 14.38%
iter 80170: loss 3.7529, time 74.54ms, mfu 14.41%
iter 80180: loss 3.7010, time 74.56ms, mfu 14.43%
iter 80190: loss 3.8903, time 74.53ms, mfu 14.45%
iter 80200: loss 3.6639, time 74.49ms, mfu 14.47%
iter 80210: loss 3.7185, time 74.58ms, mfu 14.49%
iter 80220: loss 3.7178, time 74.52ms, mfu 14.51%
iter 80230: loss 3.6846, time 74.55ms, mfu 14.52%
iter 80240: loss 3.7658, time 74.58ms, mfu 14.53%
iter 80250: loss 3.6385, time 74.55ms, mfu 14.54%
iter 80260: loss 3.7485, time 74.50ms, mfu 14.56%
iter 80270: loss 3.7016, time 74.60ms, mfu 14.56%
iter 80280: loss 3.9427, time 74.54ms, mfu 14.57%
iter 80290: loss 3.6779, time 74.58ms, mfu 14.58%
iter 80300: loss 3.9030, time 74.51ms, mfu 14.59%
iter 80310: loss 3.8357, time 74.50ms, mfu 14.59%
iter 80320: loss 3.7975, time 74.49ms, mfu 14.60%
iter 80330: loss 3.6085, time 74.50ms, mfu 14.61%
iter 80340: loss 3.7025, time 74.54ms, mfu 14.61%
iter 80350: loss 3.8252, time 74.55ms, mfu 14.61%
iter 80360: loss 3.7012, time 74.53ms, mfu 14.62%
iter 80370: loss 3.8617, time 74.52ms, mfu 14.62%
iter 80380: loss 3.6485, time 74.53ms, mfu 14.62%
iter 80390: loss 3.7776, time 74.61ms, mfu 14.63%
iter 80400: loss 3.6760, time 74.58ms, mfu 14.63%
iter 80410: loss 3.7436, time 74.57ms, mfu 14.63%
iter 80420: loss 3.7956, time 74.55ms, mfu 14.63%
iter 80430: loss 3.7998, time 74.59ms, mfu 14.63%
iter 80440: loss 3.7064, time 74.54ms, mfu 14.63%
iter 80450: loss 3.6943, time 74.58ms, mfu 14.63%
iter 80460: loss 3.8260, time 74.54ms, mfu 14.64%
iter 80470: loss 3.8666, time 74.68ms, mfu 14.63%
iter 80480: loss 3.7474, time 74.55ms, mfu 14.64%
iter 80490: loss 3.7799, time 74.55ms, mfu 14.64%
iter 80500: loss 3.6624, time 74.53ms, mfu 14.64%
iter 80510: loss 3.8493, time 74.57ms, mfu 14.64%
iter 80520: loss 3.6957, time 74.60ms, mfu 14.64%
iter 80530: loss 3.6360, time 74.55ms, mfu 14.64%
iter 80540: loss 3.8139, time 74.55ms, mfu 14.64%
iter 80550: loss 3.5582, time 74.53ms, mfu 14.64%
iter 80560: loss 3.8259, time 74.54ms, mfu 14.64%
iter 80570: loss 3.7250, time 74.53ms, mfu 14.64%
iter 80580: loss 3.8345, time 74.56ms, mfu 14.64%
iter 80590: loss 3.6058, time 74.54ms, mfu 14.64%
iter 80600: loss 3.7552, time 74.55ms, mfu 14.64%
iter 80610: loss 3.6836, time 74.55ms, mfu 14.64%
iter 80620: loss 3.8283, time 74.54ms, mfu 14.64%
iter 80630: loss 3.7375, time 74.57ms, mfu 14.64%
iter 80640: loss 3.9107, time 74.52ms, mfu 14.65%
iter 80650: loss 3.4628, time 74.54ms, mfu 14.65%
iter 80660: loss 3.5906, time 74.51ms, mfu 14.65%
iter 80670: loss 3.5620, time 74.53ms, mfu 14.65%
iter 80680: loss 3.7063, time 74.54ms, mfu 14.65%
iter 80690: loss 3.7793, time 74.53ms, mfu 14.65%
iter 80700: loss 3.7619, time 74.60ms, mfu 14.65%
iter 80710: loss 3.7842, time 74.55ms, mfu 14.65%
iter 80720: loss 3.8324, time 74.50ms, mfu 14.65%
iter 80730: loss 3.6006, time 74.57ms, mfu 14.65%
iter 80740: loss 3.7765, time 74.61ms, mfu 14.65%
iter 80750: loss 3.6302, time 74.54ms, mfu 14.65%
iter 80760: loss 3.6932, time 74.57ms, mfu 14.65%
iter 80770: loss 3.6680, time 74.51ms, mfu 14.65%
iter 80780: loss 3.7321, time 74.53ms, mfu 14.65%
iter 80790: loss 4.0138, time 74.52ms, mfu 14.65%
iter 80800: loss 3.8838, time 74.51ms, mfu 14.65%
iter 80810: loss 3.6601, time 74.54ms, mfu 14.65%
iter 80820: loss 3.8430, time 74.52ms, mfu 14.65%
iter 80830: loss 3.7105, time 74.58ms, mfu 14.65%
iter 80840: loss 3.8347, time 74.50ms, mfu 14.65%
iter 80850: loss 3.8245, time 74.53ms, mfu 14.65%
iter 80860: loss 3.7065, time 74.55ms, mfu 14.65%
iter 80870: loss 3.6407, time 74.59ms, mfu 14.65%
iter 80880: loss 3.6973, time 74.56ms, mfu 14.65%
iter 80890: loss 3.6769, time 74.58ms, mfu 14.65%
iter 80900: loss 3.7484, time 74.49ms, mfu 14.65%
iter 80910: loss 3.6816, time 74.55ms, mfu 14.65%
iter 80920: loss 3.7373, time 74.53ms, mfu 14.65%
iter 80930: loss 3.4379, time 74.57ms, mfu 14.65%
iter 80940: loss 3.6817, time 74.53ms, mfu 14.65%
iter 80950: loss 3.8789, time 74.53ms, mfu 14.65%
iter 80960: loss 3.7871, time 74.50ms, mfu 14.65%
iter 80970: loss 3.5599, time 74.52ms, mfu 14.65%
iter 80980: loss 3.5288, time 74.55ms, mfu 14.65%
iter 80990: loss 3.6081, time 74.51ms, mfu 14.65%
step 81000: train loss 3.7295, val loss 3.7305
saving checkpoint to out-nano-gpt2-SwiGLU
iter 81000: loss 3.7084, time 17604.45ms, mfu 13.19%
iter 81010: loss 3.6156, time 74.46ms, mfu 13.34%
iter 81020: loss 3.7815, time 74.54ms, mfu 13.47%
iter 81030: loss 3.7090, time 74.46ms, mfu 13.59%
iter 81040: loss 3.8993, time 74.60ms, mfu 13.69%
iter 81050: loss 3.6633, time 74.57ms, mfu 13.79%
iter 81060: loss 3.8084, time 74.57ms, mfu 13.87%
iter 81070: loss 3.7147, time 74.49ms, mfu 13.95%
iter 81080: loss 3.7106, time 74.62ms, mfu 14.02%
iter 81090: loss 3.6548, time 74.60ms, mfu 14.08%
iter 81100: loss 3.7532, time 74.53ms, mfu 14.14%
iter 81110: loss 3.6473, time 74.54ms, mfu 14.19%
iter 81120: loss 3.7608, time 74.54ms, mfu 14.24%
iter 81130: loss 3.6912, time 74.54ms, mfu 14.28%
iter 81140: loss 3.8095, time 74.55ms, mfu 14.31%
iter 81150: loss 3.7330, time 74.52ms, mfu 14.35%
iter 81160: loss 3.8237, time 74.54ms, mfu 14.38%
iter 81170: loss 3.8182, time 74.51ms, mfu 14.41%
iter 81180: loss 3.7657, time 74.57ms, mfu 14.43%
iter 81190: loss 3.7940, time 74.56ms, mfu 14.45%
iter 81200: loss 3.7767, time 74.53ms, mfu 14.47%
iter 81210: loss 3.8619, time 74.55ms, mfu 14.49%
iter 81220: loss 3.6003, time 74.53ms, mfu 14.51%
iter 81230: loss 3.7434, time 74.59ms, mfu 14.52%
iter 81240: loss 3.6374, time 74.64ms, mfu 14.53%
iter 81250: loss 3.6113, time 74.64ms, mfu 14.54%
iter 81260: loss 3.6522, time 74.55ms, mfu 14.55%
iter 81270: loss 3.7449, time 74.52ms, mfu 14.56%
iter 81280: loss 3.3149, time 74.54ms, mfu 14.57%
iter 81290: loss 3.7086, time 74.52ms, mfu 14.58%
iter 81300: loss 3.5873, time 74.57ms, mfu 14.58%
iter 81310: loss 3.8761, time 74.54ms, mfu 14.59%
iter 81320: loss 3.7557, time 74.58ms, mfu 14.60%
iter 81330: loss 3.6495, time 74.61ms, mfu 14.60%
iter 81340: loss 3.7155, time 74.54ms, mfu 14.60%
iter 81350: loss 3.7690, time 74.58ms, mfu 14.61%
iter 81360: loss 3.8055, time 74.56ms, mfu 14.61%
iter 81370: loss 3.7675, time 74.60ms, mfu 14.61%
iter 81380: loss 3.7194, time 74.60ms, mfu 14.62%
iter 81390: loss 3.6150, time 74.53ms, mfu 14.62%
iter 81400: loss 3.6278, time 74.53ms, mfu 14.62%
iter 81410: loss 3.7333, time 74.58ms, mfu 14.63%
iter 81420: loss 3.7753, time 74.55ms, mfu 14.63%
iter 81430: loss 3.8338, time 74.52ms, mfu 14.63%
iter 81440: loss 3.6330, time 74.60ms, mfu 14.63%
iter 81450: loss 3.6447, time 74.50ms, mfu 14.63%
iter 81460: loss 3.7159, time 74.52ms, mfu 14.64%
iter 81470: loss 3.6044, time 74.55ms, mfu 14.64%
iter 81480: loss 3.6726, time 74.53ms, mfu 14.64%
iter 81490: loss 3.6460, time 74.61ms, mfu 14.64%
iter 81500: loss 3.9971, time 74.52ms, mfu 14.64%
iter 81510: loss 3.5712, time 74.61ms, mfu 14.64%
iter 81520: loss 3.8158, time 74.51ms, mfu 14.64%
iter 81530: loss 3.7563, time 74.55ms, mfu 14.64%
iter 81540: loss 3.5464, time 74.51ms, mfu 14.64%
iter 81550: loss 3.5345, time 74.52ms, mfu 14.64%
iter 81560: loss 3.8359, time 74.58ms, mfu 14.64%
iter 81570: loss 3.6652, time 74.57ms, mfu 14.64%
iter 81580: loss 3.6148, time 74.53ms, mfu 14.64%
iter 81590: loss 3.6912, time 74.56ms, mfu 14.64%
iter 81600: loss 3.7138, time 74.56ms, mfu 14.64%
iter 81610: loss 3.6961, time 74.58ms, mfu 14.64%
iter 81620: loss 3.8284, time 74.53ms, mfu 14.64%
iter 81630: loss 3.6759, time 74.54ms, mfu 14.65%
iter 81640: loss 3.7805, time 74.56ms, mfu 14.65%
iter 81650: loss 3.8206, time 74.54ms, mfu 14.65%
iter 81660: loss 3.8023, time 74.51ms, mfu 14.65%
iter 81670: loss 3.8276, time 74.54ms, mfu 14.65%
iter 81680: loss 3.7166, time 74.57ms, mfu 14.65%
iter 81690: loss 3.5760, time 74.52ms, mfu 14.65%
iter 81700: loss 3.3561, time 74.52ms, mfu 14.65%
iter 81710: loss 3.6996, time 74.54ms, mfu 14.65%
iter 81720: loss 3.8548, time 74.50ms, mfu 14.65%
iter 81730: loss 3.7095, time 74.51ms, mfu 14.65%
iter 81740: loss 3.8246, time 74.53ms, mfu 14.65%
iter 81750: loss 3.6272, time 74.57ms, mfu 14.65%
iter 81760: loss 3.7420, time 74.57ms, mfu 14.65%
iter 81770: loss 3.6420, time 74.52ms, mfu 14.65%
iter 81780: loss 3.5792, time 74.65ms, mfu 14.65%
iter 81790: loss 3.7734, time 74.56ms, mfu 14.65%
iter 81800: loss 3.8853, time 74.52ms, mfu 14.65%
iter 81810: loss 3.6120, time 74.53ms, mfu 14.65%
iter 81820: loss 3.6340, time 74.49ms, mfu 14.65%
iter 81830: loss 3.8843, time 74.57ms, mfu 14.65%
iter 81840: loss 3.5952, time 74.49ms, mfu 14.65%
iter 81850: loss 3.7448, time 74.55ms, mfu 14.65%
iter 81860: loss 3.5434, time 74.52ms, mfu 14.65%
iter 81870: loss 3.7466, time 74.51ms, mfu 14.65%
iter 81880: loss 3.8010, time 74.57ms, mfu 14.65%
iter 81890: loss 3.7930, time 74.53ms, mfu 14.65%
iter 81900: loss 3.8381, time 74.39ms, mfu 14.65%
iter 81910: loss 4.1144, time 74.58ms, mfu 14.65%
iter 81920: loss 3.5647, time 74.43ms, mfu 14.65%
iter 81930: loss 3.6686, time 74.56ms, mfu 14.65%
iter 81940: loss 3.5885, time 74.53ms, mfu 14.65%
iter 81950: loss 3.7638, time 74.52ms, mfu 14.65%
iter 81960: loss 3.7948, time 74.51ms, mfu 14.65%
iter 81970: loss 3.6662, time 74.60ms, mfu 14.65%
iter 81980: loss 3.8730, time 74.54ms, mfu 14.65%
iter 81990: loss 3.6833, time 74.52ms, mfu 14.65%
step 82000: train loss 3.7209, val loss 3.7285
saving checkpoint to out-nano-gpt2-SwiGLU
iter 82000: loss 3.5993, time 17620.57ms, mfu 13.19%
iter 82010: loss 3.8883, time 74.57ms, mfu 13.34%
iter 82020: loss 3.9929, time 74.53ms, mfu 13.47%
iter 82030: loss 3.6047, time 74.54ms, mfu 13.59%
iter 82040: loss 3.7602, time 74.61ms, mfu 13.69%
iter 82050: loss 3.8583, time 74.61ms, mfu 13.79%
iter 82060: loss 3.8426, time 74.58ms, mfu 13.87%
iter 82070: loss 3.5039, time 74.50ms, mfu 13.95%
iter 82080: loss 3.7760, time 74.53ms, mfu 14.02%
iter 82090: loss 3.7014, time 74.50ms, mfu 14.08%
iter 82100: loss 3.7183, time 74.53ms, mfu 14.14%
iter 82110: loss 3.8178, time 74.57ms, mfu 14.19%
iter 82120: loss 3.7109, time 74.56ms, mfu 14.24%
iter 82130: loss 3.8733, time 74.53ms, mfu 14.28%
iter 82140: loss 3.7307, time 74.59ms, mfu 14.31%
iter 82150: loss 3.5617, time 74.57ms, mfu 14.35%
iter 82160: loss 3.7356, time 74.58ms, mfu 14.38%
iter 82170: loss 3.7900, time 74.61ms, mfu 14.40%
iter 82180: loss 3.7194, time 74.59ms, mfu 14.43%
iter 82190: loss 3.8014, time 74.57ms, mfu 14.45%
iter 82200: loss 4.0237, time 74.56ms, mfu 14.47%
iter 82210: loss 3.9409, time 74.60ms, mfu 14.48%
iter 82220: loss 3.6081, time 74.58ms, mfu 14.50%
iter 82230: loss 3.7550, time 74.56ms, mfu 14.51%
iter 82240: loss 3.6108, time 74.56ms, mfu 14.53%
iter 82250: loss 3.7159, time 74.53ms, mfu 14.54%
iter 82260: loss 3.7688, time 74.57ms, mfu 14.55%
iter 82270: loss 3.7395, time 74.56ms, mfu 14.56%
iter 82280: loss 3.7767, time 74.56ms, mfu 14.57%
iter 82290: loss 3.7131, time 74.52ms, mfu 14.58%
iter 82300: loss 3.9388, time 74.53ms, mfu 14.58%
iter 82310: loss 3.6852, time 74.52ms, mfu 14.59%
iter 82320: loss 3.7495, time 74.54ms, mfu 14.60%
iter 82330: loss 3.7614, time 74.52ms, mfu 14.60%
iter 82340: loss 3.8454, time 74.59ms, mfu 14.61%
iter 82350: loss 3.8346, time 74.57ms, mfu 14.61%
iter 82360: loss 3.6923, time 74.62ms, mfu 14.61%
iter 82370: loss 3.8311, time 74.56ms, mfu 14.62%
iter 82380: loss 3.7030, time 74.54ms, mfu 14.62%
iter 82390: loss 3.5038, time 74.59ms, mfu 14.62%
iter 82400: loss 3.7461, time 74.58ms, mfu 14.62%
iter 82410: loss 3.6447, time 74.51ms, mfu 14.63%
iter 82420: loss 3.6399, time 74.61ms, mfu 14.63%
iter 82430: loss 3.7146, time 74.60ms, mfu 14.63%
iter 82440: loss 3.6203, time 74.50ms, mfu 14.63%
iter 82450: loss 3.7498, time 74.62ms, mfu 14.63%
iter 82460: loss 3.7686, time 74.57ms, mfu 14.63%
iter 82470: loss 3.8104, time 74.51ms, mfu 14.63%
iter 82480: loss 3.6877, time 74.59ms, mfu 14.64%
iter 82490: loss 3.5652, time 74.54ms, mfu 14.64%
iter 82500: loss 3.7238, time 74.55ms, mfu 14.64%
iter 82510: loss 3.8461, time 74.63ms, mfu 14.64%
iter 82520: loss 3.7109, time 74.60ms, mfu 14.64%
iter 82530: loss 3.7960, time 74.55ms, mfu 14.64%
iter 82540: loss 3.6223, time 74.55ms, mfu 14.64%
iter 82550: loss 3.7626, time 74.54ms, mfu 14.64%
iter 82560: loss 3.7244, time 74.57ms, mfu 14.64%
iter 82570: loss 3.7956, time 74.57ms, mfu 14.64%
iter 82580: loss 3.8314, time 74.52ms, mfu 14.64%
iter 82590: loss 3.7334, time 74.52ms, mfu 14.64%
iter 82600: loss 3.7920, time 74.54ms, mfu 14.64%
iter 82610: loss 3.7532, time 74.50ms, mfu 14.65%
iter 82620: loss 3.6593, time 74.55ms, mfu 14.65%
iter 82630: loss 3.6916, time 74.50ms, mfu 14.65%
iter 82640: loss 3.7017, time 74.56ms, mfu 14.65%
iter 82650: loss 3.8027, time 74.47ms, mfu 14.65%
iter 82660: loss 3.7179, time 74.53ms, mfu 14.65%
iter 82670: loss 3.8673, time 74.57ms, mfu 14.65%
iter 82680: loss 3.6152, time 74.52ms, mfu 14.65%
iter 82690: loss 3.7532, time 74.54ms, mfu 14.65%
iter 82700: loss 3.5019, time 74.48ms, mfu 14.65%
iter 82710: loss 3.5855, time 74.50ms, mfu 14.65%
iter 82720: loss 3.5577, time 74.55ms, mfu 14.65%
iter 82730: loss 3.8641, time 74.51ms, mfu 14.65%
iter 82740: loss 3.7033, time 74.54ms, mfu 14.65%
iter 82750: loss 3.6536, time 74.55ms, mfu 14.65%
iter 82760: loss 3.7974, time 74.62ms, mfu 14.65%
iter 82770: loss 3.6907, time 74.57ms, mfu 14.65%
iter 82780: loss 3.7327, time 74.57ms, mfu 14.65%
iter 82790: loss 3.7526, time 74.51ms, mfu 14.65%
iter 82800: loss 3.5161, time 74.49ms, mfu 14.65%
iter 82810: loss 3.5665, time 74.57ms, mfu 14.65%
iter 82820: loss 3.6965, time 74.56ms, mfu 14.65%
iter 82830: loss 3.7939, time 74.53ms, mfu 14.65%
iter 82840: loss 3.6736, time 74.51ms, mfu 14.65%
iter 82850: loss 3.9451, time 74.52ms, mfu 14.65%
iter 82860: loss 3.5935, time 74.57ms, mfu 14.65%
iter 82870: loss 3.8068, time 74.54ms, mfu 14.65%
iter 82880: loss 3.7012, time 74.49ms, mfu 14.65%
iter 82890: loss 3.8708, time 74.52ms, mfu 14.65%
iter 82900: loss 3.8621, time 74.54ms, mfu 14.65%
iter 82910: loss 3.5014, time 74.58ms, mfu 14.65%
iter 82920: loss 3.7617, time 74.52ms, mfu 14.65%
iter 82930: loss 3.6169, time 74.48ms, mfu 14.65%
iter 82940: loss 3.8186, time 74.58ms, mfu 14.65%
iter 82950: loss 3.8032, time 74.48ms, mfu 14.65%
iter 82960: loss 3.7394, time 74.54ms, mfu 14.65%
iter 82970: loss 3.6983, time 74.54ms, mfu 14.65%
iter 82980: loss 3.7204, time 74.50ms, mfu 14.65%
iter 82990: loss 3.7665, time 74.50ms, mfu 14.65%
step 83000: train loss 3.7160, val loss 3.7211
saving checkpoint to out-nano-gpt2-SwiGLU
iter 83000: loss 4.0569, time 17611.20ms, mfu 13.19%
iter 83010: loss 3.9165, time 74.52ms, mfu 13.34%
iter 83020: loss 3.7676, time 74.59ms, mfu 13.47%
iter 83030: loss 3.7844, time 74.59ms, mfu 13.59%
iter 83040: loss 3.7318, time 74.60ms, mfu 13.69%
iter 83050: loss 3.7453, time 74.60ms, mfu 13.79%
iter 83060: loss 3.7227, time 74.56ms, mfu 13.87%
iter 83070: loss 3.6696, time 74.60ms, mfu 13.95%
iter 83080: loss 3.6721, time 74.60ms, mfu 14.02%
iter 83090: loss 3.8105, time 74.55ms, mfu 14.08%
iter 83100: loss 3.7892, time 74.50ms, mfu 14.14%
iter 83110: loss 3.6937, time 74.52ms, mfu 14.19%
iter 83120: loss 3.8314, time 74.59ms, mfu 14.23%
iter 83130: loss 3.6099, time 74.54ms, mfu 14.28%
iter 83140: loss 3.8546, time 74.53ms, mfu 14.31%
iter 83150: loss 3.7442, time 74.52ms, mfu 14.35%
iter 83160: loss 3.6715, time 74.53ms, mfu 14.38%
iter 83170: loss 3.6206, time 74.60ms, mfu 14.40%
iter 83180: loss 3.7984, time 74.56ms, mfu 14.43%
iter 83190: loss 3.8203, time 74.54ms, mfu 14.45%
iter 83200: loss 3.5187, time 74.56ms, mfu 14.47%
iter 83210: loss 3.7475, time 74.55ms, mfu 14.49%
iter 83220: loss 3.8228, time 74.52ms, mfu 14.50%
iter 83230: loss 3.6691, time 74.55ms, mfu 14.52%
iter 83240: loss 3.6833, time 74.49ms, mfu 14.53%
iter 83250: loss 3.6832, time 74.59ms, mfu 14.54%
iter 83260: loss 3.7540, time 74.56ms, mfu 14.55%
iter 83270: loss 3.6983, time 74.59ms, mfu 14.56%
iter 83280: loss 3.6775, time 74.55ms, mfu 14.57%
iter 83290: loss 3.7549, time 74.50ms, mfu 14.58%
iter 83300: loss 3.8796, time 74.54ms, mfu 14.59%
iter 83310: loss 3.5208, time 74.55ms, mfu 14.59%
iter 83320: loss 3.7138, time 74.57ms, mfu 14.60%
iter 83330: loss 3.6458, time 74.55ms, mfu 14.60%
iter 83340: loss 3.7340, time 74.46ms, mfu 14.61%
iter 83350: loss 3.7746, time 74.53ms, mfu 14.61%
iter 83360: loss 3.7512, time 74.54ms, mfu 14.62%
iter 83370: loss 3.8105, time 74.48ms, mfu 14.62%
iter 83380: loss 3.9107, time 74.56ms, mfu 14.62%
iter 83390: loss 3.7135, time 74.50ms, mfu 14.63%
iter 83400: loss 3.5489, time 74.47ms, mfu 14.63%
iter 83410: loss 3.8694, time 74.56ms, mfu 14.63%
iter 83420: loss 3.7782, time 74.53ms, mfu 14.63%
iter 83430: loss 3.9000, time 74.51ms, mfu 14.64%
iter 83440: loss 3.7542, time 74.52ms, mfu 14.64%
iter 83450: loss 3.7561, time 74.71ms, mfu 14.64%
iter 83460: loss 3.7055, time 74.52ms, mfu 14.64%
iter 83470: loss 3.7803, time 74.56ms, mfu 14.64%
iter 83480: loss 3.7193, time 74.50ms, mfu 14.64%
iter 83490: loss 3.7428, time 74.56ms, mfu 14.64%
iter 83500: loss 3.7162, time 74.57ms, mfu 14.64%
iter 83510: loss 3.5837, time 74.54ms, mfu 14.64%
iter 83520: loss 3.6623, time 74.53ms, mfu 14.64%
iter 83530: loss 3.6432, time 74.53ms, mfu 14.64%
iter 83540: loss 3.7246, time 74.57ms, mfu 14.64%
iter 83550: loss 3.6485, time 74.53ms, mfu 14.64%
iter 83560: loss 3.5909, time 74.56ms, mfu 14.64%
iter 83570: loss 3.4545, time 74.55ms, mfu 14.64%
iter 83580: loss 3.7292, time 74.70ms, mfu 14.64%
iter 83590: loss 3.7810, time 74.54ms, mfu 14.64%
iter 83600: loss 3.7324, time 74.52ms, mfu 14.64%
iter 83610: loss 3.9864, time 74.50ms, mfu 14.65%
iter 83620: loss 3.7728, time 74.50ms, mfu 14.65%
iter 83630: loss 3.6892, time 74.51ms, mfu 14.65%
iter 83640: loss 3.6830, time 74.38ms, mfu 14.65%
iter 83650: loss 3.7363, time 74.56ms, mfu 14.65%
iter 83660: loss 3.7395, time 74.55ms, mfu 14.65%
iter 83670: loss 3.6850, time 74.56ms, mfu 14.65%
iter 83680: loss 3.8644, time 74.50ms, mfu 14.65%
iter 83690: loss 3.7266, time 74.54ms, mfu 14.65%
iter 83700: loss 3.9373, time 74.51ms, mfu 14.65%
iter 83710: loss 3.6340, time 74.57ms, mfu 14.65%
iter 83720: loss 3.5911, time 74.55ms, mfu 14.65%
iter 83730: loss 3.7906, time 74.50ms, mfu 14.65%
iter 83740: loss 3.7265, time 74.53ms, mfu 14.65%
iter 83750: loss 3.3589, time 74.55ms, mfu 14.65%
iter 83760: loss 3.7005, time 74.57ms, mfu 14.65%
iter 83770: loss 3.6608, time 74.86ms, mfu 14.64%
iter 83780: loss 3.5800, time 74.59ms, mfu 14.64%
iter 83790: loss 3.8191, time 74.47ms, mfu 14.65%
iter 83800: loss 3.7571, time 74.49ms, mfu 14.65%
iter 83810: loss 3.6553, time 74.49ms, mfu 14.65%
iter 83820: loss 3.5588, time 74.59ms, mfu 14.65%
iter 83830: loss 3.8113, time 74.48ms, mfu 14.65%
iter 83840: loss 3.7175, time 74.42ms, mfu 14.65%
iter 83850: loss 3.6393, time 74.50ms, mfu 14.65%
iter 83860: loss 3.5844, time 74.48ms, mfu 14.65%
iter 83870: loss 3.5437, time 74.53ms, mfu 14.65%
iter 83880: loss 3.6942, time 74.57ms, mfu 14.65%
iter 83890: loss 3.7123, time 74.51ms, mfu 14.65%
iter 83900: loss 3.7680, time 74.59ms, mfu 14.65%
iter 83910: loss 3.5899, time 74.51ms, mfu 14.65%
