Overriding config with ./config/train_nano_gpt2.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-nano-gpt2-ReGLU'
eval_interval = 500 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'owt'
wandb_run_name = 'nano-gpt2'

dataset = 'openwebtext'
gradient_accumulation_steps = 2
batch_size = 8
block_size = 1024 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 1e5
lr_decay_iters = 1e5 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 29.94M
num decayed parameter tensors: 32, with 30,326,784 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 35930: loss 7.4002, time 255.35ms, mfu 4.27%
iter 35940: loss 7.5933, time 256.19ms, mfu 4.27%
iter 35950: loss 7.5752, time 255.94ms, mfu 4.27%
iter 35960: loss 7.3187, time 256.53ms, mfu 4.27%
iter 35970: loss 7.3865, time 255.57ms, mfu 4.27%
iter 35980: loss 7.7392, time 256.04ms, mfu 4.27%
iter 35990: loss 7.4681, time 255.59ms, mfu 4.27%
step 36000: train loss 7.5882, val loss 7.5685
iter 36000: loss 8.0177, time 10550.56ms, mfu 3.85%
iter 36010: loss 7.3685, time 255.40ms, mfu 3.89%
iter 36020: loss 7.5013, time 255.09ms, mfu 3.93%
iter 36030: loss 7.4437, time 257.41ms, mfu 3.96%
iter 36040: loss 7.4686, time 255.28ms, mfu 3.99%
iter 36050: loss 7.5404, time 255.89ms, mfu 4.02%
iter 36060: loss 7.5828, time 255.27ms, mfu 4.05%
iter 36070: loss 7.6404, time 255.60ms, mfu 4.07%
iter 36080: loss 7.5601, time 255.24ms, mfu 4.09%
iter 36090: loss 7.7328, time 255.54ms, mfu 4.11%
iter 36100: loss 7.8944, time 255.47ms, mfu 4.13%
iter 36110: loss 7.6032, time 255.92ms, mfu 4.14%
iter 36120: loss 7.8062, time 255.69ms, mfu 4.15%
iter 36130: loss 7.5166, time 255.96ms, mfu 4.16%
iter 36140: loss 7.7544, time 257.12ms, mfu 4.17%
iter 36150: loss 7.4630, time 255.69ms, mfu 4.18%
iter 36160: loss 7.5565, time 255.47ms, mfu 4.19%
iter 36170: loss 7.4830, time 255.59ms, mfu 4.20%
iter 36180: loss 7.4483, time 255.45ms, mfu 4.21%
iter 36190: loss 7.5533, time 255.60ms, mfu 4.21%
iter 36200: loss 7.3282, time 254.93ms, mfu 4.22%
iter 36210: loss 7.6047, time 255.73ms, mfu 4.23%
iter 36220: loss 7.6130, time 255.81ms, mfu 4.23%
iter 36230: loss 7.5519, time 256.10ms, mfu 4.23%
iter 36240: loss 7.8472, time 255.69ms, mfu 4.24%
iter 36250: loss 7.4874, time 256.78ms, mfu 4.24%
iter 36260: loss 7.7564, time 255.60ms, mfu 4.24%
iter 36270: loss 7.4647, time 256.57ms, mfu 4.24%
iter 36280: loss 7.5466, time 255.81ms, mfu 4.25%
iter 36290: loss 7.4597, time 256.57ms, mfu 4.25%
iter 36300: loss 7.5955, time 255.20ms, mfu 4.25%
iter 36310: loss 7.3946, time 255.53ms, mfu 4.25%
iter 36320: loss 7.6738, time 255.13ms, mfu 4.26%
iter 36330: loss 7.5041, time 255.81ms, mfu 4.26%
iter 36340: loss 7.4449, time 256.15ms, mfu 4.26%
iter 36350: loss 7.6494, time 255.94ms, mfu 4.26%
iter 36360: loss 7.5337, time 255.96ms, mfu 4.26%
iter 36370: loss 7.5559, time 256.04ms, mfu 4.26%
iter 36380: loss 7.5198, time 255.66ms, mfu 4.26%
iter 36390: loss 7.8363, time 255.67ms, mfu 4.26%
iter 36400: loss 7.3074, time 255.71ms, mfu 4.26%
iter 36410: loss 7.6360, time 256.30ms, mfu 4.26%
iter 36420: loss 7.7191, time 255.23ms, mfu 4.26%
iter 36430: loss 7.2711, time 255.86ms, mfu 4.26%
iter 36440: loss 7.8601, time 255.26ms, mfu 4.27%
iter 36450: loss 7.5178, time 255.39ms, mfu 4.27%
iter 36460: loss 7.3724, time 255.45ms, mfu 4.27%
iter 36470: loss 7.4195, time 255.69ms, mfu 4.27%
iter 36480: loss 7.7043, time 255.99ms, mfu 4.27%
iter 36490: loss 7.7228, time 255.78ms, mfu 4.27%
step 36500: train loss 7.5111, val loss 7.5182
iter 36500: loss 7.6112, time 10553.78ms, mfu 3.85%
iter 36510: loss 7.4856, time 255.50ms, mfu 3.89%
iter 36520: loss 7.4087, time 255.42ms, mfu 3.93%
iter 36530: loss 7.4078, time 255.58ms, mfu 3.97%
iter 36540: loss 7.5454, time 255.42ms, mfu 4.00%
iter 36550: loss 7.5160, time 255.57ms, mfu 4.02%
iter 36560: loss 7.3948, time 257.08ms, mfu 4.05%
iter 36570: loss 7.3896, time 255.38ms, mfu 4.07%
iter 36580: loss 7.4056, time 256.20ms, mfu 4.09%
iter 36590: loss 7.7263, time 255.05ms, mfu 4.11%
iter 36600: loss 7.5277, time 255.90ms, mfu 4.12%
iter 36610: loss 7.5154, time 254.98ms, mfu 4.14%
iter 36620: loss 7.4816, time 255.26ms, mfu 4.15%
iter 36630: loss 7.7667, time 255.57ms, mfu 4.17%
iter 36640: loss 7.4828, time 256.06ms, mfu 4.18%
iter 36650: loss 7.4592, time 255.64ms, mfu 4.19%
iter 36660: loss 7.5605, time 255.91ms, mfu 4.19%
iter 36670: loss 7.4567, time 256.81ms, mfu 4.20%
iter 36680: loss 7.4557, time 255.65ms, mfu 4.21%
iter 36690: loss 7.4870, time 255.89ms, mfu 4.21%
iter 36700: loss 7.8200, time 255.42ms, mfu 4.22%
iter 36710: loss 7.7496, time 255.28ms, mfu 4.22%
iter 36720: loss 7.5451, time 255.71ms, mfu 4.23%
iter 36730: loss 7.7273, time 255.04ms, mfu 4.23%
iter 36740: loss 7.5002, time 255.57ms, mfu 4.24%
iter 36750: loss 7.5079, time 255.87ms, mfu 4.24%
iter 36760: loss 7.5674, time 256.07ms, mfu 4.24%
iter 36770: loss 7.4250, time 255.94ms, mfu 4.25%
iter 36780: loss 7.5741, time 255.77ms, mfu 4.25%
iter 36790: loss 7.4299, time 256.32ms, mfu 4.25%
iter 36800: loss 7.4288, time 256.10ms, mfu 4.25%
iter 36810: loss 7.5215, time 255.51ms, mfu 4.25%
iter 36820: loss 7.3548, time 254.95ms, mfu 4.26%
iter 36830: loss 7.4402, time 255.22ms, mfu 4.26%
iter 36840: loss 7.4293, time 255.47ms, mfu 4.26%
iter 36850: loss 7.4416, time 255.38ms, mfu 4.26%
iter 36860: loss 7.4778, time 255.32ms, mfu 4.26%
iter 36870: loss 7.6206, time 256.07ms, mfu 4.26%
iter 36880: loss 7.5807, time 255.80ms, mfu 4.26%
iter 36890: loss 7.6634, time 255.67ms, mfu 4.26%
iter 36900: loss 7.6292, time 255.29ms, mfu 4.27%
iter 36910: loss 7.5642, time 255.73ms, mfu 4.27%
iter 36920: loss 7.6613, time 255.00ms, mfu 4.27%
iter 36930: loss 7.6525, time 256.14ms, mfu 4.27%
iter 36940: loss 7.4751, time 255.68ms, mfu 4.27%
iter 36950: loss 7.5960, time 255.70ms, mfu 4.27%
iter 36960: loss 7.4116, time 255.75ms, mfu 4.27%
iter 36970: loss 7.3982, time 255.32ms, mfu 4.27%
iter 36980: loss 7.6288, time 255.31ms, mfu 4.27%
iter 36990: loss 7.4868, time 255.17ms, mfu 4.27%
step 37000: train loss 7.5457, val loss 7.5581
iter 37000: loss 7.5975, time 10553.71ms, mfu 3.85%
iter 37010: loss 7.5141, time 256.16ms, mfu 3.89%
iter 37020: loss 7.9094, time 256.66ms, mfu 3.93%
iter 37030: loss 7.3073, time 255.97ms, mfu 3.96%
iter 37040: loss 7.7713, time 255.64ms, mfu 4.00%
iter 37050: loss 7.5898, time 255.59ms, mfu 4.02%
iter 37060: loss 7.4750, time 255.44ms, mfu 4.05%
iter 37070: loss 7.6621, time 255.51ms, mfu 4.07%
iter 37080: loss 7.5443, time 255.39ms, mfu 4.09%
iter 37090: loss 7.4680, time 255.22ms, mfu 4.11%
iter 37100: loss 7.4860, time 255.89ms, mfu 4.13%
iter 37110: loss 7.7763, time 255.91ms, mfu 4.14%
iter 37120: loss 7.7334, time 256.26ms, mfu 4.15%
iter 37130: loss 7.5496, time 255.61ms, mfu 4.16%
iter 37140: loss 7.6481, time 255.81ms, mfu 4.17%
iter 37150: loss 7.6467, time 255.97ms, mfu 4.18%
iter 37160: loss 7.6054, time 256.02ms, mfu 4.19%
iter 37170: loss 7.4284, time 255.38ms, mfu 4.20%
iter 37180: loss 7.3583, time 255.16ms, mfu 4.21%
iter 37190: loss 7.5947, time 255.34ms, mfu 4.21%
iter 37200: loss 7.3292, time 255.41ms, mfu 4.22%
iter 37210: loss 7.5951, time 254.87ms, mfu 4.23%
iter 37220: loss 7.5728, time 257.52ms, mfu 4.23%
iter 37230: loss 7.3622, time 255.56ms, mfu 4.23%
iter 37240: loss 7.6297, time 255.65ms, mfu 4.24%
iter 37250: loss 7.4116, time 255.91ms, mfu 4.24%
iter 37260: loss 8.2271, time 255.85ms, mfu 4.24%
iter 37270: loss 7.7758, time 255.74ms, mfu 4.25%
iter 37280: loss 7.5455, time 255.89ms, mfu 4.25%
iter 37290: loss 7.6716, time 255.61ms, mfu 4.25%
iter 37300: loss 7.5373, time 255.52ms, mfu 4.25%
iter 37310: loss 7.7665, time 256.07ms, mfu 4.25%
iter 37320: loss 7.5364, time 255.46ms, mfu 4.26%
iter 37330: loss 7.5054, time 255.76ms, mfu 4.26%
iter 37340: loss 7.7675, time 255.03ms, mfu 4.26%
iter 37350: loss 7.3611, time 255.76ms, mfu 4.26%
iter 37360: loss 7.3826, time 255.77ms, mfu 4.26%
iter 37370: loss 7.8089, time 255.63ms, mfu 4.26%
iter 37380: loss 7.4278, time 255.74ms, mfu 4.26%
iter 37390: loss 7.8565, time 256.01ms, mfu 4.26%
iter 37400: loss 7.4958, time 255.31ms, mfu 4.26%
iter 37410: loss 7.7072, time 255.58ms, mfu 4.27%
iter 37420: loss 7.8097, time 255.23ms, mfu 4.27%
iter 37430: loss 7.5424, time 255.66ms, mfu 4.27%
iter 37440: loss 7.5545, time 255.82ms, mfu 4.27%
iter 37450: loss 7.7305, time 255.58ms, mfu 4.27%
iter 37460: loss 7.4951, time 256.09ms, mfu 4.27%
iter 37470: loss 7.5134, time 255.89ms, mfu 4.27%
iter 37480: loss 7.5872, time 255.40ms, mfu 4.27%
iter 37490: loss 7.6403, time 255.62ms, mfu 4.27%
step 37500: train loss 7.5886, val loss 7.5733
iter 37500: loss 7.4918, time 10559.31ms, mfu 3.85%
iter 37510: loss 7.5897, time 255.25ms, mfu 3.89%
iter 37520: loss 7.6266, time 254.91ms, mfu 3.93%
iter 37530: loss 7.3345, time 258.29ms, mfu 3.96%
iter 37540: loss 7.2837, time 255.60ms, mfu 3.99%
iter 37550: loss 7.6843, time 255.79ms, mfu 4.02%
iter 37560: loss 7.5036, time 255.24ms, mfu 4.05%
iter 37570: loss 7.6520, time 256.34ms, mfu 4.07%
iter 37580: loss 7.5973, time 255.60ms, mfu 4.09%
iter 37590: loss 7.7945, time 255.83ms, mfu 4.11%
iter 37600: loss 7.6036, time 255.25ms, mfu 4.12%
iter 37610: loss 7.6529, time 255.18ms, mfu 4.14%
iter 37620: loss 7.8791, time 254.83ms, mfu 4.15%
iter 37630: loss 7.7410, time 255.25ms, mfu 4.17%
iter 37640: loss 7.5394, time 256.28ms, mfu 4.18%
iter 37650: loss 7.4329, time 256.08ms, mfu 4.18%
iter 37660: loss 7.4263, time 256.67ms, mfu 4.19%
iter 37670: loss 7.6507, time 255.64ms, mfu 4.20%
iter 37680: loss 7.5555, time 257.42ms, mfu 4.20%
iter 37690: loss 7.5121, time 255.86ms, mfu 4.21%
iter 37700: loss 7.4319, time 255.41ms, mfu 4.22%
iter 37710: loss 7.5706, time 255.45ms, mfu 4.22%
iter 37720: loss 7.7057, time 255.51ms, mfu 4.23%
iter 37730: loss 7.3877, time 255.97ms, mfu 4.23%
iter 37740: loss 8.0762, time 254.99ms, mfu 4.24%
iter 37750: loss 7.4720, time 256.51ms, mfu 4.24%
iter 37760: loss 7.3838, time 255.59ms, mfu 4.24%
iter 37770: loss 7.7793, time 256.74ms, mfu 4.24%
iter 37780: loss 7.4383, time 256.35ms, mfu 4.24%
iter 37790: loss 7.5504, time 255.53ms, mfu 4.25%
iter 37800: loss 7.3801, time 255.96ms, mfu 4.25%
iter 37810: loss 7.4325, time 254.94ms, mfu 4.25%
iter 37820: loss 7.4441, time 255.17ms, mfu 4.26%
iter 37830: loss 7.6063, time 255.84ms, mfu 4.26%
iter 37840: loss 7.5551, time 255.60ms, mfu 4.26%
iter 37850: loss 7.6142, time 255.84ms, mfu 4.26%
iter 37860: loss 7.3943, time 256.10ms, mfu 4.26%
iter 37870: loss 7.9470, time 256.16ms, mfu 4.26%
iter 37880: loss 7.3700, time 256.47ms, mfu 4.26%
iter 37890: loss 7.4916, time 255.37ms, mfu 4.26%
iter 37900: loss 7.4888, time 255.39ms, mfu 4.26%
iter 37910: loss 7.9984, time 255.45ms, mfu 4.26%
iter 37920: loss 7.3481, time 255.57ms, mfu 4.26%
iter 37930: loss 7.4101, time 254.90ms, mfu 4.27%
iter 37940: loss 7.4728, time 256.12ms, mfu 4.27%
iter 37950: loss 7.5036, time 255.96ms, mfu 4.27%
iter 37960: loss 7.5608, time 255.94ms, mfu 4.27%
iter 37970: loss 7.9585, time 255.96ms, mfu 4.27%
iter 37980: loss 7.3792, time 255.93ms, mfu 4.27%
iter 37990: loss 7.3794, time 257.35ms, mfu 4.26%
step 38000: train loss 7.5364, val loss 7.5653
iter 38000: loss 7.3713, time 10553.11ms, mfu 3.85%
iter 38010: loss 7.5916, time 255.27ms, mfu 3.89%
iter 38020: loss 7.6445, time 255.49ms, mfu 3.93%
iter 38030: loss 7.3641, time 255.63ms, mfu 3.96%
iter 38040: loss 7.5255, time 255.40ms, mfu 3.99%
iter 38050: loss 7.5999, time 256.14ms, mfu 4.02%
iter 38060: loss 7.7156, time 255.58ms, mfu 4.05%
iter 38070: loss 7.6699, time 255.74ms, mfu 4.07%
iter 38080: loss 7.6040, time 255.61ms, mfu 4.09%
iter 38090: loss 7.7447, time 255.54ms, mfu 4.11%
iter 38100: loss 7.5327, time 255.69ms, mfu 4.12%
iter 38110: loss 7.4348, time 255.13ms, mfu 4.14%
iter 38120: loss 7.5240, time 255.28ms, mfu 4.15%
iter 38130: loss 7.3480, time 255.47ms, mfu 4.17%
iter 38140: loss 7.4470, time 256.09ms, mfu 4.18%
iter 38150: loss 7.4203, time 255.77ms, mfu 4.18%
iter 38160: loss 7.5232, time 255.84ms, mfu 4.19%
iter 38170: loss 7.8369, time 255.29ms, mfu 4.20%
iter 38180: loss 7.9147, time 255.26ms, mfu 4.21%
iter 38190: loss 7.9353, time 254.68ms, mfu 4.22%
iter 38200: loss 7.8849, time 255.60ms, mfu 4.22%
iter 38210: loss 7.7636, time 255.50ms, mfu 4.23%
iter 38220: loss 7.9293, time 255.29ms, mfu 4.23%
iter 38230: loss 7.6624, time 255.27ms, mfu 4.24%
iter 38240: loss 7.3153, time 256.02ms, mfu 4.24%
iter 38250: loss 7.5297, time 255.59ms, mfu 4.24%
iter 38260: loss 7.6175, time 255.70ms, mfu 4.25%
iter 38270: loss 7.6069, time 255.27ms, mfu 4.25%
iter 38280: loss 7.4160, time 255.42ms, mfu 4.25%
iter 38290: loss 7.5985, time 255.01ms, mfu 4.25%
iter 38300: loss 7.5153, time 255.67ms, mfu 4.26%
iter 38310: loss 7.9054, time 255.63ms, mfu 4.26%
iter 38320: loss 7.4906, time 256.35ms, mfu 4.26%
iter 38330: loss 7.6613, time 255.62ms, mfu 4.26%
iter 38340: loss 7.5002, time 256.26ms, mfu 4.26%
iter 38350: loss 7.4855, time 255.38ms, mfu 4.26%
iter 38360: loss 7.5114, time 256.13ms, mfu 4.26%
iter 38370: loss 7.3751, time 255.46ms, mfu 4.26%
iter 38380: loss 7.5389, time 255.71ms, mfu 4.26%
iter 38390: loss 7.2689, time 255.46ms, mfu 4.26%
iter 38400: loss 7.4853, time 255.00ms, mfu 4.27%
iter 38410: loss 7.5582, time 255.22ms, mfu 4.27%
iter 38420: loss 7.3585, time 256.05ms, mfu 4.27%
iter 38430: loss 7.4994, time 256.20ms, mfu 4.27%
iter 38440: loss 7.2310, time 256.20ms, mfu 4.27%
iter 38450: loss 8.4080, time 255.58ms, mfu 4.27%
iter 38460: loss 7.4926, time 256.23ms, mfu 4.27%
iter 38470: loss 7.4167, time 255.09ms, mfu 4.27%
iter 38480: loss 7.5132, time 255.98ms, mfu 4.27%
iter 38490: loss 7.4108, time 255.51ms, mfu 4.27%
step 38500: train loss 7.5543, val loss 7.5631
iter 38500: loss 7.4276, time 10564.02ms, mfu 3.85%
iter 38510: loss 7.4973, time 255.74ms, mfu 3.89%
iter 38520: loss 7.2092, time 255.66ms, mfu 3.93%
iter 38530: loss 7.4002, time 255.53ms, mfu 3.97%
iter 38540: loss 7.3474, time 255.51ms, mfu 4.00%
iter 38550: loss 8.0211, time 255.62ms, mfu 4.02%
iter 38560: loss 7.7335, time 255.30ms, mfu 4.05%
iter 38570: loss 7.2599, time 255.62ms, mfu 4.07%
iter 38580: loss 7.2538, time 255.60ms, mfu 4.09%
iter 38590: loss 7.5092, time 255.46ms, mfu 4.11%
Overriding config with ./config/train_nano_gpt2.py:
init_from = 'resume'

out_dir = 'out-nano-gpt2-ReGLU'
eval_interval = 500
eval_iters = 200 # 用于测试的batch数量
log_interval = 10

always_save_checkpoint = True

wandb_log = False
wandb_project = 'owt'
wandb_run_name = 'nano-gpt2'

dataset = 'openwebtext'
# 每次更新使用大约16k tokens
gradient_accumulation_steps = 2
batch_size = 8
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

learning_rate = 1e-3
max_iters = 1e5
lr_decay_iters = 1e5 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually

warmup_iters = 100

tokens per iteration will be: 16,384
Resuming training from out-nano-gpt2-ReGLU
number of parameters: 29.94M
num decayed parameter tensors: 32, with 30,326,784 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
step 17000: train loss 4.1272, val loss 4.1420
saving checkpoint to out-nano-gpt2-ReGLU
iter 17000: loss 4.0757, time 19016.03ms, mfu -100.00%
iter 17010: loss 4.2050, time 254.34ms, mfu 4.29%
iter 17020: loss 4.1545, time 255.01ms, mfu 4.29%
iter 17030: loss 4.0969, time 254.34ms, mfu 4.29%
iter 17040: loss 4.1446, time 255.51ms, mfu 4.29%
iter 17050: loss 4.1812, time 255.27ms, mfu 4.29%
iter 17060: loss 4.3117, time 255.29ms, mfu 4.29%
iter 17070: loss 4.1710, time 254.63ms, mfu 4.29%
iter 17080: loss 4.1123, time 255.49ms, mfu 4.29%
iter 17090: loss 4.1139, time 254.97ms, mfu 4.29%
iter 17100: loss 4.1743, time 255.28ms, mfu 4.29%
iter 17110: loss 4.1148, time 255.12ms, mfu 4.28%
iter 17120: loss 4.0085, time 255.32ms, mfu 4.28%
iter 17130: loss 4.4456, time 255.38ms, mfu 4.28%
iter 17140: loss 4.1147, time 255.51ms, mfu 4.28%
iter 17150: loss 4.2741, time 255.72ms, mfu 4.28%
iter 17160: loss 4.1874, time 255.82ms, mfu 4.28%
iter 17170: loss 3.9478, time 254.85ms, mfu 4.28%
iter 17180: loss 4.1587, time 255.23ms, mfu 4.28%
iter 17190: loss 4.0216, time 255.07ms, mfu 4.28%
iter 17200: loss 4.3208, time 256.14ms, mfu 4.28%
iter 17210: loss 4.1953, time 256.01ms, mfu 4.28%
iter 17220: loss 4.2481, time 254.97ms, mfu 4.28%
iter 17230: loss 4.2708, time 255.30ms, mfu 4.28%
iter 17240: loss 3.8840, time 255.14ms, mfu 4.28%
iter 17250: loss 3.8259, time 255.47ms, mfu 4.28%
iter 17260: loss 3.9174, time 257.37ms, mfu 4.27%
iter 17270: loss 4.1990, time 255.43ms, mfu 4.27%
iter 17280: loss 4.3342, time 255.84ms, mfu 4.27%
iter 17290: loss 4.0572, time 254.71ms, mfu 4.27%
iter 17300: loss 4.0044, time 255.30ms, mfu 4.28%
iter 17310: loss 4.3605, time 255.91ms, mfu 4.27%
iter 17320: loss 3.9543, time 255.58ms, mfu 4.27%
iter 17330: loss 4.5364, time 255.27ms, mfu 4.27%
iter 17340: loss 4.0380, time 255.40ms, mfu 4.27%
iter 17350: loss 3.8930, time 255.54ms, mfu 4.27%
iter 17360: loss 4.0617, time 255.81ms, mfu 4.27%
iter 17370: loss 4.0691, time 255.61ms, mfu 4.27%
iter 17380: loss 4.1045, time 255.35ms, mfu 4.27%
iter 17390: loss 4.0283, time 254.88ms, mfu 4.28%
iter 17400: loss 4.0297, time 255.56ms, mfu 4.27%
iter 17410: loss 4.0898, time 255.53ms, mfu 4.27%
iter 17420: loss 3.9601, time 255.43ms, mfu 4.27%
iter 17430: loss 4.3172, time 255.17ms, mfu 4.28%
iter 17440: loss 4.0904, time 255.13ms, mfu 4.28%
iter 17450: loss 4.0835, time 254.82ms, mfu 4.28%
iter 17460: loss 4.1122, time 255.90ms, mfu 4.28%
iter 17470: loss 4.2106, time 255.38ms, mfu 4.28%
iter 17480: loss 4.0660, time 255.85ms, mfu 4.27%
iter 17490: loss 3.9614, time 256.77ms, mfu 4.27%
step 17500: train loss 4.1203, val loss 4.1361
saving checkpoint to out-nano-gpt2-ReGLU
iter 17500: loss 3.8562, time 10946.31ms, mfu 3.86%
iter 17510: loss 4.2177, time 255.52ms, mfu 3.90%
iter 17520: loss 4.2087, time 256.25ms, mfu 3.93%
iter 17530: loss 3.9272, time 255.03ms, mfu 3.97%
iter 17540: loss 4.4797, time 255.24ms, mfu 4.00%
iter 17550: loss 3.9708, time 255.40ms, mfu 4.03%
iter 17560: loss 4.2232, time 256.21ms, mfu 4.05%
iter 17570: loss 4.0872, time 255.76ms, mfu 4.07%
iter 17580: loss 4.2556, time 255.91ms, mfu 4.09%
iter 17590: loss 3.8524, time 257.62ms, mfu 4.11%
iter 17600: loss 4.0955, time 255.62ms, mfu 4.12%
iter 17610: loss 4.2071, time 255.20ms, mfu 4.14%
iter 17620: loss 3.9465, time 255.54ms, mfu 4.15%
iter 17630: loss 4.0343, time 255.68ms, mfu 4.16%
iter 17640: loss 3.9132, time 255.85ms, mfu 4.17%
iter 17650: loss 4.0980, time 255.21ms, mfu 4.18%
iter 17660: loss 4.2664, time 255.78ms, mfu 4.19%
iter 17670: loss 4.1377, time 256.16ms, mfu 4.20%
iter 17680: loss 3.9992, time 255.59ms, mfu 4.21%
iter 17690: loss 4.0869, time 255.68ms, mfu 4.21%
iter 17700: loss 4.1744, time 256.41ms, mfu 4.22%
iter 17710: loss 4.1032, time 255.38ms, mfu 4.22%
iter 17720: loss 4.2139, time 255.44ms, mfu 4.23%
iter 17730: loss 4.0185, time 255.29ms, mfu 4.23%
iter 17740: loss 4.1638, time 255.52ms, mfu 4.24%
iter 17750: loss 4.3255, time 255.61ms, mfu 4.24%
iter 17760: loss 3.9634, time 255.10ms, mfu 4.25%
iter 17770: loss 3.9395, time 255.95ms, mfu 4.25%
iter 17780: loss 4.2316, time 256.15ms, mfu 4.25%
iter 17790: loss 4.2297, time 255.15ms, mfu 4.25%
iter 17800: loss 4.2235, time 255.21ms, mfu 4.25%
iter 17810: loss 3.6107, time 255.50ms, mfu 4.26%
iter 17820: loss 4.2933, time 256.02ms, mfu 4.26%
iter 17830: loss 3.9457, time 255.75ms, mfu 4.26%
iter 17840: loss 4.2787, time 255.63ms, mfu 4.26%
iter 17850: loss 4.2135, time 255.96ms, mfu 4.26%
iter 17860: loss 4.3349, time 254.75ms, mfu 4.26%
iter 17870: loss 4.1195, time 256.18ms, mfu 4.26%
iter 17880: loss 4.2111, time 255.64ms, mfu 4.26%
iter 17890: loss 4.1417, time 255.89ms, mfu 4.26%
iter 17900: loss 3.8941, time 255.28ms, mfu 4.27%
iter 17910: loss 4.0316, time 256.03ms, mfu 4.27%
iter 17920: loss 4.1501, time 255.56ms, mfu 4.27%
iter 17930: loss 4.1072, time 254.90ms, mfu 4.27%
iter 17940: loss 4.3756, time 255.07ms, mfu 4.27%
iter 17950: loss 4.0840, time 255.47ms, mfu 4.27%
iter 17960: loss 4.3672, time 254.92ms, mfu 4.27%
iter 17970: loss 4.0466, time 255.24ms, mfu 4.27%
iter 17980: loss 4.3182, time 255.45ms, mfu 4.27%
iter 17990: loss 4.2394, time 255.89ms, mfu 4.27%
step 18000: train loss 4.1391, val loss 4.1430
saving checkpoint to out-nano-gpt2-ReGLU
iter 18000: loss 3.9804, time 10944.81ms, mfu 3.85%
iter 18010: loss 3.9581, time 256.66ms, mfu 3.89%
iter 18020: loss 4.2195, time 255.20ms, mfu 3.93%
iter 18030: loss 4.1885, time 256.02ms, mfu 3.97%
iter 18040: loss 4.3505, time 255.55ms, mfu 4.00%
iter 18050: loss 4.1212, time 255.27ms, mfu 4.02%
iter 18060: loss 4.1168, time 254.73ms, mfu 4.05%
iter 18070: loss 4.3318, time 256.11ms, mfu 4.07%
iter 18080: loss 4.4089, time 255.67ms, mfu 4.09%
iter 18090: loss 4.1873, time 255.34ms, mfu 4.11%
iter 18100: loss 4.1905, time 255.28ms, mfu 4.13%
iter 18110: loss 4.1594, time 255.01ms, mfu 4.14%
iter 18120: loss 4.0965, time 255.56ms, mfu 4.16%
iter 18130: loss 4.1390, time 255.10ms, mfu 4.17%
iter 18140: loss 4.2518, time 255.99ms, mfu 4.18%
iter 18150: loss 4.3832, time 255.78ms, mfu 4.19%
iter 18160: loss 4.1796, time 255.25ms, mfu 4.20%
iter 18170: loss 3.8938, time 255.42ms, mfu 4.20%
iter 18180: loss 4.2587, time 254.94ms, mfu 4.21%
iter 18190: loss 3.9896, time 255.26ms, mfu 4.22%
iter 18200: loss 4.4251, time 255.39ms, mfu 4.22%
iter 18210: loss 4.2494, time 255.79ms, mfu 4.23%
iter 18220: loss 3.6365, time 256.16ms, mfu 4.23%
iter 18230: loss 4.0847, time 255.41ms, mfu 4.24%
iter 18240: loss 4.2405, time 255.42ms, mfu 4.24%
iter 18250: loss 4.1743, time 255.24ms, mfu 4.24%
iter 18260: loss 4.2036, time 256.14ms, mfu 4.25%
iter 18270: loss 4.0436, time 256.02ms, mfu 4.25%
iter 18280: loss 4.0250, time 255.17ms, mfu 4.25%
iter 18290: loss 4.1187, time 255.50ms, mfu 4.25%
iter 18300: loss 4.1921, time 256.09ms, mfu 4.25%
iter 18310: loss 4.3218, time 255.79ms, mfu 4.26%
iter 18320: loss 4.1378, time 255.40ms, mfu 4.26%
iter 18330: loss 3.9548, time 255.60ms, mfu 4.26%
iter 18340: loss 3.9280, time 255.19ms, mfu 4.26%
iter 18350: loss 4.4808, time 255.38ms, mfu 4.26%
iter 18360: loss 4.1427, time 255.54ms, mfu 4.26%
iter 18370: loss 4.1768, time 256.13ms, mfu 4.26%
iter 18380: loss 4.1422, time 255.24ms, mfu 4.27%
iter 18390: loss 4.4656, time 254.82ms, mfu 4.27%
iter 18400: loss 4.1939, time 255.69ms, mfu 4.27%
