((myvenv) ) hjh@autodl-container-1f8f48aae9-1a7a56b4:/root/autodl-tmp/hjh/nanoGPT$ python3 ./train.py ./config/train_nano_gpt2.py 
Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-BlockReGLU'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually

# max_iters = 1e5
max_iters = 2e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 29.99M
num decayed parameter tensors: 32, with 30,382,080 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 44470: loss 4.0165, time 74.37ms, mfu 14.70%
iter 44480: loss 4.2644, time 74.40ms, mfu 14.70%
iter 44490: loss 4.2919, time 74.33ms, mfu 14.70%
iter 44500: loss 4.2274, time 74.37ms, mfu 14.70%
iter 44510: loss 4.1464, time 74.43ms, mfu 14.70%
iter 44520: loss 4.1981, time 74.38ms, mfu 14.70%
iter 44530: loss 4.1470, time 74.42ms, mfu 14.70%
iter 44540: loss 4.0996, time 74.32ms, mfu 14.70%
iter 44550: loss 4.2142, time 74.34ms, mfu 14.70%
iter 44560: loss 4.2941, time 74.40ms, mfu 14.70%
iter 44570: loss 4.1034, time 74.39ms, mfu 14.70%
iter 44580: loss 4.3547, time 74.42ms, mfu 14.70%
iter 44590: loss 4.2415, time 74.32ms, mfu 14.70%
iter 44600: loss 4.0892, time 74.39ms, mfu 14.70%
iter 44610: loss 4.3981, time 74.37ms, mfu 14.70%
iter 44620: loss 4.3454, time 74.35ms, mfu 14.70%
iter 44630: loss 4.2321, time 74.42ms, mfu 14.70%
iter 44640: loss 4.1555, time 74.33ms, mfu 14.70%
iter 44650: loss 4.1261, time 74.34ms, mfu 14.70%
iter 44660: loss 4.2997, time 74.33ms, mfu 14.71%
iter 44670: loss 4.2784, time 74.38ms, mfu 14.71%
iter 44680: loss 4.2118, time 74.39ms, mfu 14.71%
iter 44690: loss 4.0733, time 74.35ms, mfu 14.71%
iter 44700: loss 3.9787, time 74.37ms, mfu 14.71%
iter 44710: loss 4.3536, time 74.36ms, mfu 14.71%
iter 44720: loss 4.0066, time 74.39ms, mfu 14.71%
iter 44730: loss 4.2213, time 74.40ms, mfu 14.71%
iter 44740: loss 3.9658, time 74.41ms, mfu 14.70%
iter 44750: loss 3.9157, time 74.38ms, mfu 14.70%
iter 44760: loss 4.0954, time 74.34ms, mfu 14.71%
iter 44770: loss 4.0844, time 74.32ms, mfu 14.71%
iter 44780: loss 4.1674, time 74.40ms, mfu 14.71%
iter 44790: loss 3.8885, time 74.39ms, mfu 14.71%
iter 44800: loss 4.0402, time 74.41ms, mfu 14.70%
iter 44810: loss 4.0993, time 74.37ms, mfu 14.70%
iter 44820: loss 4.1569, time 74.40ms, mfu 14.70%
iter 44830: loss 4.2153, time 74.36ms, mfu 14.70%
iter 44840: loss 4.1190, time 74.32ms, mfu 14.71%
iter 44850: loss 4.0477, time 74.37ms, mfu 14.71%
iter 44860: loss 4.1372, time 74.36ms, mfu 14.71%
iter 44870: loss 4.2004, time 74.33ms, mfu 14.71%
iter 44880: loss 4.2339, time 74.35ms, mfu 14.71%
iter 44890: loss 4.1738, time 74.39ms, mfu 14.71%
iter 44900: loss 4.1223, time 74.36ms, mfu 14.71%
iter 44910: loss 4.1529, time 74.36ms, mfu 14.71%
iter 44920: loss 4.2742, time 74.35ms, mfu 14.71%
iter 44930: loss 4.0495, time 74.37ms, mfu 14.71%
iter 44940: loss 4.2242, time 74.31ms, mfu 14.71%
iter 44950: loss 4.0408, time 74.40ms, mfu 14.71%
iter 44960: loss 3.9696, time 74.39ms, mfu 14.71%
iter 44970: loss 4.1600, time 74.33ms, mfu 14.71%
iter 44980: loss 4.2094, time 74.34ms, mfu 14.71%
iter 44990: loss 4.0791, time 74.30ms, mfu 14.71%
0.12963104248046875
0.5706787109375
0.5113957722981771
0.34362538655598956
0.16805267333984375
0.2020085652669271
step 45000: train loss 4.1482, val loss 4.1541
saving checkpoint to out-nano-gpt2-BlockReGLU
iter 45000: loss 4.0737, time 17418.78ms, mfu 13.24%
iter 45010: loss 4.2360, time 74.38ms, mfu 13.39%
iter 45020: loss 4.1851, time 74.31ms, mfu 13.52%
iter 45030: loss 4.1338, time 74.39ms, mfu 13.64%
iter 45040: loss 4.1538, time 74.41ms, mfu 13.75%
iter 45050: loss 4.2054, time 74.42ms, mfu 13.84%
iter 45060: loss 4.1307, time 74.49ms, mfu 13.93%
iter 45070: loss 4.2493, time 74.34ms, mfu 14.00%
iter 45080: loss 4.4692, time 74.39ms, mfu 14.07%
iter 45090: loss 4.0812, time 74.36ms, mfu 14.14%
iter 45100: loss 4.1006, time 74.36ms, mfu 14.19%
iter 45110: loss 4.2109, time 74.40ms, mfu 14.25%
iter 45120: loss 4.2885, time 74.37ms, mfu 14.29%
iter 45130: loss 4.1363, time 74.38ms, mfu 14.33%
iter 45140: loss 4.1119, time 74.38ms, mfu 14.37%
iter 45150: loss 4.0405, time 74.39ms, mfu 14.40%
iter 45160: loss 4.1963, time 74.34ms, mfu 14.43%
iter 45170: loss 4.1438, time 74.36ms, mfu 14.46%
iter 45180: loss 4.1668, time 74.36ms, mfu 14.49%
iter 45190: loss 4.1578, time 74.38ms, mfu 14.51%
iter 45200: loss 4.2389, time 74.37ms, mfu 14.53%
iter 45210: loss 4.1526, time 74.38ms, mfu 14.55%
iter 45220: loss 4.2603, time 74.37ms, mfu 14.56%
iter 45230: loss 4.0195, time 74.35ms, mfu 14.58%
iter 45240: loss 4.0114, time 74.38ms, mfu 14.59%
iter 45250: loss 4.0065, time 74.34ms, mfu 14.60%
iter 45260: loss 4.2166, time 74.38ms, mfu 14.61%
iter 45270: loss 4.0206, time 74.37ms, mfu 14.62%
iter 45280: loss 4.0733, time 74.36ms, mfu 14.63%
iter 45290: loss 4.4287, time 74.39ms, mfu 14.64%
iter 45300: loss 4.2332, time 74.38ms, mfu 14.64%
iter 45310: loss 4.1540, time 74.41ms, mfu 14.65%
iter 45320: loss 4.2015, time 74.42ms, mfu 14.65%
iter 45330: loss 4.2376, time 74.35ms, mfu 14.66%
iter 45340: loss 4.2602, time 74.36ms, mfu 14.66%
iter 45350: loss 3.8928, time 74.34ms, mfu 14.67%
iter 45360: loss 4.1819, time 74.39ms, mfu 14.67%
iter 45370: loss 4.0917, time 74.40ms, mfu 14.68%
iter 45380: loss 4.1932, time 74.35ms, mfu 14.68%
iter 45390: loss 4.0395, time 74.42ms, mfu 14.68%
iter 45400: loss 4.1369, time 74.35ms, mfu 14.68%
iter 45410: loss 4.1839, time 74.38ms, mfu 14.69%
iter 45420: loss 4.0896, time 74.39ms, mfu 14.69%
iter 45430: loss 4.2062, time 74.41ms, mfu 14.69%
iter 45440: loss 4.2436, time 74.36ms, mfu 14.69%
iter 45450: loss 4.0481, time 74.37ms, mfu 14.69%
iter 45460: loss 3.9638, time 74.34ms, mfu 14.69%
iter 45470: loss 4.1560, time 74.42ms, mfu 14.69%
iter 45480: loss 3.9780, time 74.38ms, mfu 14.70%
iter 45490: loss 4.2519, time 74.32ms, mfu 14.70%
iter 45500: loss 4.0457, time 74.34ms, mfu 14.70%
iter 45510: loss 4.1586, time 74.34ms, mfu 14.70%
iter 45520: loss 4.2400, time 74.38ms, mfu 14.70%
iter 45530: loss 4.2320, time 74.40ms, mfu 14.70%
iter 45540: loss 4.1581, time 74.40ms, mfu 14.70%
iter 45550: loss 4.1040, time 74.34ms, mfu 14.70%
iter 45560: loss 3.8515, time 74.37ms, mfu 14.70%
iter 45570: loss 4.1641, time 74.40ms, mfu 14.70%
iter 45580: loss 4.1293, time 74.34ms, mfu 14.70%
iter 45590: loss 4.0604, time 74.37ms, mfu 14.70%
iter 45600: loss 4.1022, time 74.39ms, mfu 14.70%
iter 45610: loss 4.0342, time 74.34ms, mfu 14.70%
iter 45620: loss 3.9748, time 74.39ms, mfu 14.70%
iter 45630: loss 4.3177, time 74.38ms, mfu 14.70%
iter 45640: loss 4.1362, time 74.37ms, mfu 14.70%
iter 45650: loss 4.2448, time 74.38ms, mfu 14.70%
iter 45660: loss 3.9728, time 74.36ms, mfu 14.70%
iter 45670: loss 4.0888, time 74.36ms, mfu 14.71%
iter 45680: loss 4.0899, time 74.36ms, mfu 14.71%
iter 45690: loss 4.2086, time 74.32ms, mfu 14.71%
iter 45700: loss 4.1902, time 74.39ms, mfu 14.71%
iter 45710: loss 4.2236, time 74.38ms, mfu 14.71%
iter 45720: loss 4.1664, time 74.35ms, mfu 14.71%
iter 45730: loss 4.1562, time 74.34ms, mfu 14.71%
iter 45740: loss 4.1007, time 74.31ms, mfu 14.71%
iter 45750: loss 4.0164, time 74.39ms, mfu 14.71%
iter 45760: loss 4.1508, time 74.37ms, mfu 14.71%
iter 45770: loss 4.1490, time 74.38ms, mfu 14.71%
iter 45780: loss 4.3042, time 74.37ms, mfu 14.71%
iter 45790: loss 4.1923, time 74.39ms, mfu 14.71%
iter 45800: loss 4.1537, time 56.15ms, mfu 15.18%
iter 45810: loss 4.2391, time 74.38ms, mfu 15.14%
iter 45820: loss 4.0411, time 74.32ms, mfu 15.09%
iter 45830: loss 4.0860, time 74.40ms, mfu 15.05%
iter 45840: loss 4.1551, time 74.43ms, mfu 15.02%
iter 45850: loss 4.2344, time 80.79ms, mfu 14.87%
iter 45860: loss 4.3235, time 81.08ms, mfu 14.73%
iter 45870: loss 4.1234, time 74.37ms, mfu 14.73%
iter 45880: loss 4.3014, time 74.36ms, mfu 14.73%
iter 45890: loss 4.0756, time 74.38ms, mfu 14.73%
iter 45900: loss 4.0756, time 74.36ms, mfu 14.72%
iter 45910: loss 4.2567, time 75.02ms, mfu 14.71%
iter 45920: loss 4.2234, time 74.41ms, mfu 14.71%
iter 45930: loss 4.0078, time 74.35ms, mfu 14.71%
iter 45940: loss 4.2472, time 74.36ms, mfu 14.71%
iter 45950: loss 4.0730, time 74.37ms, mfu 14.71%
iter 45960: loss 4.0620, time 74.37ms, mfu 14.71%
iter 45970: loss 4.2177, time 74.37ms, mfu 14.71%
iter 45980: loss 4.2068, time 74.34ms, mfu 14.71%
iter 45990: loss 4.1046, time 74.33ms, mfu 14.71%
0.11718241373697917
0.5532073974609375
0.4940948486328125
0.3495890299479167
0.17095947265625
0.1934814453125
step 46000: train loss 4.1364, val loss 4.1501
saving checkpoint to out-nano-gpt2-BlockReGLU
iter 46000: loss 4.1999, time 17413.53ms, mfu 13.24%
iter 46010: loss 4.2525, time 74.38ms, mfu 13.39%
iter 46020: loss 4.1599, time 74.33ms, mfu 13.52%
iter 46030: loss 3.8916, time 74.39ms, mfu 13.64%
iter 46040: loss 4.2983, time 74.43ms, mfu 13.75%
iter 46050: loss 4.1145, time 74.41ms, mfu 13.84%
iter 46060: loss 4.2230, time 74.42ms, mfu 13.93%
iter 46070: loss 4.1288, time 74.39ms, mfu 14.00%
iter 46080: loss 4.1494, time 74.37ms, mfu 14.07%
iter 46090: loss 4.1143, time 74.39ms, mfu 14.14%
iter 46100: loss 3.9852, time 74.32ms, mfu 14.20%
iter 46110: loss 4.1199, time 74.41ms, mfu 14.25%
iter 46120: loss 3.9793, time 74.42ms, mfu 14.29%
iter 46130: loss 4.1828, time 74.37ms, mfu 14.33%
iter 46140: loss 4.0801, time 74.40ms, mfu 14.37%
iter 46150: loss 4.2792, time 74.38ms, mfu 14.40%
iter 46160: loss 4.1512, time 74.37ms, mfu 14.43%
iter 46170: loss 4.1615, time 74.38ms, mfu 14.46%
iter 46180: loss 4.0809, time 74.36ms, mfu 14.48%
iter 46190: loss 4.0026, time 74.39ms, mfu 14.51%
iter 46200: loss 4.0850, time 74.39ms, mfu 14.53%
iter 46210: loss 4.1485, time 74.40ms, mfu 14.54%
iter 46220: loss 4.1802, time 74.37ms, mfu 14.56%
iter 46230: loss 4.1691, time 74.39ms, mfu 14.57%
iter 46240: loss 4.0502, time 74.42ms, mfu 14.59%
iter 46250: loss 4.0709, time 74.39ms, mfu 14.60%
iter 46260: loss 4.2395, time 74.41ms, mfu 14.61%
iter 46270: loss 3.9536, time 74.38ms, mfu 14.62%
iter 46280: loss 4.2287, time 74.36ms, mfu 14.63%
iter 46290: loss 4.2482, time 74.37ms, mfu 14.63%
iter 46300: loss 4.0917, time 74.36ms, mfu 14.64%
iter 46310: loss 4.1196, time 74.36ms, mfu 14.65%
iter 46320: loss 4.1925, time 74.39ms, mfu 14.65%
iter 46330: loss 4.0947, time 74.37ms, mfu 14.66%
iter 46340: loss 4.1497, time 74.38ms, mfu 14.66%
iter 46350: loss 4.1899, time 74.33ms, mfu 14.67%
iter 46360: loss 4.1917, time 74.36ms, mfu 14.67%
iter 46370: loss 4.2890, time 74.37ms, mfu 14.68%
iter 46380: loss 4.0528, time 74.34ms, mfu 14.68%
iter 46390: loss 4.0328, time 74.41ms, mfu 14.68%
iter 46400: loss 4.0973, time 74.38ms, mfu 14.68%
iter 46410: loss 3.9883, time 74.32ms, mfu 14.69%
iter 46420: loss 4.3286, time 74.35ms, mfu 14.69%
iter 46430: loss 4.1388, time 74.39ms, mfu 14.69%
iter 46440: loss 4.2109, time 74.41ms, mfu 14.69%
iter 46450: loss 4.0959, time 74.36ms, mfu 14.69%
iter 46460: loss 4.2169, time 79.88ms, mfu 14.59%
iter 46470: loss 4.2084, time 74.35ms, mfu 14.60%
iter 46480: loss 4.0563, time 74.36ms, mfu 14.62%
iter 46490: loss 4.1097, time 74.37ms, mfu 14.62%
iter 46500: loss 4.0055, time 74.40ms, mfu 14.63%
iter 46510: loss 4.1473, time 74.35ms, mfu 14.64%
iter 46520: loss 3.9483, time 74.35ms, mfu 14.65%
iter 46530: loss 4.1597, time 74.37ms, mfu 14.65%
iter 46540: loss 3.9377, time 74.38ms, mfu 14.66%
iter 46550: loss 4.1052, time 74.36ms, mfu 14.66%
iter 46560: loss 4.0346, time 74.35ms, mfu 14.67%
iter 46570: loss 4.1573, time 74.35ms, mfu 14.67%
iter 46580: loss 4.1801, time 74.33ms, mfu 14.68%
iter 46590: loss 3.9390, time 74.34ms, mfu 14.68%
iter 46600: loss 4.1032, time 74.36ms, mfu 14.68%
iter 46610: loss 4.2453, time 74.36ms, mfu 14.69%
iter 46620: loss 4.1671, time 74.37ms, mfu 14.69%
iter 46630: loss 4.1175, time 74.39ms, mfu 14.69%
iter 46640: loss 4.1485, time 74.34ms, mfu 14.69%
iter 46650: loss 4.0430, time 74.33ms, mfu 14.69%
iter 46660: loss 4.0140, time 74.32ms, mfu 14.70%
iter 46670: loss 4.2155, time 74.35ms, mfu 14.70%
iter 46680: loss 4.2390, time 74.39ms, mfu 14.70%
iter 46690: loss 4.1733, time 74.36ms, mfu 14.70%
iter 46700: loss 4.1762, time 74.33ms, mfu 14.70%
iter 46710: loss 4.0693, time 74.37ms, mfu 14.70%
iter 46720: loss 4.1667, time 74.36ms, mfu 14.70%
iter 46730: loss 3.9014, time 74.40ms, mfu 14.70%
iter 46740: loss 4.0776, time 74.37ms, mfu 14.70%
iter 46750: loss 3.9949, time 74.39ms, mfu 14.70%
iter 46760: loss 4.1068, time 74.42ms, mfu 14.70%
iter 46770: loss 4.2727, time 74.36ms, mfu 14.70%
iter 46780: loss 4.1427, time 74.38ms, mfu 14.70%
iter 46790: loss 4.2697, time 74.38ms, mfu 14.70%
iter 46800: loss 4.3277, time 74.39ms, mfu 14.70%
iter 46810: loss 4.0528, time 74.33ms, mfu 14.70%
iter 46820: loss 4.1360, time 74.39ms, mfu 14.70%
iter 46830: loss 4.1481, time 74.36ms, mfu 14.70%
iter 46840: loss 4.1798, time 74.37ms, mfu 14.70%
iter 46850: loss 3.9997, time 74.35ms, mfu 14.70%
iter 46860: loss 4.0437, time 74.39ms, mfu 14.70%
iter 46870: loss 4.0995, time 74.36ms, mfu 14.71%
iter 46880: loss 4.2473, time 74.37ms, mfu 14.71%
iter 46890: loss 4.0016, time 74.36ms, mfu 14.71%
iter 46900: loss 4.0568, time 74.37ms, mfu 14.71%
iter 46910: loss 4.4056, time 74.36ms, mfu 14.71%
iter 46920: loss 4.1501, time 74.40ms, mfu 14.71%
iter 46930: loss 4.1449, time 74.35ms, mfu 14.71%
iter 46940: loss 4.1374, time 74.35ms, mfu 14.71%
iter 46950: loss 4.2507, time 74.46ms, mfu 14.70%
iter 46960: loss 4.0515, time 74.42ms, mfu 14.70%
iter 46970: loss 3.9935, time 74.38ms, mfu 14.70%
iter 46980: loss 4.1443, time 74.30ms, mfu 14.71%
iter 46990: loss 4.1129, time 74.39ms, mfu 14.71%
0.12610880533854166
0.55743408203125
0.49606577555338544
0.3305714925130208
0.15383148193359375
0.19566853841145834
step 47000: train loss 4.1346, val loss 4.1534
iter 47000: loss 4.1379, time 17008.54ms, mfu 13.24%
iter 47010: loss 4.1688, time 74.37ms, mfu 13.39%
iter 47020: loss 3.9067, time 74.33ms, mfu 13.52%
iter 47030: loss 4.1884, time 74.35ms, mfu 13.64%
iter 47040: loss 4.0372, time 74.37ms, mfu 13.75%
iter 47050: loss 4.1853, time 74.37ms, mfu 13.84%
iter 47060: loss 4.3455, time 74.40ms, mfu 13.93%
iter 47070: loss 4.0535, time 74.37ms, mfu 14.01%
iter 47080: loss 4.1145, time 74.39ms, mfu 14.08%
iter 47090: loss 4.0890, time 74.41ms, mfu 14.14%
iter 47100: loss 4.3011, time 74.41ms, mfu 14.19%
iter 47110: loss 4.2224, time 74.39ms, mfu 14.24%
iter 47120: loss 4.2587, time 74.33ms, mfu 14.29%
iter 47130: loss 4.1828, time 74.39ms, mfu 14.33%
iter 47140: loss 4.1519, time 74.36ms, mfu 14.37%
iter 47150: loss 4.2365, time 74.38ms, mfu 14.40%
iter 47160: loss 4.1202, time 74.37ms, mfu 14.43%
iter 47170: loss 4.1749, time 74.37ms, mfu 14.46%
iter 47180: loss 4.1179, time 74.38ms, mfu 14.49%
iter 47190: loss 4.1135, time 74.42ms, mfu 14.51%
iter 47200: loss 4.1421, time 74.35ms, mfu 14.53%
iter 47210: loss 4.1631, time 74.40ms, mfu 14.54%
iter 47220: loss 4.0110, time 74.34ms, mfu 14.56%
iter 47230: loss 4.2771, time 74.42ms, mfu 14.57%
iter 47240: loss 3.9883, time 74.42ms, mfu 14.59%
iter 47250: loss 4.0377, time 74.38ms, mfu 14.60%
iter 47260: loss 4.1102, time 74.37ms, mfu 14.61%
iter 47270: loss 3.8475, time 74.32ms, mfu 14.62%
iter 47280: loss 4.0760, time 74.35ms, mfu 14.63%
iter 47290: loss 4.1532, time 74.39ms, mfu 14.64%
iter 47300: loss 4.1338, time 74.37ms, mfu 14.64%
iter 47310: loss 4.0959, time 74.38ms, mfu 14.65%
iter 47320: loss 4.1642, time 74.37ms, mfu 14.66%
iter 47330: loss 4.1382, time 74.37ms, mfu 14.66%
iter 47340: loss 4.0391, time 74.46ms, mfu 14.66%
iter 47350: loss 4.2844, time 74.34ms, mfu 14.67%
iter 47360: loss 4.0936, time 74.42ms, mfu 14.67%
iter 47370: loss 4.1545, time 74.36ms, mfu 14.67%
iter 47380: loss 4.0071, time 74.39ms, mfu 14.68%
iter 47390: loss 4.2547, time 74.34ms, mfu 14.68%
iter 47400: loss 4.2410, time 74.38ms, mfu 14.68%
iter 47410: loss 4.2178, time 74.37ms, mfu 14.69%
iter 47420: loss 4.3457, time 74.36ms, mfu 14.69%
iter 47430: loss 4.0838, time 74.35ms, mfu 14.69%
iter 47440: loss 3.9728, time 74.36ms, mfu 14.69%
iter 47450: loss 4.0164, time 74.39ms, mfu 14.69%
iter 47460: loss 4.1070, time 74.35ms, mfu 14.69%
iter 47470: loss 4.1140, time 74.35ms, mfu 14.70%
iter 47480: loss 4.1806, time 74.34ms, mfu 14.70%
iter 47490: loss 4.1054, time 74.36ms, mfu 14.70%
iter 47500: loss 4.1791, time 74.39ms, mfu 14.70%
iter 47510: loss 4.1498, time 74.39ms, mfu 14.70%
iter 47520: loss 4.1241, time 74.38ms, mfu 14.70%
iter 47530: loss 3.9880, time 74.36ms, mfu 14.70%
iter 47540: loss 4.1629, time 74.37ms, mfu 14.70%
iter 47550: loss 4.0777, time 74.35ms, mfu 14.70%
iter 47560: loss 4.0855, time 74.31ms, mfu 14.70%
iter 47570: loss 4.1536, time 74.40ms, mfu 14.70%
iter 47580: loss 4.2041, time 74.33ms, mfu 14.70%
iter 47590: loss 4.2058, time 74.34ms, mfu 14.71%
iter 47600: loss 3.9221, time 74.38ms, mfu 14.71%
iter 47610: loss 4.2132, time 74.34ms, mfu 14.71%
iter 47620: loss 4.2718, time 74.35ms, mfu 14.71%
iter 47630: loss 4.0862, time 74.50ms, mfu 14.70%
iter 47640: loss 4.0638, time 74.39ms, mfu 14.70%
iter 47650: loss 4.1685, time 74.37ms, mfu 14.70%
iter 47660: loss 4.0022, time 74.38ms, mfu 14.70%
iter 47670: loss 3.9782, time 74.39ms, mfu 14.70%
iter 47680: loss 4.0801, time 74.37ms, mfu 14.70%
iter 47690: loss 4.1682, time 74.39ms, mfu 14.70%
iter 47700: loss 3.9312, time 74.39ms, mfu 14.70%
iter 47710: loss 4.1440, time 74.38ms, mfu 14.70%
iter 47720: loss 4.3150, time 74.35ms, mfu 14.70%
iter 47730: loss 4.1562, time 74.38ms, mfu 14.70%
iter 47740: loss 4.0997, time 74.33ms, mfu 14.71%
iter 47750: loss 4.1716, time 74.35ms, mfu 14.71%
iter 47760: loss 4.0371, time 74.42ms, mfu 14.71%
iter 47770: loss 4.1770, time 74.39ms, mfu 14.70%
iter 47780: loss 4.0640, time 74.43ms, mfu 14.70%
iter 47790: loss 4.1023, time 74.40ms, mfu 14.70%
iter 47800: loss 3.9824, time 74.38ms, mfu 14.70%
iter 47810: loss 3.7569, time 74.38ms, mfu 14.70%
iter 47820: loss 4.1932, time 74.34ms, mfu 14.70%
iter 47830: loss 4.1197, time 74.37ms, mfu 14.70%
iter 47840: loss 4.2124, time 74.38ms, mfu 14.70%
iter 47850: loss 4.0946, time 74.37ms, mfu 14.71%
iter 47860: loss 4.3591, time 74.38ms, mfu 14.71%
iter 47870: loss 4.0693, time 74.34ms, mfu 14.71%
iter 47880: loss 4.2652, time 74.35ms, mfu 14.71%
iter 47890: loss 4.0617, time 74.36ms, mfu 14.71%
iter 47900: loss 4.0208, time 74.40ms, mfu 14.71%
iter 47910: loss 4.1591, time 74.39ms, mfu 14.71%
iter 47920: loss 4.1099, time 74.39ms, mfu 14.71%
iter 47930: loss 4.3114, time 74.35ms, mfu 14.71%
iter 47940: loss 4.1854, time 74.39ms, mfu 14.71%
iter 47950: loss 4.1712, time 74.34ms, mfu 14.71%
iter 47960: loss 4.1713, time 74.36ms, mfu 14.71%
iter 47970: loss 4.1383, time 74.41ms, mfu 14.71%
iter 47980: loss 4.0700, time 74.34ms, mfu 14.71%
iter 47990: loss 4.1449, time 74.33ms, mfu 14.71%
0.12560526529947916
0.5439376831054688
0.4960581461588542
0.3262990315755208
0.14917755126953125
0.19069925944010416
step 48000: train loss 4.1334, val loss 4.1445
saving checkpoint to out-nano-gpt2-BlockReGLU
iter 48000: loss 4.2330, time 17383.65ms, mfu 13.24%
iter 48010: loss 4.2025, time 74.38ms, mfu 13.39%
iter 48020: loss 3.9867, time 74.41ms, mfu 13.52%
iter 48030: loss 3.8356, time 74.35ms, mfu 13.64%
iter 48040: loss 4.2417, time 74.34ms, mfu 13.75%
iter 48050: loss 3.9749, time 74.34ms, mfu 13.84%
iter 48060: loss 4.1265, time 74.33ms, mfu 13.93%
iter 48070: loss 4.1055, time 74.34ms, mfu 14.01%
iter 48080: loss 4.1330, time 74.40ms, mfu 14.08%
iter 48090: loss 3.9712, time 74.40ms, mfu 14.14%
iter 48100: loss 4.1288, time 74.36ms, mfu 14.20%
iter 48110: loss 4.3281, time 74.41ms, mfu 14.25%
iter 48120: loss 4.1658, time 74.40ms, mfu 14.29%
iter 48130: loss 4.1643, time 74.38ms, mfu 14.33%
iter 48140: loss 4.0402, time 74.37ms, mfu 14.37%
iter 48150: loss 4.2727, time 74.40ms, mfu 14.40%
iter 48160: loss 4.1540, time 74.40ms, mfu 14.43%
iter 48170: loss 4.2862, time 74.41ms, mfu 14.46%
iter 48180: loss 4.0250, time 74.37ms, mfu 14.48%
iter 48190: loss 3.9979, time 74.34ms, mfu 14.51%
iter 48200: loss 4.0539, time 74.39ms, mfu 14.53%
iter 48210: loss 4.3329, time 74.39ms, mfu 14.54%
iter 48220: loss 3.9915, time 74.36ms, mfu 14.56%
iter 48230: loss 4.1283, time 74.38ms, mfu 14.57%
iter 48240: loss 4.0242, time 74.43ms, mfu 14.59%
iter 48250: loss 4.1147, time 74.39ms, mfu 14.60%
iter 48260: loss 4.2986, time 74.40ms, mfu 14.61%
iter 48270: loss 4.1236, time 74.36ms, mfu 14.62%
iter 48280: loss 4.1686, time 74.43ms, mfu 14.63%
iter 48290: loss 4.0792, time 74.42ms, mfu 14.63%
iter 48300: loss 4.1650, time 74.39ms, mfu 14.64%
iter 48310: loss 4.1821, time 74.36ms, mfu 14.65%
iter 48320: loss 4.0304, time 74.39ms, mfu 14.65%
iter 48330: loss 4.1604, time 74.37ms, mfu 14.66%
iter 48340: loss 4.0988, time 74.39ms, mfu 14.66%
iter 48350: loss 4.3046, time 74.39ms, mfu 14.67%
iter 48360: loss 4.1860, time 74.36ms, mfu 14.67%
iter 48370: loss 4.1323, time 74.40ms, mfu 14.67%
iter 48380: loss 4.2616, time 74.40ms, mfu 14.68%
iter 48390: loss 4.2686, time 74.38ms, mfu 14.68%
iter 48400: loss 4.2320, time 74.34ms, mfu 14.68%
iter 48410: loss 4.2778, time 74.40ms, mfu 14.68%
iter 48420: loss 4.1458, time 74.43ms, mfu 14.69%
iter 48430: loss 4.0692, time 74.37ms, mfu 14.69%
iter 48440: loss 4.4850, time 74.41ms, mfu 14.69%
iter 48450: loss 4.1863, time 74.34ms, mfu 14.69%
iter 48460: loss 4.0792, time 74.40ms, mfu 14.69%
iter 48470: loss 4.2031, time 74.37ms, mfu 14.69%
iter 48480: loss 4.0778, time 74.37ms, mfu 14.69%
iter 48490: loss 4.4550, time 74.39ms, mfu 14.70%
iter 48500: loss 4.1127, time 74.39ms, mfu 14.70%
iter 48510: loss 3.9772, time 74.38ms, mfu 14.70%
iter 48520: loss 4.0392, time 74.42ms, mfu 14.70%
iter 48530: loss 4.2971, time 74.35ms, mfu 14.70%
iter 48540: loss 4.3262, time 74.36ms, mfu 14.70%
iter 48550: loss 4.0286, time 74.35ms, mfu 14.70%
iter 48560: loss 4.1500, time 74.38ms, mfu 14.70%
iter 48570: loss 4.1380, time 74.37ms, mfu 14.70%
iter 48580: loss 4.2408, time 74.38ms, mfu 14.70%
iter 48590: loss 4.2385, time 74.38ms, mfu 14.70%
iter 48600: loss 4.2736, time 74.38ms, mfu 14.70%
iter 48610: loss 4.0645, time 74.36ms, mfu 14.70%
