Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-BiLinReGLU'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

# max_iters = 1e5
max_iters = 2e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 29.94M
num decayed parameter tensors: 38, with 30,326,784 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 5800: loss 4.4306, time 74.48ms, mfu 14.68%
iter 5810: loss 4.3762, time 74.46ms, mfu 14.68%
iter 5820: loss 4.4492, time 74.51ms, mfu 14.68%
iter 5830: loss 4.3888, time 74.49ms, mfu 14.68%
iter 5840: loss 4.4195, time 74.50ms, mfu 14.68%
iter 5850: loss 4.3877, time 74.46ms, mfu 14.68%
iter 5860: loss 4.4376, time 74.51ms, mfu 14.68%
iter 5870: loss 4.4697, time 74.46ms, mfu 14.68%
iter 5880: loss 4.4839, time 74.45ms, mfu 14.68%
iter 5890: loss 4.3420, time 74.45ms, mfu 14.68%
iter 5900: loss 4.3686, time 74.50ms, mfu 14.68%
iter 5910: loss 4.3602, time 74.47ms, mfu 14.68%
iter 5920: loss 4.4792, time 74.47ms, mfu 14.68%
iter 5930: loss 4.3237, time 74.46ms, mfu 14.68%
iter 5940: loss 4.3594, time 74.50ms, mfu 14.68%
iter 5950: loss 4.4295, time 74.45ms, mfu 14.68%
iter 5960: loss 4.3493, time 74.47ms, mfu 14.68%
iter 5970: loss 4.4689, time 74.44ms, mfu 14.68%
iter 5980: loss 4.3124, time 74.45ms, mfu 14.68%
iter 5990: loss 4.5239, time 74.45ms, mfu 14.68%
0.012866973876953125
0.566802978515625
0.6539306640625
0.5599250793457031
0.584930419921875
0.5982589721679688
step 6000: train loss 4.3625, val loss 4.3679
saving checkpoint to out-nano-gpt2-BlockBiLinReGLU-2
iter 6000: loss 4.4072, time 17553.75ms, mfu 13.22%
iter 6010: loss 4.2712, time 74.45ms, mfu 13.36%
iter 6020: loss 4.3512, time 74.43ms, mfu 13.50%
iter 6030: loss 4.3146, time 74.47ms, mfu 13.62%
iter 6040: loss 4.2607, time 74.45ms, mfu 13.72%
iter 6050: loss 4.2951, time 74.43ms, mfu 13.82%
iter 6060: loss 4.1994, time 74.47ms, mfu 13.90%
iter 6070: loss 4.1755, time 74.48ms, mfu 13.98%
iter 6080: loss 4.3641, time 74.49ms, mfu 14.05%
iter 6090: loss 4.3563, time 74.52ms, mfu 14.11%
iter 6100: loss 4.6020, time 74.47ms, mfu 14.17%
iter 6110: loss 4.2763, time 74.46ms, mfu 14.22%
iter 6120: loss 4.3261, time 74.50ms, mfu 14.27%
iter 6130: loss 4.4671, time 74.48ms, mfu 14.31%
iter 6140: loss 4.4637, time 74.46ms, mfu 14.34%
iter 6150: loss 4.3856, time 74.46ms, mfu 14.38%
iter 6160: loss 3.9923, time 74.45ms, mfu 14.41%
iter 6170: loss 4.1781, time 74.52ms, mfu 14.43%
iter 6180: loss 4.1580, time 74.50ms, mfu 14.46%
iter 6190: loss 4.4896, time 74.48ms, mfu 14.48%
iter 6200: loss 4.3779, time 74.47ms, mfu 14.50%
iter 6210: loss 4.4686, time 74.46ms, mfu 14.52%
iter 6220: loss 4.2838, time 74.44ms, mfu 14.53%
iter 6230: loss 4.4204, time 74.51ms, mfu 14.55%
iter 6240: loss 4.3024, time 74.46ms, mfu 14.56%
iter 6250: loss 4.3534, time 74.47ms, mfu 14.57%
iter 6260: loss 4.2231, time 74.49ms, mfu 14.58%
iter 6270: loss 4.3224, time 74.49ms, mfu 14.59%
iter 6280: loss 4.5258, time 74.45ms, mfu 14.60%
iter 6290: loss 4.3807, time 74.47ms, mfu 14.61%
iter 6300: loss 4.3998, time 74.46ms, mfu 14.62%
iter 6310: loss 4.3626, time 74.46ms, mfu 14.62%
iter 6320: loss 4.3340, time 74.48ms, mfu 14.63%
iter 6330: loss 4.2630, time 74.49ms, mfu 14.63%
iter 6340: loss 4.3181, time 74.44ms, mfu 14.64%
iter 6350: loss 4.3540, time 74.48ms, mfu 14.64%
iter 6360: loss 4.4448, time 74.42ms, mfu 14.65%
iter 6370: loss 4.3667, time 74.40ms, mfu 14.65%
iter 6380: loss 4.3968, time 74.47ms, mfu 14.65%
iter 6390: loss 4.3261, time 74.48ms, mfu 14.66%
iter 6400: loss 4.3660, time 74.47ms, mfu 14.66%
iter 6410: loss 4.4075, time 74.48ms, mfu 14.66%
iter 6420: loss 4.2681, time 74.46ms, mfu 14.66%
iter 6430: loss 4.3225, time 74.42ms, mfu 14.66%
iter 6440: loss 4.5145, time 74.48ms, mfu 14.67%
iter 6450: loss 4.4981, time 74.46ms, mfu 14.67%
iter 6460: loss 4.2776, time 74.45ms, mfu 14.67%
iter 6470: loss 4.4352, time 74.51ms, mfu 14.67%
iter 6480: loss 4.3408, time 74.48ms, mfu 14.67%
iter 6490: loss 4.1143, time 74.49ms, mfu 14.67%
iter 6500: loss 4.1903, time 74.45ms, mfu 14.67%
iter 6510: loss 4.3853, time 74.46ms, mfu 14.67%
iter 6520: loss 4.2007, time 74.51ms, mfu 14.67%
iter 6530: loss 4.0673, time 74.46ms, mfu 14.67%
iter 6540: loss 4.2992, time 74.48ms, mfu 14.67%
iter 6550: loss 4.3136, time 74.47ms, mfu 14.67%
iter 6560: loss 4.2442, time 74.44ms, mfu 14.68%
iter 6570: loss 4.3481, time 74.43ms, mfu 14.68%
iter 6580: loss 4.4072, time 74.44ms, mfu 14.68%
iter 6590: loss 4.2208, time 74.47ms, mfu 14.68%
iter 6600: loss 4.2772, time 74.48ms, mfu 14.68%
iter 6610: loss 4.3212, time 74.46ms, mfu 14.68%
iter 6620: loss 4.3789, time 74.47ms, mfu 14.68%
iter 6630: loss 4.2605, time 74.43ms, mfu 14.68%
iter 6640: loss 4.3549, time 74.43ms, mfu 14.68%
iter 6650: loss 4.2864, time 74.47ms, mfu 14.68%
iter 6660: loss 4.3717, time 74.47ms, mfu 14.68%
iter 6670: loss 4.4114, time 74.47ms, mfu 14.68%
iter 6680: loss 4.2510, time 74.46ms, mfu 14.68%
iter 6690: loss 4.2585, time 74.49ms, mfu 14.68%
iter 6700: loss 4.4264, time 74.44ms, mfu 14.68%
iter 6710: loss 4.2386, time 74.45ms, mfu 14.68%
iter 6720: loss 4.3951, time 74.46ms, mfu 14.68%
iter 6730: loss 4.3619, time 74.48ms, mfu 14.68%
iter 6740: loss 4.3497, time 74.50ms, mfu 14.68%
iter 6750: loss 4.4518, time 74.49ms, mfu 14.68%
iter 6760: loss 4.3458, time 74.51ms, mfu 14.68%
iter 6770: loss 4.3466, time 74.55ms, mfu 14.68%
iter 6780: loss 4.2629, time 74.50ms, mfu 14.68%
iter 6790: loss 4.2553, time 74.49ms, mfu 14.68%
iter 6800: loss 4.4197, time 74.48ms, mfu 14.68%
iter 6810: loss 4.0687, time 74.53ms, mfu 14.67%
iter 6820: loss 4.2696, time 74.53ms, mfu 14.67%
iter 6830: loss 4.3308, time 74.53ms, mfu 14.67%
iter 6840: loss 4.3873, time 74.53ms, mfu 14.67%
iter 6850: loss 4.3827, time 74.50ms, mfu 14.67%
iter 6860: loss 4.3092, time 74.50ms, mfu 14.67%
iter 6870: loss 4.4031, time 74.50ms, mfu 14.67%
iter 6880: loss 4.4878, time 74.51ms, mfu 14.67%
iter 6890: loss 4.1958, time 74.49ms, mfu 14.67%
iter 6900: loss 4.3589, time 74.52ms, mfu 14.67%
iter 6910: loss 4.2616, time 74.50ms, mfu 14.67%
iter 6920: loss 4.1513, time 74.50ms, mfu 14.67%
iter 6930: loss 4.2938, time 74.50ms, mfu 14.67%
iter 6940: loss 4.4065, time 74.47ms, mfu 14.67%
iter 6950: loss 4.2357, time 74.49ms, mfu 14.67%
iter 6960: loss 4.3256, time 74.52ms, mfu 14.67%
iter 6970: loss 4.1894, time 74.47ms, mfu 14.67%
iter 6980: loss 4.2032, time 74.49ms, mfu 14.67%
iter 6990: loss 4.4940, time 74.52ms, mfu 14.67%
0.01197052001953125
0.5380706787109375
0.6108360290527344
0.5390739440917969
0.542938232421875
0.5749053955078125
step 7000: train loss 4.2952, val loss 4.3049
saving checkpoint to out-nano-gpt2-BlockBiLinReGLU-2
iter 7000: loss 4.2558, time 17561.87ms, mfu 13.21%
iter 7010: loss 4.4132, time 74.53ms, mfu 13.36%
iter 7020: loss 4.4369, time 74.54ms, mfu 13.49%
iter 7030: loss 4.3384, time 74.53ms, mfu 13.61%
iter 7040: loss 4.1954, time 74.51ms, mfu 13.71%
iter 7050: loss 4.1869, time 74.54ms, mfu 13.81%
iter 7060: loss 4.3112, time 74.49ms, mfu 13.89%
iter 7070: loss 4.2088, time 74.53ms, mfu 13.97%
iter 7080: loss 4.2260, time 74.48ms, mfu 14.04%
iter 7090: loss 4.2825, time 74.53ms, mfu 14.10%
iter 7100: loss 4.3646, time 74.53ms, mfu 14.16%
iter 7110: loss 4.3149, time 74.49ms, mfu 14.21%
iter 7120: loss 3.9962, time 74.50ms, mfu 14.26%
iter 7130: loss 4.4932, time 74.56ms, mfu 14.30%
iter 7140: loss 4.2116, time 74.54ms, mfu 14.34%
iter 7150: loss 4.3764, time 74.53ms, mfu 14.37%
iter 7160: loss 4.3735, time 74.49ms, mfu 14.40%
iter 7170: loss 4.2836, time 74.52ms, mfu 14.43%
iter 7180: loss 4.1682, time 74.55ms, mfu 14.45%
iter 7190: loss 4.3150, time 74.51ms, mfu 14.47%
iter 7200: loss 4.3062, time 74.51ms, mfu 14.49%
iter 7210: loss 4.2544, time 74.52ms, mfu 14.51%
iter 7220: loss 4.4445, time 74.57ms, mfu 14.52%
iter 7230: loss 4.3597, time 74.48ms, mfu 14.54%
iter 7240: loss 4.2941, time 74.51ms, mfu 14.55%
iter 7250: loss 4.1660, time 74.53ms, mfu 14.56%
iter 7260: loss 4.2770, time 74.55ms, mfu 14.57%
iter 7270: loss 4.2892, time 74.49ms, mfu 14.58%
iter 7280: loss 4.4552, time 74.53ms, mfu 14.59%
iter 7290: loss 4.3050, time 74.51ms, mfu 14.60%
iter 7300: loss 4.2962, time 74.51ms, mfu 14.61%
iter 7310: loss 4.3159, time 74.52ms, mfu 14.61%
iter 7320: loss 4.2575, time 74.48ms, mfu 14.62%
iter 7330: loss 4.3687, time 74.54ms, mfu 14.62%
iter 7340: loss 4.3350, time 74.48ms, mfu 14.63%
iter 7350: loss 4.3561, time 74.47ms, mfu 14.63%
iter 7360: loss 4.2597, time 74.57ms, mfu 14.64%
iter 7370: loss 4.2495, time 74.55ms, mfu 14.64%
iter 7380: loss 4.3779, time 74.55ms, mfu 14.64%
iter 7390: loss 4.2229, time 74.51ms, mfu 14.64%
iter 7400: loss 4.3052, time 74.51ms, mfu 14.65%
iter 7410: loss 4.3842, time 74.50ms, mfu 14.65%
iter 7420: loss 4.2324, time 74.48ms, mfu 14.65%
iter 7430: loss 4.1973, time 74.52ms, mfu 14.65%
iter 7440: loss 4.2236, time 74.51ms, mfu 14.66%
iter 7450: loss 4.1859, time 74.52ms, mfu 14.66%
iter 7460: loss 4.2312, time 74.53ms, mfu 14.66%
iter 7470: loss 4.3176, time 74.46ms, mfu 14.66%
iter 7480: loss 4.2377, time 74.54ms, mfu 14.66%
iter 7490: loss 4.1995, time 74.50ms, mfu 14.66%
iter 7500: loss 4.2169, time 74.52ms, mfu 14.66%
iter 7510: loss 4.2734, time 74.53ms, mfu 14.66%
iter 7520: loss 4.2404, time 74.50ms, mfu 14.66%
iter 7530: loss 4.3333, time 74.53ms, mfu 14.66%
iter 7540: loss 4.1848, time 74.51ms, mfu 14.67%
iter 7550: loss 4.3564, time 74.49ms, mfu 14.67%
iter 7560: loss 4.3018, time 74.51ms, mfu 14.67%
iter 7570: loss 4.0146, time 74.51ms, mfu 14.67%
iter 7580: loss 4.0476, time 74.55ms, mfu 14.67%
iter 7590: loss 4.2483, time 74.48ms, mfu 14.67%
iter 7600: loss 4.1487, time 74.51ms, mfu 14.67%
iter 7610: loss 4.2647, time 74.54ms, mfu 14.67%
iter 7620: loss 4.1245, time 74.52ms, mfu 14.67%
iter 7630: loss 4.4205, time 74.52ms, mfu 14.67%
iter 7640: loss 4.2512, time 74.51ms, mfu 14.67%
iter 7650: loss 4.1838, time 74.54ms, mfu 14.67%
iter 7660: loss 3.8957, time 74.51ms, mfu 14.67%
iter 7670: loss 4.2732, time 74.51ms, mfu 14.67%
iter 7680: loss 4.4025, time 74.50ms, mfu 14.67%
iter 7690: loss 4.2770, time 74.48ms, mfu 14.67%
iter 7700: loss 4.3436, time 74.48ms, mfu 14.67%
iter 7710: loss 4.2749, time 74.51ms, mfu 14.67%
iter 7720: loss 4.2667, time 74.51ms, mfu 14.67%
iter 7730: loss 4.3209, time 74.50ms, mfu 14.67%
iter 7740: loss 4.3757, time 74.52ms, mfu 14.67%
iter 7750: loss 4.3567, time 74.52ms, mfu 14.67%
iter 7760: loss 4.1366, time 74.47ms, mfu 14.67%
iter 7770: loss 4.2235, time 74.51ms, mfu 14.67%
iter 7780: loss 4.2695, time 74.55ms, mfu 14.67%
iter 7790: loss 4.0731, time 74.49ms, mfu 14.67%
iter 7800: loss 4.2862, time 74.46ms, mfu 14.67%
iter 7810: loss 4.3265, time 74.52ms, mfu 14.67%
iter 7820: loss 4.2671, time 74.55ms, mfu 14.67%
iter 7830: loss 4.3189, time 74.51ms, mfu 14.67%
iter 7840: loss 4.1641, time 74.51ms, mfu 14.67%
iter 7850: loss 4.2836, time 74.51ms, mfu 14.67%
iter 7860: loss 4.1988, time 74.56ms, mfu 14.67%
iter 7870: loss 4.3247, time 74.49ms, mfu 14.67%
iter 7880: loss 4.3340, time 74.48ms, mfu 14.67%
iter 7890: loss 4.3037, time 74.53ms, mfu 14.67%
iter 7900: loss 4.1845, time 74.50ms, mfu 14.67%
iter 7910: loss 4.2058, time 74.52ms, mfu 14.67%
iter 7920: loss 4.1931, time 74.52ms, mfu 14.67%
iter 7930: loss 4.4127, time 74.52ms, mfu 14.67%
iter 7940: loss 4.0069, time 74.49ms, mfu 14.67%
iter 7950: loss 4.2075, time 74.56ms, mfu 14.67%
iter 7960: loss 4.2428, time 74.52ms, mfu 14.67%
iter 7970: loss 4.1193, time 74.47ms, mfu 14.67%
iter 7980: loss 4.1110, time 74.50ms, mfu 14.67%
iter 7990: loss 4.3391, time 74.49ms, mfu 14.67%
0.01006317138671875
0.5204124450683594
0.5887298583984375
0.5096206665039062
0.4910087585449219
0.5108261108398438
step 8000: train loss 4.2546, val loss 4.2652
saving checkpoint to out-nano-gpt2-BlockBiLinReGLU-2
iter 8000: loss 4.3101, time 17557.46ms, mfu 13.21%
iter 8010: loss 4.2805, time 74.52ms, mfu 13.36%
iter 8020: loss 4.2623, time 74.47ms, mfu 13.49%
iter 8030: loss 4.2558, time 74.53ms, mfu 13.61%
iter 8040: loss 4.2205, time 74.52ms, mfu 13.71%
iter 8050: loss 4.3206, time 74.54ms, mfu 13.81%
iter 8060: loss 4.3711, time 74.52ms, mfu 13.89%
iter 8070: loss 4.2716, time 74.49ms, mfu 13.97%
iter 8080: loss 4.2300, time 74.54ms, mfu 14.04%
iter 8090: loss 4.2489, time 74.50ms, mfu 14.10%
iter 8100: loss 4.1923, time 74.57ms, mfu 14.16%
iter 8110: loss 4.4542, time 74.56ms, mfu 14.21%
iter 8120: loss 4.3001, time 74.54ms, mfu 14.26%
iter 8130: loss 4.2613, time 74.53ms, mfu 14.30%
iter 8140: loss 4.3303, time 74.51ms, mfu 14.33%
iter 8150: loss 4.1881, time 74.55ms, mfu 14.37%
iter 8160: loss 4.1963, time 74.51ms, mfu 14.40%
iter 8170: loss 4.3329, time 74.50ms, mfu 14.42%
iter 8180: loss 4.2421, time 74.49ms, mfu 14.45%
iter 8190: loss 4.2887, time 74.52ms, mfu 14.47%
iter 8200: loss 4.1743, time 74.50ms, mfu 14.49%
iter 8210: loss 4.1947, time 74.51ms, mfu 14.51%
iter 8220: loss 4.3172, time 74.53ms, mfu 14.53%
iter 8230: loss 4.3340, time 74.53ms, mfu 14.54%
iter 8240: loss 4.2768, time 74.51ms, mfu 14.55%
iter 8250: loss 4.0761, time 74.47ms, mfu 14.57%
iter 8260: loss 4.4054, time 74.50ms, mfu 14.58%
iter 8270: loss 4.3858, time 74.52ms, mfu 14.59%
iter 8280: loss 4.3112, time 74.50ms, mfu 14.59%
iter 8290: loss 4.3302, time 74.53ms, mfu 14.60%
iter 8300: loss 4.2696, time 74.53ms, mfu 14.61%
iter 8310: loss 4.2248, time 74.54ms, mfu 14.61%
iter 8320: loss 4.2448, time 74.51ms, mfu 14.62%
iter 8330: loss 4.2938, time 74.52ms, mfu 14.62%
iter 8340: loss 4.3739, time 74.52ms, mfu 14.63%
iter 8350: loss 4.2038, time 74.51ms, mfu 14.63%
iter 8360: loss 4.2222, time 74.53ms, mfu 14.64%
iter 8370: loss 4.2950, time 74.50ms, mfu 14.64%
iter 8380: loss 4.4397, time 74.54ms, mfu 14.64%
iter 8390: loss 4.1577, time 74.55ms, mfu 14.64%
iter 8400: loss 4.1982, time 74.54ms, mfu 14.65%
iter 8410: loss 4.2403, time 74.52ms, mfu 14.65%
iter 8420: loss 4.2323, time 74.53ms, mfu 14.65%
iter 8430: loss 4.3437, time 74.48ms, mfu 14.65%
iter 8440: loss 4.2466, time 74.52ms, mfu 14.65%
iter 8450: loss 4.2121, time 74.44ms, mfu 14.66%
iter 8460: loss 4.1584, time 74.51ms, mfu 14.66%
iter 8470: loss 4.3340, time 74.46ms, mfu 14.66%
iter 8480: loss 4.3002, time 74.54ms, mfu 14.66%
iter 8490: loss 4.3092, time 74.53ms, mfu 14.66%
iter 8500: loss 4.2126, time 74.50ms, mfu 14.66%
iter 8510: loss 4.1394, time 74.52ms, mfu 14.66%
iter 8520: loss 4.4377, time 74.47ms, mfu 14.67%
iter 8530: loss 4.2191, time 74.58ms, mfu 14.66%
iter 8540: loss 4.3532, time 74.53ms, mfu 14.66%
iter 8550: loss 4.3950, time 74.52ms, mfu 14.67%
iter 8560: loss 4.2215, time 74.50ms, mfu 14.67%
iter 8570: loss 4.1342, time 74.48ms, mfu 14.67%
iter 8580: loss 4.3081, time 74.49ms, mfu 14.67%
iter 8590: loss 4.1723, time 74.48ms, mfu 14.67%
iter 8600: loss 4.2676, time 74.50ms, mfu 14.67%
iter 8610: loss 4.1906, time 74.51ms, mfu 14.67%
iter 8620: loss 4.1646, time 74.53ms, mfu 14.67%
iter 8630: loss 4.2009, time 74.47ms, mfu 14.67%
iter 8640: loss 4.0818, time 74.55ms, mfu 14.67%
iter 8650: loss 4.2231, time 74.54ms, mfu 14.67%
iter 8660: loss 4.2272, time 74.47ms, mfu 14.67%
iter 8670: loss 4.3084, time 74.49ms, mfu 14.67%
iter 8680: loss 4.3473, time 74.46ms, mfu 14.67%
iter 8690: loss 4.2064, time 74.42ms, mfu 14.67%
iter 8700: loss 4.3400, time 74.49ms, mfu 14.67%
iter 8710: loss 4.3087, time 74.50ms, mfu 14.67%
iter 8720: loss 4.1818, time 74.50ms, mfu 14.67%
iter 8730: loss 4.2617, time 74.51ms, mfu 14.67%
iter 8740: loss 4.1729, time 74.52ms, mfu 14.67%
iter 8750: loss 4.3408, time 74.57ms, mfu 14.67%
iter 8760: loss 4.1416, time 74.55ms, mfu 14.67%
iter 8770: loss 4.1119, time 74.52ms, mfu 14.67%
iter 8780: loss 4.3037, time 74.51ms, mfu 14.67%
iter 8790: loss 4.1160, time 74.49ms, mfu 14.67%
iter 8800: loss 4.2290, time 74.50ms, mfu 14.67%
iter 8810: loss 4.3365, time 74.52ms, mfu 14.67%
iter 8820: loss 4.2966, time 74.49ms, mfu 14.67%
iter 8830: loss 4.2428, time 74.53ms, mfu 14.67%
iter 8840: loss 4.5140, time 74.50ms, mfu 14.67%
iter 8850: loss 3.9940, time 74.55ms, mfu 14.67%
iter 8860: loss 4.0950, time 74.51ms, mfu 14.67%
iter 8870: loss 3.9715, time 74.48ms, mfu 14.67%
iter 8880: loss 4.2203, time 74.49ms, mfu 14.67%
iter 8890: loss 4.3031, time 74.47ms, mfu 14.67%
iter 8900: loss 4.1695, time 74.49ms, mfu 14.67%
iter 8910: loss 4.2045, time 74.50ms, mfu 14.67%
iter 8920: loss 4.1850, time 74.52ms, mfu 14.67%
iter 8930: loss 4.1091, time 74.54ms, mfu 14.67%
iter 8940: loss 4.4513, time 74.50ms, mfu 14.67%
iter 8950: loss 4.3957, time 74.52ms, mfu 14.67%
iter 8960: loss 4.1707, time 74.49ms, mfu 14.67%
iter 8970: loss 4.1992, time 74.47ms, mfu 14.67%
iter 8980: loss 4.4273, time 74.45ms, mfu 14.67%
iter 8990: loss 4.3944, time 74.53ms, mfu 14.67%
0.009002685546875
0.512359619140625
0.5911865234375
0.4999542236328125
0.5035018920898438
0.4958038330078125
step 9000: train loss 4.2152, val loss 4.2146
saving checkpoint to out-nano-gpt2-BlockBiLinReGLU-2
iter 9000: loss 4.2834, time 17571.97ms, mfu 13.21%
iter 9010: loss 4.1369, time 74.53ms, mfu 13.36%
iter 9020: loss 4.2803, time 74.54ms, mfu 13.49%
iter 9030: loss 4.1284, time 74.49ms, mfu 13.61%
iter 9040: loss 4.2650, time 74.49ms, mfu 13.71%
iter 9050: loss 4.2082, time 74.51ms, mfu 13.81%
iter 9060: loss 4.2771, time 74.49ms, mfu 13.90%
iter 9070: loss 4.2804, time 74.51ms, mfu 13.97%
iter 9080: loss 4.2582, time 74.56ms, mfu 14.04%
iter 9090: loss 4.1902, time 74.49ms, mfu 14.11%
iter 9100: loss 4.1798, time 74.50ms, mfu 14.16%
iter 9110: loss 4.2018, time 74.50ms, mfu 14.21%
iter 9120: loss 4.3196, time 74.50ms, mfu 14.26%
iter 9130: loss 4.3388, time 74.53ms, mfu 14.30%
iter 9140: loss 3.9986, time 74.50ms, mfu 14.34%
iter 9150: loss 4.2483, time 74.48ms, mfu 14.37%
iter 9160: loss 4.3583, time 74.53ms, mfu 14.40%
iter 9170: loss 4.2222, time 74.53ms, mfu 14.43%
iter 9180: loss 4.1636, time 74.46ms, mfu 14.45%
iter 9190: loss 4.1826, time 74.49ms, mfu 14.47%
iter 9200: loss 4.2259, time 74.51ms, mfu 14.49%
iter 9210: loss 3.9960, time 74.53ms, mfu 14.51%
iter 9220: loss 4.2210, time 74.51ms, mfu 14.53%
iter 9230: loss 3.9435, time 74.54ms, mfu 14.54%
iter 9240: loss 4.3015, time 74.52ms, mfu 14.55%
iter 9250: loss 4.2543, time 74.55ms, mfu 14.57%
iter 9260: loss 4.2503, time 74.55ms, mfu 14.57%
iter 9270: loss 4.1801, time 74.50ms, mfu 14.58%
iter 9280: loss 4.1127, time 74.52ms, mfu 14.59%
iter 9290: loss 4.2018, time 74.52ms, mfu 14.60%
iter 9300: loss 4.1975, time 74.49ms, mfu 14.61%
iter 9310: loss 4.1036, time 74.49ms, mfu 14.61%
iter 9320: loss 4.1896, time 74.48ms, mfu 14.62%
iter 9330: loss 4.3184, time 74.49ms, mfu 14.63%
iter 9340: loss 4.2637, time 74.49ms, mfu 14.63%
iter 9350: loss 4.3335, time 74.49ms, mfu 14.64%
iter 9360: loss 4.2506, time 74.50ms, mfu 14.64%
iter 9370: loss 4.1348, time 74.50ms, mfu 14.64%
iter 9380: loss 4.3482, time 74.50ms, mfu 14.65%
iter 9390: loss 4.1018, time 74.55ms, mfu 14.65%
iter 9400: loss 4.2860, time 74.52ms, mfu 14.65%
iter 9410: loss 4.0891, time 74.53ms, mfu 14.65%
iter 9420: loss 4.1989, time 74.48ms, mfu 14.65%
iter 9430: loss 3.9569, time 74.48ms, mfu 14.66%
iter 9440: loss 4.2796, time 74.46ms, mfu 14.66%
iter 9450: loss 4.0231, time 74.51ms, mfu 14.66%
iter 9460: loss 4.2149, time 74.52ms, mfu 14.66%
iter 9470: loss 4.3012, time 74.50ms, mfu 14.66%
iter 9480: loss 4.1593, time 74.49ms, mfu 14.66%
iter 9490: loss 4.1300, time 74.54ms, mfu 14.66%
iter 9500: loss 4.2408, time 74.49ms, mfu 14.66%
iter 9510: loss 4.2213, time 74.55ms, mfu 14.66%
iter 9520: loss 4.1515, time 74.54ms, mfu 14.66%
iter 9530: loss 4.1521, time 74.48ms, mfu 14.67%
iter 9540: loss 4.1941, time 74.48ms, mfu 14.67%
iter 9550: loss 4.1547, time 74.51ms, mfu 14.67%
iter 9560: loss 4.2236, time 74.49ms, mfu 14.67%
iter 9570: loss 4.2105, time 74.50ms, mfu 14.67%
iter 9580: loss 4.3052, time 74.54ms, mfu 14.67%
iter 9590: loss 4.2076, time 74.51ms, mfu 14.67%
iter 9600: loss 4.3062, time 74.52ms, mfu 14.67%
iter 9610: loss 4.0586, time 74.53ms, mfu 14.67%
iter 9620: loss 4.1431, time 74.47ms, mfu 14.67%
iter 9630: loss 4.0373, time 74.54ms, mfu 14.67%
iter 9640: loss 4.3022, time 74.48ms, mfu 14.67%
iter 9650: loss 4.4208, time 74.52ms, mfu 14.67%
iter 9660: loss 4.1784, time 74.48ms, mfu 14.67%
iter 9670: loss 4.0580, time 74.50ms, mfu 14.67%
iter 9680: loss 4.2934, time 74.52ms, mfu 14.67%
iter 9690: loss 4.0179, time 74.45ms, mfu 14.67%
iter 9700: loss 4.2069, time 74.54ms, mfu 14.67%
iter 9710: loss 4.2052, time 74.55ms, mfu 14.67%
iter 9720: loss 4.1024, time 74.51ms, mfu 14.67%
iter 9730: loss 4.0486, time 74.50ms, mfu 14.67%
iter 9740: loss 4.1700, time 74.49ms, mfu 14.67%
iter 9750: loss 3.9406, time 74.56ms, mfu 14.67%
iter 9760: loss 3.9758, time 74.55ms, mfu 14.67%
iter 9770: loss 4.3112, time 74.50ms, mfu 14.67%
iter 9780: loss 4.3038, time 74.51ms, mfu 14.67%
iter 9790: loss 4.1957, time 74.56ms, mfu 14.67%
iter 9800: loss 4.1255, time 74.49ms, mfu 14.67%
iter 9810: loss 4.2135, time 74.52ms, mfu 14.67%
iter 9820: loss 4.2036, time 74.50ms, mfu 14.67%
iter 9830: loss 4.2091, time 74.50ms, mfu 14.67%
iter 9840: loss 4.1826, time 74.48ms, mfu 14.67%
iter 9850: loss 4.2821, time 74.49ms, mfu 14.67%
iter 9860: loss 4.1659, time 74.54ms, mfu 14.67%
iter 9870: loss 4.2137, time 74.50ms, mfu 14.67%
iter 9880: loss 4.1681, time 74.49ms, mfu 14.67%
iter 9890: loss 4.3471, time 74.51ms, mfu 14.67%
iter 9900: loss 4.1665, time 74.53ms, mfu 14.67%
iter 9910: loss 4.1159, time 74.50ms, mfu 14.67%
iter 9920: loss 4.1464, time 74.49ms, mfu 14.67%
iter 9930: loss 4.2348, time 74.48ms, mfu 14.67%
iter 9940: loss 4.1526, time 74.49ms, mfu 14.67%
