Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-BlockTReGLU'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually

# max_iters = 1e5
max_iters = 2e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 29.98M
num decayed parameter tensors: 38, with 30,363,648 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 12290: loss 4.2460, time 74.77ms, mfu 14.56%
iter 12300: loss 4.4374, time 74.76ms, mfu 14.57%
iter 12310: loss 4.2187, time 74.80ms, mfu 14.57%
iter 12320: loss 4.2695, time 74.76ms, mfu 14.58%
iter 12330: loss 4.4591, time 74.73ms, mfu 14.58%
iter 12340: loss 4.3510, time 74.70ms, mfu 14.59%
iter 12350: loss 4.4288, time 74.76ms, mfu 14.59%
iter 12360: loss 4.2929, time 74.70ms, mfu 14.60%
iter 12370: loss 4.3754, time 74.45ms, mfu 14.60%
iter 12380: loss 4.2232, time 74.76ms, mfu 14.61%
iter 12390: loss 4.3986, time 74.78ms, mfu 14.61%
iter 12400: loss 4.2480, time 74.72ms, mfu 14.61%
iter 12410: loss 4.5774, time 74.70ms, mfu 14.61%
iter 12420: loss 4.4868, time 74.70ms, mfu 14.61%
iter 12430: loss 4.4475, time 74.79ms, mfu 14.61%
iter 12440: loss 4.2721, time 74.79ms, mfu 14.61%
iter 12450: loss 4.2762, time 74.71ms, mfu 14.62%
iter 12460: loss 4.3465, time 74.74ms, mfu 14.62%
iter 12470: loss 4.4835, time 74.78ms, mfu 14.62%
iter 12480: loss 4.2950, time 74.68ms, mfu 14.62%
iter 12490: loss 4.4868, time 74.50ms, mfu 14.62%
iter 12500: loss 4.1864, time 74.72ms, mfu 14.63%
iter 12510: loss 4.2980, time 74.38ms, mfu 14.63%
iter 12520: loss 4.2697, time 74.70ms, mfu 14.63%
iter 12530: loss 4.3543, time 74.86ms, mfu 14.63%
iter 12540: loss 4.2217, time 74.76ms, mfu 14.63%
iter 12550: loss 4.1456, time 73.46ms, mfu 14.65%
iter 12560: loss 4.3195, time 74.75ms, mfu 14.65%
iter 12570: loss 4.2183, time 76.01ms, mfu 14.62%
iter 12580: loss 4.2952, time 74.67ms, mfu 14.63%
iter 12590: loss 4.5268, time 74.73ms, mfu 14.63%
iter 12600: loss 4.3875, time 74.74ms, mfu 14.63%
iter 12610: loss 4.3235, time 74.68ms, mfu 14.63%
iter 12620: loss 4.2129, time 74.66ms, mfu 14.63%
iter 12630: loss 4.3782, time 74.80ms, mfu 14.63%
iter 12640: loss 4.3106, time 74.74ms, mfu 14.63%
iter 12650: loss 4.3154, time 74.75ms, mfu 14.63%
iter 12660: loss 4.3679, time 74.81ms, mfu 14.63%
iter 12670: loss 4.2953, time 74.72ms, mfu 14.63%
iter 12680: loss 4.1976, time 74.71ms, mfu 14.63%
iter 12690: loss 4.3361, time 74.74ms, mfu 14.63%
iter 12700: loss 4.5012, time 74.69ms, mfu 14.63%
iter 12710: loss 4.4689, time 74.68ms, mfu 14.63%
iter 12720: loss 4.4739, time 74.20ms, mfu 14.64%
iter 12730: loss 4.3544, time 74.76ms, mfu 14.64%
iter 12740: loss 4.3585, time 74.73ms, mfu 14.64%
iter 12750: loss 4.0967, time 74.72ms, mfu 14.64%
iter 12760: loss 4.4174, time 74.75ms, mfu 14.63%
iter 12770: loss 4.3642, time 74.72ms, mfu 14.63%
iter 12780: loss 4.2966, time 74.69ms, mfu 14.63%
iter 12790: loss 4.3604, time 74.58ms, mfu 14.64%
iter 12800: loss 4.3160, time 75.16ms, mfu 14.63%
iter 12810: loss 4.2171, time 75.03ms, mfu 14.62%
iter 12820: loss 4.2416, time 74.91ms, mfu 14.62%
iter 12830: loss 4.2847, time 74.35ms, mfu 14.63%
iter 12840: loss 4.1942, time 74.84ms, mfu 14.62%
iter 12850: loss 4.2566, time 74.67ms, mfu 14.63%
iter 12860: loss 4.3568, time 74.78ms, mfu 14.63%
iter 12870: loss 4.2246, time 74.70ms, mfu 14.63%
iter 12880: loss 4.3962, time 74.75ms, mfu 14.63%
iter 12890: loss 4.4779, time 74.70ms, mfu 14.63%
iter 12900: loss 4.1302, time 74.69ms, mfu 14.63%
iter 12910: loss 4.2240, time 74.76ms, mfu 14.63%
iter 12920: loss 4.4265, time 74.72ms, mfu 14.63%
iter 12930: loss 4.4119, time 74.70ms, mfu 14.63%
iter 12940: loss 4.5151, time 74.70ms, mfu 14.63%
iter 12950: loss 4.4008, time 74.64ms, mfu 14.63%
iter 12960: loss 4.3915, time 74.75ms, mfu 14.63%
iter 12970: loss 4.3393, time 74.71ms, mfu 14.63%
iter 12980: loss 4.4011, time 74.75ms, mfu 14.63%
iter 12990: loss 4.2618, time 74.67ms, mfu 14.63%
0.0005035400390625
0.5518035888671875
0.39797210693359375
0.08588409423828125
0.10326766967773438
0.057342529296875
step 13000: train loss 4.3273, val loss 4.3391
saving checkpoint to out-nano-gpt2-BlockTReGLU
iter 13000: loss 4.3209, time 17630.27ms, mfu 13.17%
iter 13010: loss 4.4045, time 75.20ms, mfu 13.31%
iter 13020: loss 4.2635, time 74.75ms, mfu 13.44%
iter 13030: loss 4.4249, time 76.12ms, mfu 13.53%
iter 13040: loss 4.1921, time 74.70ms, mfu 13.64%
iter 13050: loss 4.7038, time 74.80ms, mfu 13.74%
iter 13060: loss 4.1734, time 74.79ms, mfu 13.83%
iter 13070: loss 4.3720, time 75.69ms, mfu 13.89%
iter 13080: loss 4.2715, time 74.26ms, mfu 13.97%
iter 13090: loss 4.5270, time 74.36ms, mfu 14.05%
iter 13100: loss 4.4290, time 75.49ms, mfu 14.09%
iter 13110: loss 4.3410, time 74.80ms, mfu 14.14%
iter 13120: loss 4.4143, time 74.72ms, mfu 14.19%
iter 13130: loss 4.3437, time 74.75ms, mfu 14.23%
iter 13140: loss 4.3519, time 75.10ms, mfu 14.27%
iter 13150: loss 4.2718, time 74.80ms, mfu 14.30%
iter 13160: loss 4.4607, time 74.75ms, mfu 14.33%
iter 13170: loss 4.2207, time 74.75ms, mfu 14.36%
iter 13180: loss 4.2479, time 74.76ms, mfu 14.39%
iter 13190: loss 4.5034, time 74.77ms, mfu 14.41%
iter 13200: loss 4.3080, time 74.77ms, mfu 14.43%
iter 13210: loss 4.2630, time 74.71ms, mfu 14.45%
iter 13220: loss 4.3649, time 74.78ms, mfu 14.47%
iter 13230: loss 4.4303, time 76.07ms, mfu 14.46%
iter 13240: loss 4.3666, time 74.75ms, mfu 14.48%
iter 13250: loss 4.2857, time 74.77ms, mfu 14.49%
iter 13260: loss 4.4096, time 74.75ms, mfu 14.50%
iter 13270: loss 4.4531, time 74.90ms, mfu 14.51%
iter 13280: loss 4.2454, time 74.71ms, mfu 14.52%
iter 13290: loss 4.4251, time 74.80ms, mfu 14.53%
iter 13300: loss 4.2609, time 74.73ms, mfu 14.54%
iter 13310: loss 4.3247, time 74.73ms, mfu 14.55%
iter 13320: loss 4.3629, time 74.75ms, mfu 14.56%
iter 13330: loss 4.4021, time 74.82ms, mfu 14.56%
iter 13340: loss 4.3254, time 74.77ms, mfu 14.57%
iter 13350: loss 4.2418, time 74.74ms, mfu 14.57%
iter 13360: loss 4.1540, time 74.77ms, mfu 14.58%
iter 13370: loss 4.2467, time 74.77ms, mfu 14.58%
iter 13380: loss 4.2656, time 74.69ms, mfu 14.59%
iter 13390: loss 4.2914, time 74.70ms, mfu 14.59%
iter 13400: loss 4.4504, time 74.67ms, mfu 14.60%
iter 13410: loss 4.2791, time 74.95ms, mfu 14.60%
iter 13420: loss 4.2371, time 74.89ms, mfu 14.60%
iter 13430: loss 4.3362, time 74.29ms, mfu 14.61%
iter 13440: loss 4.4078, time 74.80ms, mfu 14.61%
iter 13450: loss 4.5721, time 74.78ms, mfu 14.61%
iter 13460: loss 4.5068, time 74.71ms, mfu 14.61%
iter 13470: loss 4.1423, time 74.74ms, mfu 14.61%
iter 13480: loss 4.4766, time 74.75ms, mfu 14.61%
iter 13490: loss 4.3514, time 74.79ms, mfu 14.61%
iter 13500: loss 4.2892, time 75.72ms, mfu 14.60%
iter 13510: loss 4.1831, time 75.56ms, mfu 14.58%
iter 13520: loss 4.4076, time 74.87ms, mfu 14.59%
iter 13530: loss 4.3098, time 74.86ms, mfu 14.59%
iter 13540: loss 4.2799, time 74.37ms, mfu 14.60%
iter 13550: loss 4.2380, time 74.48ms, mfu 14.61%
iter 13560: loss 4.4467, time 75.83ms, mfu 14.59%
iter 13570: loss 4.3721, time 74.81ms, mfu 14.59%
iter 13580: loss 4.2235, time 75.46ms, mfu 14.58%
iter 13590: loss 4.3911, time 74.76ms, mfu 14.58%
iter 13600: loss 4.1972, time 74.61ms, mfu 14.59%
iter 13610: loss 4.2058, time 74.93ms, mfu 14.59%
iter 13620: loss 4.4586, time 75.23ms, mfu 14.58%
iter 13630: loss 4.3152, time 74.14ms, mfu 14.60%
iter 13640: loss 4.2830, time 75.48ms, mfu 14.59%
iter 13650: loss 4.3364, time 74.77ms, mfu 14.59%
iter 13660: loss 4.3085, time 74.80ms, mfu 14.59%
iter 13670: loss 4.3809, time 75.05ms, mfu 14.59%
iter 13680: loss 4.4585, time 74.70ms, mfu 14.60%
iter 13690: loss 4.4348, time 74.74ms, mfu 14.60%
iter 13700: loss 4.1409, time 74.50ms, mfu 14.61%
iter 13710: loss 4.2500, time 74.81ms, mfu 14.61%
iter 13720: loss 4.3341, time 74.73ms, mfu 14.61%
iter 13730: loss 4.1847, time 74.77ms, mfu 14.61%
iter 13740: loss 4.2372, time 74.73ms, mfu 14.61%
iter 13750: loss 4.4013, time 74.78ms, mfu 14.61%
iter 13760: loss 4.0399, time 74.74ms, mfu 14.61%
iter 13770: loss 4.1524, time 74.74ms, mfu 14.61%
iter 13780: loss 4.3286, time 74.76ms, mfu 14.62%
iter 13790: loss 4.4189, time 74.72ms, mfu 14.62%
iter 13800: loss 4.2571, time 74.73ms, mfu 14.62%
iter 13810: loss 4.3910, time 74.77ms, mfu 14.62%
iter 13820: loss 4.3724, time 74.81ms, mfu 14.62%
iter 13830: loss 4.2658, time 74.79ms, mfu 14.62%
iter 13840: loss 4.3178, time 74.80ms, mfu 14.62%
iter 13850: loss 4.2203, time 74.74ms, mfu 14.62%
iter 13860: loss 4.4295, time 74.81ms, mfu 14.62%
iter 13870: loss 4.2623, time 74.84ms, mfu 14.62%
iter 13880: loss 4.2292, time 74.90ms, mfu 14.61%
iter 13890: loss 4.2235, time 74.77ms, mfu 14.61%
iter 13900: loss 4.4327, time 74.83ms, mfu 14.61%
iter 13910: loss 4.4032, time 74.85ms, mfu 14.61%
iter 13920: loss 4.3229, time 74.77ms, mfu 14.61%
iter 13930: loss 4.4467, time 74.51ms, mfu 14.62%
iter 13940: loss 4.4132, time 74.81ms, mfu 14.62%
iter 13950: loss 4.3653, time 74.80ms, mfu 14.62%
iter 13960: loss 4.3168, time 74.80ms, mfu 14.62%
iter 13970: loss 4.3293, time 74.83ms, mfu 14.62%
iter 13980: loss 4.2648, time 74.81ms, mfu 14.62%
iter 13990: loss 4.4214, time 74.77ms, mfu 14.62%
3.814697265625e-05
0.5315589904785156
0.37261199951171875
0.08165359497070312
0.10590362548828125
0.058086395263671875
step 14000: train loss 4.3072, val loss 4.3259
saving checkpoint to out-nano-gpt2-BlockTReGLU
iter 14000: loss 4.3775, time 17621.60ms, mfu 13.16%
iter 14010: loss 4.2195, time 74.80ms, mfu 13.31%
iter 14020: loss 4.4160, time 74.84ms, mfu 13.44%
iter 14030: loss 4.2795, time 74.75ms, mfu 13.56%
iter 14040: loss 4.2114, time 75.59ms, mfu 13.65%
iter 14050: loss 4.3763, time 74.82ms, mfu 13.74%
iter 14060: loss 4.2764, time 74.92ms, mfu 13.83%
iter 14070: loss 4.2636, time 74.83ms, mfu 13.91%
iter 14080: loss 4.0602, time 74.80ms, mfu 13.98%
iter 14090: loss 4.3851, time 74.75ms, mfu 14.04%
iter 14100: loss 4.2879, time 74.63ms, mfu 14.10%
iter 14110: loss 4.3793, time 74.92ms, mfu 14.15%
iter 14120: loss 4.3409, time 74.94ms, mfu 14.19%
iter 14130: loss 4.3299, time 74.75ms, mfu 14.24%
iter 14140: loss 4.3158, time 74.84ms, mfu 14.27%
iter 14150: loss 4.2663, time 74.79ms, mfu 14.31%
iter 14160: loss 4.3136, time 74.86ms, mfu 14.34%
iter 14170: loss 4.1080, time 74.82ms, mfu 14.36%
iter 14180: loss 4.0013, time 74.83ms, mfu 14.39%
iter 14190: loss 4.1311, time 74.79ms, mfu 14.41%
iter 14200: loss 4.3783, time 74.84ms, mfu 14.43%
iter 14210: loss 4.3391, time 74.86ms, mfu 14.45%
iter 14220: loss 4.2940, time 74.75ms, mfu 14.47%
iter 14230: loss 4.2433, time 74.85ms, mfu 14.48%
iter 14240: loss 4.2749, time 74.84ms, mfu 14.49%
iter 14250: loss 4.1863, time 74.77ms, mfu 14.51%
iter 14260: loss 4.2450, time 74.76ms, mfu 14.52%
iter 14270: loss 4.3106, time 74.83ms, mfu 14.53%
iter 14280: loss 4.2449, time 74.78ms, mfu 14.54%
iter 14290: loss 4.2909, time 74.82ms, mfu 14.54%
iter 14300: loss 4.3782, time 74.80ms, mfu 14.55%
iter 14310: loss 4.3488, time 74.78ms, mfu 14.56%
iter 14320: loss 4.3639, time 74.80ms, mfu 14.56%
iter 14330: loss 4.4431, time 74.73ms, mfu 14.57%
iter 14340: loss 4.3304, time 74.81ms, mfu 14.57%
iter 14350: loss 4.2929, time 74.75ms, mfu 14.58%
iter 14360: loss 4.3638, time 74.80ms, mfu 14.58%
iter 14370: loss 4.0557, time 74.81ms, mfu 14.58%
iter 14380: loss 4.3012, time 74.81ms, mfu 14.59%
iter 14390: loss 4.4278, time 74.76ms, mfu 14.59%
iter 14400: loss 4.3894, time 74.81ms, mfu 14.59%
iter 14410: loss 4.4713, time 74.85ms, mfu 14.59%
iter 14420: loss 4.0585, time 74.86ms, mfu 14.60%
iter 14430: loss 4.0560, time 74.79ms, mfu 14.60%
iter 14440: loss 4.3668, time 74.77ms, mfu 14.60%
iter 14450: loss 4.2534, time 74.83ms, mfu 14.60%
iter 14460: loss 4.3627, time 74.81ms, mfu 14.60%
iter 14470: loss 4.3698, time 74.84ms, mfu 14.60%
iter 14480: loss 4.1766, time 74.86ms, mfu 14.60%
iter 14490: loss 4.5401, time 74.75ms, mfu 14.60%
iter 14500: loss 4.4131, time 74.85ms, mfu 14.60%
iter 14510: loss 4.1653, time 74.86ms, mfu 14.60%
iter 14520: loss 4.3631, time 74.76ms, mfu 14.61%
iter 14530: loss 4.3633, time 77.55ms, mfu 14.55%
iter 14540: loss 4.3998, time 74.69ms, mfu 14.56%
iter 14550: loss 4.1617, time 75.00ms, mfu 14.56%
iter 14560: loss 4.1068, time 75.06ms, mfu 14.56%
iter 14570: loss 4.1886, time 74.88ms, mfu 14.57%
iter 14580: loss 4.3574, time 74.87ms, mfu 14.57%
iter 14590: loss 4.3191, time 74.65ms, mfu 14.58%
iter 14600: loss 4.1108, time 74.78ms, mfu 14.58%
iter 14610: loss 4.3029, time 74.85ms, mfu 14.58%
iter 14620: loss 4.3322, time 74.74ms, mfu 14.59%
iter 14630: loss 4.1932, time 74.81ms, mfu 14.59%
iter 14640: loss 4.3227, time 74.85ms, mfu 14.59%
iter 14650: loss 4.4772, time 74.80ms, mfu 14.59%
iter 14660: loss 4.2845, time 74.72ms, mfu 14.60%
iter 14670: loss 4.2657, time 74.61ms, mfu 14.60%
iter 14680: loss 4.3364, time 74.77ms, mfu 14.60%
iter 14690: loss 4.2824, time 74.88ms, mfu 14.60%
iter 14700: loss 4.3097, time 74.87ms, mfu 14.60%
iter 14710: loss 4.2197, time 74.73ms, mfu 14.61%
iter 14720: loss 4.4128, time 74.77ms, mfu 14.61%
iter 14730: loss 4.2302, time 74.60ms, mfu 14.61%
iter 14740: loss 4.3278, time 74.76ms, mfu 14.61%
iter 14750: loss 4.2988, time 74.65ms, mfu 14.62%
iter 14760: loss 4.2324, time 74.59ms, mfu 14.62%
iter 14770: loss 4.3102, time 74.71ms, mfu 14.62%
iter 14780: loss 4.5371, time 74.74ms, mfu 14.62%
iter 14790: loss 4.1615, time 75.02ms, mfu 14.62%
iter 14800: loss 4.3832, time 74.94ms, mfu 14.61%
iter 14810: loss 4.2441, time 74.76ms, mfu 14.61%
iter 14820: loss 4.0839, time 74.81ms, mfu 14.61%
iter 14830: loss 4.2568, time 74.86ms, mfu 14.61%
iter 14840: loss 4.1883, time 74.72ms, mfu 14.61%
iter 14850: loss 4.3827, time 74.75ms, mfu 14.62%
iter 14860: loss 4.4920, time 74.84ms, mfu 14.61%
iter 14870: loss 4.2939, time 75.02ms, mfu 14.61%
iter 14880: loss 4.2427, time 74.83ms, mfu 14.61%
iter 14890: loss 4.3924, time 74.79ms, mfu 14.61%
iter 14900: loss 4.2623, time 74.81ms, mfu 14.61%
iter 14910: loss 4.3252, time 74.82ms, mfu 14.61%
iter 14920: loss 4.4107, time 74.57ms, mfu 14.62%
iter 14930: loss 4.1592, time 75.04ms, mfu 14.61%
iter 14940: loss 4.3382, time 74.88ms, mfu 14.61%
iter 14950: loss 4.3082, time 74.82ms, mfu 14.61%
iter 14960: loss 4.1920, time 74.84ms, mfu 14.61%
iter 14970: loss 4.1779, time 74.71ms, mfu 14.61%
iter 14980: loss 4.4190, time 74.80ms, mfu 14.61%
iter 14990: loss 4.1813, time 74.80ms, mfu 14.61%
0.000278472900390625
0.5285606384277344
0.3443946838378906
0.08111953735351562
0.08867645263671875
0.052158355712890625
step 15000: train loss 4.3020, val loss 4.3049
saving checkpoint to out-nano-gpt2-BlockTReGLU
iter 15000: loss 4.1980, time 17604.45ms, mfu 13.16%
iter 15010: loss 4.3420, time 74.86ms, mfu 13.30%
iter 15020: loss 4.1484, time 74.89ms, mfu 13.43%
iter 15030: loss 4.3190, time 74.80ms, mfu 13.55%
iter 15040: loss 4.3561, time 74.87ms, mfu 13.65%
iter 15050: loss 4.3689, time 74.86ms, mfu 13.75%
iter 15060: loss 4.2684, time 74.80ms, mfu 13.84%
iter 15070: loss 4.4665, time 74.71ms, mfu 13.92%
iter 15080: loss 4.4352, time 74.78ms, mfu 13.99%
iter 15090: loss 3.9920, time 74.84ms, mfu 14.05%
iter 15100: loss 4.3450, time 74.96ms, mfu 14.10%
iter 15110: loss 4.4394, time 74.66ms, mfu 14.16%
iter 15120: loss 4.3665, time 74.83ms, mfu 14.20%
iter 15130: loss 4.1980, time 74.78ms, mfu 14.24%
iter 15140: loss 4.4890, time 74.77ms, mfu 14.28%
iter 15150: loss 4.2158, time 74.70ms, mfu 14.32%
iter 15160: loss 4.3416, time 74.74ms, mfu 14.35%
iter 15170: loss 4.2435, time 74.82ms, mfu 14.37%
iter 15180: loss 4.2895, time 75.00ms, mfu 14.39%
iter 15190: loss 4.3336, time 74.76ms, mfu 14.42%
iter 15200: loss 4.3428, time 74.80ms, mfu 14.44%
iter 15210: loss 4.3304, time 74.86ms, mfu 14.45%
iter 15220: loss 4.2644, time 74.58ms, mfu 14.47%
iter 15230: loss 4.3062, time 75.02ms, mfu 14.48%
iter 15240: loss 4.1869, time 74.78ms, mfu 14.50%
iter 15250: loss 4.3434, time 74.82ms, mfu 14.51%
iter 15260: loss 4.6021, time 74.86ms, mfu 14.52%
iter 15270: loss 4.3535, time 74.92ms, mfu 14.52%
iter 15280: loss 4.2494, time 74.77ms, mfu 14.53%
iter 15290: loss 4.2710, time 74.93ms, mfu 14.54%
iter 15300: loss 4.5144, time 74.50ms, mfu 14.55%
iter 15310: loss 4.2294, time 75.03ms, mfu 14.55%
iter 15320: loss 4.2365, time 74.80ms, mfu 14.56%
iter 15330: loss 4.2932, time 74.82ms, mfu 14.57%
iter 15340: loss 4.3256, time 74.72ms, mfu 14.57%
iter 15350: loss 4.2297, time 74.47ms, mfu 14.58%
iter 15360: loss 4.5066, time 74.87ms, mfu 14.58%
iter 15370: loss 4.4287, time 75.02ms, mfu 14.58%
iter 15380: loss 4.3881, time 74.75ms, mfu 14.59%
iter 15390: loss 4.2903, time 74.80ms, mfu 14.59%
iter 15400: loss 4.3899, time 74.72ms, mfu 14.59%
iter 15410: loss 4.1638, time 74.66ms, mfu 14.60%
iter 15420: loss 4.2850, time 74.90ms, mfu 14.60%
iter 15430: loss 4.1058, time 74.82ms, mfu 14.60%
iter 15440: loss 4.3045, time 74.77ms, mfu 14.60%
iter 15450: loss 4.4718, time 74.79ms, mfu 14.60%
iter 15460: loss 4.3584, time 74.79ms, mfu 14.60%
iter 15470: loss 4.2731, time 74.78ms, mfu 14.61%
iter 15480: loss 4.2109, time 74.83ms, mfu 14.61%
iter 15490: loss 4.3295, time 75.13ms, mfu 14.60%
iter 15500: loss 4.4000, time 74.60ms, mfu 14.61%
iter 15510: loss 4.3200, time 74.84ms, mfu 14.61%
iter 15520: loss 4.1209, time 74.79ms, mfu 14.61%
iter 15530: loss 4.2162, time 74.78ms, mfu 14.61%
iter 15540: loss 4.1559, time 74.85ms, mfu 14.61%
iter 15550: loss 4.2025, time 74.82ms, mfu 14.61%
iter 15560: loss 4.3087, time 74.80ms, mfu 14.61%
iter 15570: loss 4.2339, time 74.81ms, mfu 14.61%
iter 15580: loss 4.4282, time 74.82ms, mfu 14.61%
iter 15590: loss 4.2097, time 74.85ms, mfu 14.61%
iter 15600: loss 4.3231, time 74.83ms, mfu 14.61%
iter 15610: loss 4.5748, time 74.79ms, mfu 14.61%
iter 15620: loss 4.4662, time 74.76ms, mfu 14.61%
iter 15630: loss 4.1430, time 74.83ms, mfu 14.61%
iter 15640: loss 4.2577, time 74.77ms, mfu 14.61%
iter 15650: loss 4.1076, time 74.75ms, mfu 14.61%
iter 15660: loss 4.3423, time 74.78ms, mfu 14.61%
iter 15670: loss 4.4175, time 74.82ms, mfu 14.61%
iter 15680: loss 4.2723, time 74.72ms, mfu 14.61%
iter 15690: loss 4.1822, time 74.77ms, mfu 14.61%
iter 15700: loss 4.2244, time 74.84ms, mfu 14.61%
iter 15710: loss 4.4140, time 74.85ms, mfu 14.61%
iter 15720: loss 4.3284, time 74.79ms, mfu 14.61%
iter 15730: loss 4.0052, time 74.76ms, mfu 14.61%
iter 15740: loss 4.2200, time 74.80ms, mfu 14.61%
iter 15750: loss 4.1515, time 74.67ms, mfu 14.62%
iter 15760: loss 4.2930, time 74.78ms, mfu 14.62%
iter 15770: loss 4.3604, time 74.95ms, mfu 14.61%
iter 15780: loss 4.4135, time 74.84ms, mfu 14.61%
iter 15790: loss 4.2256, time 74.79ms, mfu 14.61%
iter 15800: loss 4.4020, time 74.83ms, mfu 14.61%
iter 15810: loss 4.2364, time 74.71ms, mfu 14.61%
iter 15820: loss 4.2489, time 74.58ms, mfu 14.62%
iter 15830: loss 4.3922, time 74.76ms, mfu 14.62%
iter 15840: loss 4.3192, time 74.89ms, mfu 14.62%
iter 15850: loss 4.5321, time 74.76ms, mfu 14.62%
iter 15860: loss 4.2492, time 74.82ms, mfu 14.62%
iter 15870: loss 4.1303, time 74.82ms, mfu 14.62%
iter 15880: loss 4.3227, time 74.81ms, mfu 14.62%
iter 15890: loss 4.3095, time 74.67ms, mfu 14.62%
iter 15900: loss 4.3023, time 74.63ms, mfu 14.62%
iter 15910: loss 4.2442, time 74.90ms, mfu 14.62%
iter 15920: loss 4.3318, time 74.80ms, mfu 14.62%
iter 15930: loss 4.4121, time 74.78ms, mfu 14.62%
iter 15940: loss 4.0763, time 74.80ms, mfu 14.62%
iter 15950: loss 4.4123, time 74.67ms, mfu 14.62%
iter 15960: loss 4.2350, time 74.79ms, mfu 14.62%
iter 15970: loss 4.4516, time 74.95ms, mfu 14.62%
iter 15980: loss 4.1780, time 74.69ms, mfu 14.62%
iter 15990: loss 4.2931, time 74.76ms, mfu 14.62%
6.4849853515625e-05
0.49993896484375
0.3213157653808594
0.07828140258789062
0.10043716430664062
0.047229766845703125
step 16000: train loss 4.2809, val loss 4.3018
saving checkpoint to out-nano-gpt2-BlockTReGLU
iter 16000: loss 4.1877, time 17745.50ms, mfu 13.16%
iter 16010: loss 4.1787, time 74.90ms, mfu 13.31%
iter 16020: loss 4.4498, time 74.82ms, mfu 13.44%
iter 16030: loss 4.2940, time 74.77ms, mfu 13.55%
iter 16040: loss 4.2883, time 74.78ms, mfu 13.66%
iter 16050: loss 4.2150, time 74.79ms, mfu 13.76%
iter 16060: loss 4.4547, time 74.82ms, mfu 13.84%
iter 16070: loss 4.3979, time 74.79ms, mfu 13.92%
iter 16080: loss 3.8237, time 74.78ms, mfu 13.99%
iter 16090: loss 4.2493, time 74.83ms, mfu 14.05%
iter 16100: loss 4.3345, time 74.81ms, mfu 14.11%
iter 16110: loss 4.2697, time 74.76ms, mfu 14.16%
iter 16120: loss 4.4084, time 74.80ms, mfu 14.20%
iter 16130: loss 4.2814, time 74.91ms, mfu 14.24%
iter 16140: loss 4.1906, time 74.81ms, mfu 14.28%
iter 16150: loss 4.2276, time 74.86ms, mfu 14.31%
iter 16160: loss 4.3895, time 74.84ms, mfu 14.34%
iter 16170: loss 4.1723, time 74.78ms, mfu 14.37%
iter 16180: loss 4.1491, time 74.81ms, mfu 14.39%
iter 16190: loss 4.3724, time 74.85ms, mfu 14.41%
iter 16200: loss 4.1282, time 74.81ms, mfu 14.43%
iter 16210: loss 4.4313, time 74.76ms, mfu 14.45%
iter 16220: loss 4.3244, time 74.79ms, mfu 14.47%
iter 16230: loss 4.2037, time 73.49ms, mfu 14.51%
iter 16240: loss 4.2563, time 75.95ms, mfu 14.50%
iter 16250: loss 4.1093, time 74.83ms, mfu 14.51%
iter 16260: loss 4.1447, time 75.36ms, mfu 14.51%
iter 16270: loss 4.1874, time 75.03ms, mfu 14.51%
iter 16280: loss 4.2079, time 74.75ms, mfu 14.53%
iter 16290: loss 4.2475, time 74.79ms, mfu 14.53%
iter 16300: loss 4.4046, time 74.19ms, mfu 14.55%
iter 16310: loss 4.1957, time 74.74ms, mfu 14.56%
iter 16320: loss 4.1963, time 74.73ms, mfu 14.57%
iter 16330: loss 4.3396, time 75.45ms, mfu 14.56%
iter 16340: loss 4.1671, time 74.43ms, mfu 14.57%
iter 16350: loss 4.4369, time 74.43ms, mfu 14.58%
iter 16360: loss 4.2579, time 74.85ms, mfu 14.59%
iter 16370: loss 4.3232, time 74.86ms, mfu 14.59%
iter 16380: loss 4.2059, time 74.27ms, mfu 14.60%
iter 16390: loss 4.2290, time 74.51ms, mfu 14.61%
iter 16400: loss 4.2128, time 74.81ms, mfu 14.61%
iter 16410: loss 4.2732, time 74.87ms, mfu 14.61%
iter 16420: loss 4.1837, time 74.80ms, mfu 14.61%
iter 16430: loss 4.3425, time 74.83ms, mfu 14.61%
iter 16440: loss 4.3876, time 74.81ms, mfu 14.61%
