Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-BlockBiLiGLU'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

# max_iters = 1e5
max_iters = 1e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 32.33M
num decayed parameter tensors: 44, with 32,722,944 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 136860: loss 3.6730, time 74.65ms, mfu 14.65%
iter 136870: loss 3.5823, time 74.62ms, mfu 14.65%
iter 136880: loss 3.6809, time 74.63ms, mfu 14.65%
iter 136890: loss 3.5845, time 74.62ms, mfu 14.65%
iter 136900: loss 3.6633, time 74.67ms, mfu 14.65%
iter 136910: loss 3.7302, time 74.59ms, mfu 14.65%
iter 136920: loss 3.6787, time 74.61ms, mfu 14.65%
iter 136930: loss 3.6686, time 74.64ms, mfu 14.65%
iter 136940: loss 3.7028, time 74.61ms, mfu 14.65%
iter 136950: loss 3.4580, time 74.62ms, mfu 14.65%
iter 136960: loss 3.6312, time 74.62ms, mfu 14.65%
iter 136970: loss 3.7473, time 74.65ms, mfu 14.65%
iter 136980: loss 3.7770, time 74.65ms, mfu 14.65%
iter 136990: loss 3.6955, time 74.64ms, mfu 14.65%
0.2253875732421875
0.6903495788574219
0.5951957702636719
0.6413497924804688
0.5822181701660156
0.5403556823730469
step 137000: train loss 3.6501, val loss 3.6732
iter 137000: loss 3.5966, time 17180.04ms, mfu 13.19%
iter 137010: loss 3.6750, time 74.71ms, mfu 13.33%
iter 137020: loss 3.6115, time 74.64ms, mfu 13.46%
iter 137030: loss 3.6770, time 74.62ms, mfu 13.58%
iter 137040: loss 3.6146, time 74.64ms, mfu 13.69%
iter 137050: loss 3.6272, time 74.63ms, mfu 13.79%
iter 137060: loss 3.4944, time 74.66ms, mfu 13.87%
iter 137070: loss 3.6318, time 74.73ms, mfu 13.95%
iter 137080: loss 3.5154, time 74.65ms, mfu 14.02%
iter 137090: loss 3.6452, time 74.62ms, mfu 14.08%
iter 137100: loss 3.7597, time 74.62ms, mfu 14.14%
iter 137110: loss 3.7545, time 74.61ms, mfu 14.19%
iter 137120: loss 3.5933, time 74.61ms, mfu 14.23%
iter 137130: loss 3.4717, time 74.57ms, mfu 14.28%
iter 137140: loss 3.6158, time 74.63ms, mfu 14.31%
iter 137150: loss 3.7424, time 74.63ms, mfu 14.35%
iter 137160: loss 3.6347, time 74.65ms, mfu 14.38%
iter 137170: loss 3.6362, time 74.63ms, mfu 14.40%
iter 137180: loss 3.6106, time 74.63ms, mfu 14.43%
iter 137190: loss 3.7159, time 74.62ms, mfu 14.45%
iter 137200: loss 3.6893, time 74.61ms, mfu 14.47%
iter 137210: loss 3.6963, time 74.61ms, mfu 14.49%
iter 137220: loss 3.6285, time 74.59ms, mfu 14.50%
iter 137230: loss 3.8031, time 74.60ms, mfu 14.52%
iter 137240: loss 3.6435, time 74.63ms, mfu 14.53%
iter 137250: loss 3.6894, time 74.62ms, mfu 14.54%
iter 137260: loss 3.6316, time 74.66ms, mfu 14.55%
iter 137270: loss 3.7054, time 74.63ms, mfu 14.56%
iter 137280: loss 3.7858, time 74.66ms, mfu 14.57%
iter 137290: loss 3.6918, time 74.66ms, mfu 14.58%
iter 137300: loss 3.4127, time 74.59ms, mfu 14.59%
iter 137310: loss 3.5391, time 74.59ms, mfu 14.59%
iter 137320: loss 3.6297, time 74.62ms, mfu 14.60%
iter 137330: loss 3.8586, time 74.62ms, mfu 14.60%
iter 137340: loss 3.7058, time 74.60ms, mfu 14.61%
iter 137350: loss 3.6619, time 74.61ms, mfu 14.61%
iter 137360: loss 3.6177, time 74.62ms, mfu 14.62%
iter 137370: loss 3.7316, time 74.62ms, mfu 14.62%
iter 137380: loss 3.7982, time 74.66ms, mfu 14.62%
iter 137390: loss 3.6285, time 74.62ms, mfu 14.62%
iter 137400: loss 3.5602, time 74.66ms, mfu 14.63%
iter 137410: loss 3.7762, time 74.57ms, mfu 14.63%
iter 137420: loss 3.6466, time 74.62ms, mfu 14.63%
iter 137430: loss 3.7040, time 74.50ms, mfu 14.64%
iter 137440: loss 3.8872, time 74.61ms, mfu 14.64%
iter 137450: loss 3.6280, time 74.62ms, mfu 14.64%
iter 137460: loss 3.5835, time 74.62ms, mfu 14.64%
iter 137470: loss 3.6739, time 74.63ms, mfu 14.64%
iter 137480: loss 3.8456, time 74.65ms, mfu 14.64%
iter 137490: loss 3.7267, time 74.63ms, mfu 14.64%
iter 137500: loss 3.5039, time 74.60ms, mfu 14.64%
iter 137510: loss 3.5809, time 74.66ms, mfu 14.64%
iter 137520: loss 3.6245, time 74.61ms, mfu 14.64%
iter 137530: loss 3.6446, time 74.56ms, mfu 14.65%
iter 137540: loss 3.7846, time 74.63ms, mfu 14.65%
iter 137550: loss 3.3711, time 74.52ms, mfu 14.65%
iter 137560: loss 3.4560, time 74.68ms, mfu 14.65%
iter 137570: loss 3.7087, time 74.62ms, mfu 14.65%
iter 137580: loss 3.7717, time 74.64ms, mfu 14.65%
iter 137590: loss 3.6534, time 74.61ms, mfu 14.65%
iter 137600: loss 3.6732, time 74.60ms, mfu 14.65%
iter 137610: loss 3.6516, time 74.63ms, mfu 14.65%
iter 137620: loss 3.6521, time 74.58ms, mfu 14.65%
iter 137630: loss 3.7313, time 74.62ms, mfu 14.65%
iter 137640: loss 3.7053, time 74.60ms, mfu 14.65%
iter 137650: loss 3.6536, time 74.60ms, mfu 14.65%
iter 137660: loss 3.6619, time 74.64ms, mfu 14.65%
iter 137670: loss 3.6554, time 74.64ms, mfu 14.65%
iter 137680: loss 3.6015, time 74.56ms, mfu 14.65%
iter 137690: loss 3.7517, time 74.62ms, mfu 14.65%
iter 137700: loss 3.6015, time 74.57ms, mfu 14.65%
iter 137710: loss 3.6981, time 74.64ms, mfu 14.65%
iter 137720: loss 3.7391, time 74.65ms, mfu 14.65%
iter 137730: loss 3.7562, time 74.66ms, mfu 14.65%
iter 137740: loss 3.7145, time 74.60ms, mfu 14.65%
iter 137750: loss 3.5257, time 74.61ms, mfu 14.65%
iter 137760: loss 3.5090, time 74.58ms, mfu 14.65%
iter 137770: loss 3.9274, time 74.49ms, mfu 14.65%
iter 137780: loss 3.6786, time 74.67ms, mfu 14.65%
iter 137790: loss 3.6565, time 74.63ms, mfu 14.65%
iter 137800: loss 3.6966, time 74.63ms, mfu 14.65%
iter 137810: loss 3.7096, time 74.68ms, mfu 14.65%
iter 137820: loss 3.4460, time 74.69ms, mfu 14.65%
iter 137830: loss 3.6112, time 74.66ms, mfu 14.65%
iter 137840: loss 3.7785, time 74.58ms, mfu 14.65%
iter 137850: loss 3.6318, time 74.62ms, mfu 14.65%
iter 137860: loss 3.5590, time 74.61ms, mfu 14.65%
iter 137870: loss 3.7265, time 74.62ms, mfu 14.65%
iter 137880: loss 3.6948, time 74.60ms, mfu 14.65%
iter 137890: loss 3.7111, time 74.71ms, mfu 14.65%
iter 137900: loss 3.7764, time 74.65ms, mfu 14.65%
iter 137910: loss 3.6610, time 74.59ms, mfu 14.65%
iter 137920: loss 3.7573, time 74.66ms, mfu 14.65%
iter 137930: loss 3.5288, time 74.59ms, mfu 14.65%
iter 137940: loss 3.5920, time 74.61ms, mfu 14.65%
iter 137950: loss 3.5213, time 74.62ms, mfu 14.65%
iter 137960: loss 3.5271, time 74.56ms, mfu 14.65%
iter 137970: loss 3.6813, time 74.59ms, mfu 14.65%
iter 137980: loss 3.5304, time 74.59ms, mfu 14.65%
iter 137990: loss 3.6206, time 74.60ms, mfu 14.65%
0.2183990478515625
0.7044868469238281
0.5885009765625
0.6343650817871094
0.5812721252441406
0.5340385437011719
step 138000: train loss 3.6630, val loss 3.6645
iter 138000: loss 3.6871, time 17188.47ms, mfu 13.19%
iter 138010: loss 3.6375, time 74.69ms, mfu 13.34%
iter 138020: loss 3.5936, time 74.66ms, mfu 13.47%
iter 138030: loss 3.7374, time 74.66ms, mfu 13.58%
iter 138040: loss 3.6126, time 74.64ms, mfu 13.69%
iter 138050: loss 3.8120, time 74.64ms, mfu 13.79%
iter 138060: loss 3.7038, time 74.67ms, mfu 13.87%
iter 138070: loss 3.8071, time 74.61ms, mfu 13.95%
iter 138080: loss 3.5442, time 74.64ms, mfu 14.02%
iter 138090: loss 3.6160, time 74.67ms, mfu 14.08%
iter 138100: loss 3.5625, time 74.62ms, mfu 14.14%
iter 138110: loss 3.6721, time 74.60ms, mfu 14.19%
iter 138120: loss 3.7115, time 74.59ms, mfu 14.24%
iter 138130: loss 3.7360, time 74.61ms, mfu 14.28%
iter 138140: loss 3.5450, time 74.57ms, mfu 14.32%
iter 138150: loss 3.6009, time 74.58ms, mfu 14.35%
iter 138160: loss 3.6464, time 74.65ms, mfu 14.38%
iter 138170: loss 3.5922, time 74.63ms, mfu 14.41%
iter 138180: loss 3.6906, time 74.56ms, mfu 14.43%
iter 138190: loss 3.5591, time 74.63ms, mfu 14.45%
iter 138200: loss 3.7136, time 74.65ms, mfu 14.47%
iter 138210: loss 3.8736, time 74.59ms, mfu 14.49%
iter 138220: loss 3.6798, time 74.59ms, mfu 14.51%
iter 138230: loss 3.6191, time 74.63ms, mfu 14.52%
iter 138240: loss 3.5519, time 74.62ms, mfu 14.53%
iter 138250: loss 3.5987, time 74.62ms, mfu 14.55%
iter 138260: loss 3.7477, time 74.62ms, mfu 14.56%
iter 138270: loss 3.4979, time 74.61ms, mfu 14.57%
iter 138280: loss 3.6643, time 74.61ms, mfu 14.57%
iter 138290: loss 3.5831, time 74.63ms, mfu 14.58%
iter 138300: loss 3.6826, time 74.63ms, mfu 14.59%
iter 138310: loss 3.6806, time 74.68ms, mfu 14.59%
iter 138320: loss 3.5208, time 74.56ms, mfu 14.60%
iter 138330: loss 3.8005, time 74.64ms, mfu 14.60%
iter 138340: loss 3.5178, time 74.47ms, mfu 14.61%
iter 138350: loss 3.7501, time 74.59ms, mfu 14.62%
iter 138360: loss 3.5602, time 74.61ms, mfu 14.62%
iter 138370: loss 3.5334, time 74.63ms, mfu 14.62%
iter 138380: loss 3.7707, time 74.61ms, mfu 14.63%
iter 138390: loss 3.4715, time 74.59ms, mfu 14.63%
iter 138400: loss 3.6760, time 74.60ms, mfu 14.63%
iter 138410: loss 3.7498, time 74.61ms, mfu 14.63%
iter 138420: loss 3.4826, time 74.61ms, mfu 14.63%
iter 138430: loss 3.8002, time 74.63ms, mfu 14.64%
iter 138440: loss 3.7271, time 74.63ms, mfu 14.64%
iter 138450: loss 3.5701, time 74.66ms, mfu 14.64%
iter 138460: loss 3.7220, time 74.67ms, mfu 14.64%
iter 138470: loss 3.7071, time 74.64ms, mfu 14.64%
iter 138480: loss 3.7893, time 74.62ms, mfu 14.64%
iter 138490: loss 3.8040, time 74.62ms, mfu 14.64%
iter 138500: loss 3.5919, time 74.62ms, mfu 14.64%
iter 138510: loss 3.9364, time 74.64ms, mfu 14.64%
iter 138520: loss 3.5190, time 74.62ms, mfu 14.64%
iter 138530: loss 3.5915, time 74.62ms, mfu 14.64%
iter 138540: loss 3.6639, time 74.61ms, mfu 14.64%
iter 138550: loss 3.7404, time 74.64ms, mfu 14.64%
iter 138560: loss 3.5397, time 74.63ms, mfu 14.64%
iter 138570: loss 3.7731, time 74.66ms, mfu 14.64%
iter 138580: loss 3.6267, time 74.58ms, mfu 14.65%
iter 138590: loss 3.7459, time 74.58ms, mfu 14.65%
iter 138600: loss 3.6393, time 74.59ms, mfu 14.65%
iter 138610: loss 3.4130, time 74.61ms, mfu 14.65%
iter 138620: loss 3.7602, time 74.61ms, mfu 14.65%
iter 138630: loss 3.7878, time 74.61ms, mfu 14.65%
iter 138640: loss 3.5614, time 74.60ms, mfu 14.65%
iter 138650: loss 3.7944, time 74.59ms, mfu 14.65%
iter 138660: loss 3.5700, time 74.60ms, mfu 14.65%
iter 138670: loss 3.7773, time 74.63ms, mfu 14.65%
iter 138680: loss 3.4329, time 74.62ms, mfu 14.65%
iter 138690: loss 3.7375, time 74.62ms, mfu 14.65%
iter 138700: loss 3.5219, time 74.65ms, mfu 14.65%
iter 138710: loss 3.6114, time 74.62ms, mfu 14.65%
iter 138720: loss 3.6726, time 74.68ms, mfu 14.65%
iter 138730: loss 3.7094, time 74.67ms, mfu 14.65%
iter 138740: loss 3.4792, time 74.55ms, mfu 14.65%
iter 138750: loss 3.6666, time 74.64ms, mfu 14.65%
iter 138760: loss 3.8032, time 74.63ms, mfu 14.65%
iter 138770: loss 3.6969, time 74.59ms, mfu 14.65%
iter 138780: loss 3.7576, time 74.59ms, mfu 14.65%
iter 138790: loss 3.7053, time 74.64ms, mfu 14.65%
iter 138800: loss 3.6416, time 74.65ms, mfu 14.65%
iter 138810: loss 3.7931, time 74.70ms, mfu 14.65%
iter 138820: loss 3.6553, time 74.60ms, mfu 14.65%
iter 138830: loss 3.6463, time 74.61ms, mfu 14.65%
iter 138840: loss 3.6654, time 74.61ms, mfu 14.65%
iter 138850: loss 3.5290, time 74.60ms, mfu 14.65%
iter 138860: loss 3.5266, time 74.60ms, mfu 14.65%
iter 138870: loss 3.7407, time 74.65ms, mfu 14.65%
iter 138880: loss 3.5740, time 74.68ms, mfu 14.65%
iter 138890: loss 3.7263, time 74.61ms, mfu 14.65%
iter 138900: loss 3.6391, time 74.60ms, mfu 14.65%
iter 138910: loss 3.6299, time 74.60ms, mfu 14.65%
iter 138920: loss 3.8032, time 74.65ms, mfu 14.65%
iter 138930: loss 3.6569, time 74.68ms, mfu 14.65%
iter 138940: loss 3.7119, time 74.64ms, mfu 14.65%
iter 138950: loss 3.6316, time 74.58ms, mfu 14.65%
iter 138960: loss 3.8577, time 74.57ms, mfu 14.65%
iter 138970: loss 3.6064, time 74.59ms, mfu 14.65%
iter 138980: loss 3.5154, time 74.71ms, mfu 14.65%
iter 138990: loss 3.4648, time 74.60ms, mfu 14.65%
0.22288131713867188
0.7025909423828125
0.5880470275878906
0.6523361206054688
0.5849266052246094
0.54205322265625
step 139000: train loss 3.6624, val loss 3.6691
iter 139000: loss 3.5617, time 17206.95ms, mfu 13.19%
iter 139010: loss 3.6781, time 74.71ms, mfu 13.33%
iter 139020: loss 3.7744, time 74.64ms, mfu 13.47%
iter 139030: loss 3.5078, time 74.62ms, mfu 13.58%
iter 139040: loss 3.5982, time 74.56ms, mfu 13.69%
iter 139050: loss 3.5343, time 74.61ms, mfu 13.79%
iter 139060: loss 3.6597, time 74.66ms, mfu 13.87%
iter 139070: loss 3.6086, time 74.61ms, mfu 13.95%
iter 139080: loss 3.8759, time 74.59ms, mfu 14.02%
iter 139090: loss 3.7176, time 74.61ms, mfu 14.08%
iter 139100: loss 3.7210, time 74.61ms, mfu 14.14%
iter 139110: loss 3.5566, time 74.60ms, mfu 14.19%
iter 139120: loss 3.3705, time 74.64ms, mfu 14.24%
iter 139130: loss 3.7406, time 74.63ms, mfu 14.28%
iter 139140: loss 3.5786, time 74.62ms, mfu 14.32%
iter 139150: loss 3.5904, time 74.62ms, mfu 14.35%
iter 139160: loss 3.5931, time 74.66ms, mfu 14.38%
iter 139170: loss 3.7820, time 74.63ms, mfu 14.41%
iter 139180: loss 3.6807, time 74.67ms, mfu 14.43%
iter 139190: loss 3.5549, time 74.65ms, mfu 14.45%
iter 139200: loss 3.7348, time 74.91ms, mfu 14.46%
iter 139210: loss 3.7415, time 74.59ms, mfu 14.48%
iter 139220: loss 3.7156, time 74.43ms, mfu 14.50%
iter 139230: loss 3.6000, time 74.69ms, mfu 14.52%
iter 139240: loss 3.7115, time 74.66ms, mfu 14.53%
iter 139250: loss 3.6590, time 74.57ms, mfu 14.54%
iter 139260: loss 3.6843, time 74.61ms, mfu 14.55%
iter 139270: loss 3.6580, time 74.60ms, mfu 14.56%
iter 139280: loss 3.6516, time 74.63ms, mfu 14.57%
iter 139290: loss 3.5867, time 74.68ms, mfu 14.58%
iter 139300: loss 3.6082, time 74.65ms, mfu 14.58%
iter 139310: loss 3.6704, time 74.63ms, mfu 14.59%
iter 139320: loss 3.6513, time 74.59ms, mfu 14.60%
iter 139330: loss 3.6024, time 74.59ms, mfu 14.60%
iter 139340: loss 3.4844, time 74.61ms, mfu 14.61%
iter 139350: loss 3.5902, time 74.62ms, mfu 14.61%
iter 139360: loss 3.6934, time 74.63ms, mfu 14.62%
iter 139370: loss 3.5391, time 74.61ms, mfu 14.62%
iter 139380: loss 3.6454, time 74.59ms, mfu 14.62%
iter 139390: loss 3.5274, time 74.65ms, mfu 14.62%
iter 139400: loss 3.7677, time 74.61ms, mfu 14.63%
iter 139410: loss 3.7448, time 74.58ms, mfu 14.63%
iter 139420: loss 3.7322, time 74.62ms, mfu 14.63%
iter 139430: loss 3.6989, time 74.58ms, mfu 14.63%
iter 139440: loss 3.6579, time 74.62ms, mfu 14.64%
iter 139450: loss 3.7080, time 74.58ms, mfu 14.64%
iter 139460: loss 3.6451, time 74.65ms, mfu 14.64%
iter 139470: loss 3.6757, time 74.64ms, mfu 14.64%
iter 139480: loss 3.7641, time 74.62ms, mfu 14.64%
iter 139490: loss 3.7642, time 74.59ms, mfu 14.64%
iter 139500: loss 3.4579, time 74.65ms, mfu 14.64%
iter 139510: loss 3.7505, time 74.62ms, mfu 14.64%
iter 139520: loss 3.6544, time 74.61ms, mfu 14.64%
iter 139530: loss 3.5862, time 74.60ms, mfu 14.64%
iter 139540: loss 3.8233, time 74.62ms, mfu 14.65%
iter 139550: loss 3.6767, time 74.63ms, mfu 14.65%
iter 139560: loss 3.6859, time 74.64ms, mfu 14.65%
iter 139570: loss 3.6523, time 74.61ms, mfu 14.65%
iter 139580: loss 3.8694, time 74.69ms, mfu 14.64%
iter 139590: loss 3.6464, time 74.68ms, mfu 14.64%
iter 139600: loss 3.6743, time 74.61ms, mfu 14.64%
iter 139610: loss 3.5728, time 74.62ms, mfu 14.65%
iter 139620: loss 3.7628, time 74.66ms, mfu 14.64%
iter 139630: loss 3.6842, time 74.60ms, mfu 14.65%
iter 139640: loss 3.7922, time 74.62ms, mfu 14.65%
iter 139650: loss 3.7874, time 74.61ms, mfu 14.65%
iter 139660: loss 3.6623, time 74.62ms, mfu 14.65%
iter 139670: loss 3.7729, time 74.64ms, mfu 14.65%
iter 139680: loss 3.7955, time 74.61ms, mfu 14.65%
iter 139690: loss 3.6226, time 74.63ms, mfu 14.65%
iter 139700: loss 3.6024, time 74.59ms, mfu 14.65%
iter 139710: loss 3.7454, time 74.61ms, mfu 14.65%
iter 139720: loss 3.7027, time 74.58ms, mfu 14.65%
iter 139730: loss 3.5708, time 74.58ms, mfu 14.65%
iter 139740: loss 3.6365, time 74.70ms, mfu 14.65%
iter 139750: loss 3.5790, time 74.62ms, mfu 14.65%
iter 139760: loss 3.6753, time 74.62ms, mfu 14.65%
iter 139770: loss 3.6306, time 74.55ms, mfu 14.65%
iter 139780: loss 3.6225, time 74.49ms, mfu 14.65%
iter 139790: loss 3.6640, time 74.60ms, mfu 14.65%
iter 139800: loss 3.7587, time 74.63ms, mfu 14.65%
iter 139810: loss 3.7520, time 74.61ms, mfu 14.65%
iter 139820: loss 3.6769, time 74.52ms, mfu 14.65%
iter 139830: loss 3.5336, time 74.61ms, mfu 14.65%
iter 139840: loss 3.7672, time 74.65ms, mfu 14.65%
iter 139850: loss 3.6699, time 74.58ms, mfu 14.65%
iter 139860: loss 3.5558, time 74.62ms, mfu 14.65%
iter 139870: loss 3.7889, time 74.62ms, mfu 14.65%
iter 139880: loss 3.6438, time 74.62ms, mfu 14.65%
iter 139890: loss 3.5960, time 74.62ms, mfu 14.65%
iter 139900: loss 3.7138, time 74.64ms, mfu 14.65%
iter 139910: loss 3.4462, time 74.59ms, mfu 14.65%
iter 139920: loss 3.7533, time 74.56ms, mfu 14.65%
iter 139930: loss 3.6002, time 74.67ms, mfu 14.65%
iter 139940: loss 3.9404, time 74.61ms, mfu 14.65%
iter 139950: loss 3.5996, time 74.59ms, mfu 14.65%
iter 139960: loss 3.6506, time 74.61ms, mfu 14.65%
iter 139970: loss 3.5607, time 74.59ms, mfu 14.65%
iter 139980: loss 3.5942, time 74.63ms, mfu 14.65%
iter 139990: loss 3.7521, time 74.61ms, mfu 14.65%
0.21639633178710938
0.6886863708496094
0.5838813781738281
0.638214111328125
0.5865707397460938
0.5460433959960938
step 140000: train loss 3.6588, val loss 3.6693
iter 140000: loss 3.7853, time 17184.38ms, mfu 13.19%
iter 140010: loss 3.7229, time 74.73ms, mfu 13.34%
iter 140020: loss 3.6464, time 74.68ms, mfu 13.47%
iter 140030: loss 3.6163, time 74.64ms, mfu 13.58%
iter 140040: loss 3.7852, time 74.70ms, mfu 13.69%
iter 140050: loss 3.4790, time 74.58ms, mfu 13.79%
iter 140060: loss 3.7413, time 74.59ms, mfu 13.87%
iter 140070: loss 3.6326, time 74.59ms, mfu 13.95%
iter 140080: loss 3.5761, time 74.58ms, mfu 14.02%
iter 140090: loss 3.6864, time 74.61ms, mfu 14.08%
iter 140100: loss 3.6203, time 74.55ms, mfu 14.14%
iter 140110: loss 3.5646, time 74.67ms, mfu 14.19%
iter 140120: loss 3.6933, time 74.69ms, mfu 14.24%
iter 140130: loss 3.6090, time 74.67ms, mfu 14.28%
iter 140140: loss 3.7355, time 74.58ms, mfu 14.31%
iter 140150: loss 3.8455, time 74.68ms, mfu 14.35%
iter 140160: loss 3.6042, time 74.62ms, mfu 14.38%
iter 140170: loss 3.6294, time 74.62ms, mfu 14.40%
iter 140180: loss 3.7638, time 74.66ms, mfu 14.43%
iter 140190: loss 3.7593, time 74.60ms, mfu 14.45%
iter 140200: loss 3.6751, time 74.61ms, mfu 14.47%
iter 140210: loss 3.6039, time 74.64ms, mfu 14.49%
iter 140220: loss 3.6699, time 74.66ms, mfu 14.50%
iter 140230: loss 3.5960, time 74.61ms, mfu 14.52%
iter 140240: loss 3.6128, time 74.65ms, mfu 14.53%
iter 140250: loss 3.7313, time 74.67ms, mfu 14.54%
iter 140260: loss 3.4597, time 74.62ms, mfu 14.55%
iter 140270: loss 3.5384, time 74.63ms, mfu 14.56%
iter 140280: loss 3.6936, time 74.65ms, mfu 14.57%
iter 140290: loss 3.5490, time 74.67ms, mfu 14.58%
iter 140300: loss 3.5440, time 74.63ms, mfu 14.58%
iter 140310: loss 3.6742, time 74.68ms, mfu 14.59%
iter 140320: loss 3.7614, time 74.66ms, mfu 14.59%
iter 140330: loss 3.7763, time 74.59ms, mfu 14.60%
iter 140340: loss 3.8603, time 74.62ms, mfu 14.61%
iter 140350: loss 3.6703, time 74.65ms, mfu 14.61%
iter 140360: loss 3.6876, time 74.62ms, mfu 14.61%
iter 140370: loss 3.6946, time 74.61ms, mfu 14.62%
iter 140380: loss 3.6692, time 74.64ms, mfu 14.62%
iter 140390: loss 3.7926, time 74.60ms, mfu 14.62%
iter 140400: loss 3.7339, time 74.61ms, mfu 14.63%
iter 140410: loss 3.5821, time 74.60ms, mfu 14.63%
iter 140420: loss 3.5163, time 74.64ms, mfu 14.63%
iter 140430: loss 3.5730, time 74.63ms, mfu 14.63%
iter 140440: loss 3.6538, time 74.59ms, mfu 14.63%
iter 140450: loss 3.6874, time 74.62ms, mfu 14.64%
iter 140460: loss 3.5605, time 74.63ms, mfu 14.64%
iter 140470: loss 3.8580, time 74.58ms, mfu 14.64%
iter 140480: loss 3.6671, time 74.63ms, mfu 14.64%
iter 140490: loss 3.6758, time 74.64ms, mfu 14.64%
iter 140500: loss 3.6566, time 74.63ms, mfu 14.64%
iter 140510: loss 3.5835, time 74.62ms, mfu 14.64%
iter 140520: loss 3.9229, time 74.60ms, mfu 14.64%
iter 140530: loss 3.5781, time 74.60ms, mfu 14.64%
iter 140540: loss 3.5902, time 74.60ms, mfu 14.64%
iter 140550: loss 3.5205, time 74.62ms, mfu 14.65%
iter 140560: loss 3.7420, time 74.64ms, mfu 14.65%
iter 140570: loss 3.5858, time 74.60ms, mfu 14.65%
iter 140580: loss 3.5836, time 74.65ms, mfu 14.65%
iter 140590: loss 3.7485, time 74.59ms, mfu 14.65%
iter 140600: loss 3.7389, time 74.56ms, mfu 14.65%
iter 140610: loss 3.7486, time 74.12ms, mfu 14.66%
iter 140620: loss 3.8881, time 74.59ms, mfu 14.66%
iter 140630: loss 3.7869, time 74.84ms, mfu 14.65%
iter 140640: loss 3.6101, time 74.54ms, mfu 14.65%
iter 140650: loss 3.6002, time 74.62ms, mfu 14.65%
iter 140660: loss 3.6194, time 74.67ms, mfu 14.65%
iter 140670: loss 3.7808, time 74.60ms, mfu 14.65%
iter 140680: loss 3.5392, time 74.69ms, mfu 14.65%
iter 140690: loss 3.7306, time 74.65ms, mfu 14.65%
iter 140700: loss 3.7752, time 75.15ms, mfu 14.64%
iter 140710: loss 3.7399, time 74.10ms, mfu 14.65%
iter 140720: loss 3.7964, time 74.11ms, mfu 14.66%
iter 140730: loss 3.8375, time 74.65ms, mfu 14.66%
iter 140740: loss 3.6592, time 74.61ms, mfu 14.66%
iter 140750: loss 3.6312, time 74.41ms, mfu 14.66%
iter 140760: loss 3.8325, time 74.60ms, mfu 14.66%
iter 140770: loss 3.6100, time 74.61ms, mfu 14.66%
iter 140780: loss 3.7662, time 74.63ms, mfu 14.66%
iter 140790: loss 3.8039, time 74.92ms, mfu 14.65%
iter 140800: loss 3.5600, time 74.68ms, mfu 14.65%
iter 140810: loss 3.5008, time 74.55ms, mfu 14.65%
iter 140820: loss 3.6415, time 74.64ms, mfu 14.65%
iter 140830: loss 3.6447, time 74.59ms, mfu 14.65%
iter 140840: loss 3.8098, time 74.63ms, mfu 14.65%
iter 140850: loss 3.7206, time 74.59ms, mfu 14.65%
iter 140860: loss 3.6275, time 74.58ms, mfu 14.65%
iter 140870: loss 3.6926, time 74.06ms, mfu 14.66%
iter 140880: loss 3.7378, time 74.97ms, mfu 14.65%
iter 140890: loss 3.7697, time 74.67ms, mfu 14.65%
iter 140900: loss 3.7377, time 74.48ms, mfu 14.66%
iter 140910: loss 3.6830, time 74.59ms, mfu 14.66%
iter 140920: loss 3.7241, time 74.60ms, mfu 14.66%
iter 140930: loss 3.5846, time 74.61ms, mfu 14.65%
iter 140940: loss 3.5636, time 74.58ms, mfu 14.66%
iter 140950: loss 3.5708, time 74.60ms, mfu 14.65%
iter 140960: loss 3.5262, time 74.57ms, mfu 14.66%
iter 140970: loss 3.5710, time 74.50ms, mfu 14.66%
iter 140980: loss 3.6718, time 74.61ms, mfu 14.66%
iter 140990: loss 3.7462, time 74.73ms, mfu 14.65%
0.2126617431640625
0.6842880249023438
0.5730247497558594
0.6368331909179688
0.5685844421386719
0.5225296020507812
step 141000: train loss 3.6543, val loss 3.6615
iter 141000: loss 3.8298, time 17186.65ms, mfu 13.19%
iter 141010: loss 3.5575, time 74.72ms, mfu 13.34%
iter 141020: loss 3.4288, time 74.62ms, mfu 13.47%
